Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell Surface Receptor Signaling Pathway via STAT (GO:0097696)	2/55	0.3984028195935579	0.5152021281840792	0	0	1.4827520487897847	1.3645643680786277	IL6;IL6ST
Icosanoid Metabolic Process (GO:0006690)	2/55	0.3984028195935579	0.5152021281840792	0	0	1.4827520487897847	1.3645643680786277	GPX4;EPHX1
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	2/55	0.3984028195935579	0.5152021281840792	0	0	1.4827520487897847	1.3645643680786277	HNRNPU;SRSF6
Sensory Perception of Mechanical Stimulus (GO:0050954)	3/92	0.40140936247382014	0.5188439649614195	0	0	1.3247054542146204	1.2091560582120149	COL2A1;RORA;GSDME
Proteolysis (GO:0006508)	9/321	0.4041134447043871	0.522091587802919	0	0	1.1343986443883984	1.0278328236248166	RET;MMP14;XPNPEP1;CASP6;CASP3;FURIN;CTSV;VHL;F3
Fatty Acid Metabolic Process (GO:0006631)	4/130	0.40505000349923975	0.5221044677005154	0	0	1.2477542741234424	1.1276513796032461	GPX4;CYP1A1;ACAA1;PPARGC1A
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	2/56	0.40714407946653525	0.5221044677005154	0	0	1.4552188552188552	1.3076424227117895	AKAP12;PRKCA
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	2/56	0.40714407946653525	0.5221044677005154	0	0	1.4552188552188552	1.3076424227117895	PSMC3;PRKCA
Cellular Response to Alcohol (GO:0097306)	2/56	0.40714407946653525	0.5221044677005154	0	0	1.4552188552188552	1.3076424227117895	RAD51;ADCY6
Positive Regulation of DNA Recombination (GO:0045911)	2/56	0.40714407946653525	0.5221044677005154	0	0	1.4552188552188552	1.3076424227117895	TFRC;ERCC2
Regulation of Insulin Secretion (GO:0050796)	3/93	0.40809740210091916	0.5221044677005154	0	0	1.309919028340081	1.1740141463816047	IL6;IRS2;PRKCA
Regulation of Protein Metabolic Process (GO:0051246)	3/93	0.40809740210091916	0.5221044677005154	0	0	1.309919028340081	1.1740141463816047	PLAUR;FURIN;FOXO3
COPII Vesicle Coating (GO:0048208)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TMED2
DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	PARP2
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	GPC1
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	RBPJ
N-glycan Processing (GO:0006491)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	HEXA
Regulation of Membrane Depolarization (GO:0003254)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	NEDD4L
Regulation of Neuroinflammatory Response (GO:0150077)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	IL6
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	HLA-F
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	SOD2
Cellular Response to Estradiol Stimulus (GO:0071392)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	EGFR
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	NTRK3
Response to BMP (GO:0071772)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	BMP2
Response to Gamma Radiation (GO:0010332)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TP53
Endothelial Cell Proliferation (GO:0001935)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	HMOX1
Vasodilation (GO:0042311)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	SOD2
Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TMED2
Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	LYN
Myoblast Differentiation (GO:0045445)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	RBPJ
Negative Regulation of Amide Metabolic Process (GO:0034249)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	PGK1
Negative Regulation of Calcium Ion Transmembrane Transport (GO:1903170)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TMBIM6
Peptide Cross-Linking (GO:0018149)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TGM2
Peripheral Nervous System Development (GO:0007422)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	GPC1
Plasma Membrane Repair (GO:0001778)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	MYH9
Protein K48-linked Deubiquitination (GO:0071108)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	TNFAIP3
Pulmonary Valve Development (GO:0003177)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	RBPJ
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	KCNH2
Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)	1/21	0.41063535537413987	0.5221044677005154	0	0	1.9640120967741936	1.7480683215442807	RBPJ
Modification-Dependent Protein Catabolic Process (GO:0019941)	6/208	0.4141265346705051	0.5262978711010708	0	0	1.167611058458188	1.0293468917349806	DDB1;CDC34;SIAH2;NEDD4L;SQSTM1;RBX1
Cellular Response to Interleukin-1 (GO:0071347)	2/57	0.41582337301819056	0.527962046971396	0	0	1.4286868686868688	1.2536651451930958	NFKBIA;HYAL2
Negative Regulation of Innate Immune Response (GO:0045824)	2/57	0.41582337301819056	0.527962046971396	0	0	1.4286868686868688	1.2536651451930958	TYRO3;TNFAIP3
Response to Calcium Ion (GO:0051592)	3/95	0.4214041244877764	0.5334667172587546	0	0	1.2813105087132548	1.1072611204257468	CAV1;PPIF;AQP3
Regulation of Myoblast Differentiation (GO:0045661)	2/58	0.42443838054631666	0.5334667172587546	0	0	1.4031024531024532	1.2024425845361513	BTG1;IGFBP3
Sterol Metabolic Process (GO:0016125)	2/58	0.42443838054631666	0.5334667172587546	0	0	1.4031024531024532	1.2024425845361513	SULT2B1;STARD3
Positive Regulation of Type II Interferon Production (GO:0032729)	2/58	0.42443838054631666	0.5334667172587546	0	0	1.4031024531024532	1.2024425845361513	CEBPG;PDE4B
Regulation of Calcium Ion Transport (GO:0051924)	2/58	0.42443838054631666	0.5334667172587546	0	0	1.4031024531024532	1.2024425845361513	BCL2;STC1
Regulation of Interleukin-4 Production (GO:0032673)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	DDIT3
Acylglycerol Biosynthetic Process (GO:0046463)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	DGAT1
Regulation of Mitotic Spindle Assembly (GO:1901673)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	HNRNPU
Anterior/Posterior Axis Specification (GO:0009948)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	DDIT3
Regulation of Steroid Metabolic Process (GO:0019218)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	RORA
Renal Absorption (GO:0070293)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	HYAL2
Diacylglycerol Metabolic Process (GO:0046339)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	DGAT1
Endocardial Cushion Development (GO:0003197)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	BMP2
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	MYH9
Negative Regulation of Cell Development (GO:0010721)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	IL6
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	ZFP36
Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	HLA-F
Oligosaccharide Biosynthetic Process (GO:0009312)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	B4GALNT2
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	ADORA2B
Positive Regulation of Cholesterol Efflux (GO:0010875)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	CAV1
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	VEGFA
Positive Regulation of p38MAPK Cascade (GO:1900745)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	BMP2
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	SSRP1
Receptor Metabolic Process (GO:0043112)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	NEDD4L
Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	1/22	0.42529643312654836	0.5334667172587546	0	0	1.8703917050691243	1.599126670347414	PRKCA
Regulation of Cytokine Production (GO:0001817)	5/172	0.42544264245067226	0.5334667172587546	0	0	1.1766710481476073	1.0056126597348696	LYN;POLA1;IL6;CASP3;GAPDH
Nitrogen Compound Transport (GO:0071705)	5/172	0.42544264245067226	0.5334667172587546	0	0	1.1766710481476073	1.0056126597348696	SLC6A6;SLC6A8;PPT1;SLC6A12;MYH9
Regulation of Signal Transduction (GO:0009966)	6/211	0.42738836342439196	0.5354139148414028	0	0	1.1503452386866027	0.9778649616755006	IGFBP1;IGFBP3;IGFBP2;RORA;VHL;MAPK8IP2
mRNA Splicing, via Spliceosome (GO:0000398)	6/211	0.42738836342439196	0.5354139148414028	0	0	1.1503452386866027	0.9778649616755006	SF3A3;NCBP2;PRPF3;HNRNPU;CDC5L;SRSF6
Sensory Perception of Sound (GO:0007605)	3/96	0.4280198872621853	0.5357126779966562	0	0	1.2674676766357582	1.0755548428314161	COL2A1;RORA;GSDME
Sodium Ion Transport (GO:0006814)	3/96	0.4280198872621853	0.5357126779966562	0	0	1.2674676766357582	1.0755548428314161	SLC6A6;SLC6A8;SLC6A12
Renal System Development (GO:0072001)	2/59	0.43298693535824506	0.5409360154842237	0	0	1.3784157363104732	1.1537997545531098	HYAL2;VEGFA
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	2/59	0.43298693535824506	0.5409360154842237	0	0	1.3784157363104732	1.1537997545531098	CDK2;TP53
Protein Homotetramerization (GO:0051289)	2/59	0.43298693535824506	0.5409360154842237	0	0	1.3784157363104732	1.1537997545531098	HPRT1;SOD2
Regulation of Bone Mineralization (GO:0030500)	2/59	0.43298693535824506	0.5409360154842237	0	0	1.3784157363104732	1.1537997545531098	RXRB;BMP2
Regulation of Organelle Organization (GO:0033043)	3/97	0.4346087199136243	0.5414965763356163	0	0	1.253919372900336	1.0449024832048492	ARL6IP1;SQSTM1;MARK2
Muscle Contraction (GO:0006936)	3/97	0.4346087199136243	0.5414965763356163	0	0	1.253919372900336	1.0449024832048492	DTNA;SLC6A8;PGAM2
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	5/174	0.4352127162243648	0.5414965763356163	0	0	1.162625679511233	0.9672119791943243	IL6;DDIT3;CEBPG;RORA;PPARGC1A
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	GCNT2
T-helper Cell Differentiation (GO:0042093)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	IL6
U2-type Prespliceosome Assembly (GO:1903241)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	SF3A3
Regulation of Neurotransmitter Receptor Activity (GO:0099601)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	MAPK8IP2
Artery Development (GO:0060840)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	VEGFA
Retinol Metabolic Process (GO:0042572)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	CYP1A1
Dendritic Cell Differentiation (GO:0097028)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	LYN
Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PLCL1
Histone mRNA Metabolic Process (GO:0008334)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	NCBP2
Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	LYN
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	DGAT1
Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	SOD2
Negative Regulation of Smoothened Signaling Pathway (GO:0045879)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	GPC3
Nucleotide-Sugar Biosynthetic Process (GO:0009226)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	NAGK
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PLCL1
Placenta Development (GO:0001890)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PDGFB
poly(A)+ mRNA Export From Nucleus (GO:0016973)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	NXF1
Positive Regulation of BMP Signaling Pathway (GO:0030513)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	RBPJ
Positive Regulation of T Cell Cytokine Production (GO:0002726)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	IL6
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	RRM2B
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	VEGFA
Positive Regulation of Dendritic Spine Development (GO:0060999)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PTPRD
Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PRDX5
Postreplication Repair (GO:0006301)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PCNA
Protein K63-linked Deubiquitination (GO:0070536)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	TNFAIP3
Protein Targeting to ER (GO:0045047)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	SEC61A1
Purine Ribonucleotide Transport (GO:0015868)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	SLC25A4
Regulation of Cholesterol Biosynthetic Process (GO:0045540)	1/23	0.439593515565194	0.5414965763356163	0	0	1.7852822580645162	1.4673320703318284	PRKCA
Defense Response to Gram-positive Bacterium (GO:0050830)	3/98	0.44116928454577276	0.5425784895671028	0	0	1.2406562966119752	1.0152620638747598	IL6;ADM;LALBA
Response to Type II Interferon (GO:0034341)	2/60	0.44146701755679896	0.5425784895671028	0	0	1.3545802856147684	1.1075752351946102	GCH1;GAPDH
Fatty Acid Catabolic Process (GO:0009062)	2/60	0.44146701755679896	0.5425784895671028	0	0	1.3545802856147684	1.1075752351946102	ILVBL;ACAA1
Protein Targeting to Mitochondrion (GO:0006626)	2/60	0.44146701755679896	0.5425784895671028	0	0	1.3545802856147684	1.1075752351946102	BCAP31;GRPEL1
Regulation of SMAD Protein Signal Transduction (GO:0060390)	2/60	0.44146701755679896	0.5425784895671028	0	0	1.3545802856147684	1.1075752351946102	BMP2;TGFB3
Autophagy of Mitochondrion (GO:0000422)	2/61	0.4498767483161608	0.5511984420757575	0	0	1.331552816298579	1.063619924192493	SQSTM1;MARK2
Telomere Organization (GO:0032200)	2/61	0.4498767483161608	0.5511984420757575	0	0	1.331552816298579	1.063619924192493	ERCC4;RPA3
Phospholipid Transport (GO:0015914)	2/61	0.4498767483161608	0.5511984420757575	0	0	1.331552816298579	1.063619924192493	SCARB1;ABCB1
Regulation of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	PRKCA
Adenine Nucleotide Transport (GO:0051503)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	SLC25A4
cAMP-mediated Signaling (GO:0019933)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	PDE4B
Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	PRKCA
Regulation of Ruffle Assembly (GO:1900027)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	CAV1
Cellular Response to Acetylcholine (GO:1905145)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	CHRNA5
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	NR3C1
Endocrine System Development (GO:0035270)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	NKX2-5
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	NKX2-5
Vesicle Transport Along Microtubule (GO:0047496)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	KIF5A
Macrophage Differentiation (GO:0030225)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	VEGFA
Male Gamete Generation (GO:0048232)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	HSPA2
Mitochondrial RNA Metabolic Process (GO:0000959)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	FOXO3
Negative Regulation of DNA Binding (GO:0043392)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	JUN
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	BCL2
Negative Regulation of Response to Wounding (GO:1903035)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	SERPINE1
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	BCL2
Osteoclast Differentiation (GO:0030316)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	BMP2
Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	NKX2-5
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	VEGFA
Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	MMP14
Regulation of Cholesterol Transport (GO:0032374)	1/24	0.4535356220014395	0.5511984420757575	0	0	1.7075736325385695	1.3501468187169603	NFKBIA
Mitochondrial Gene Expression (GO:0140053)	3/100	0.45420049667695755	0.5517604964088174	0	0	1.214950540506699	0.958859081034983	MRPL40;FOXO3;MRPL23
Regulation of Cytoskeleton Organization (GO:0051493)	4/139	0.45500791815012703	0.5522491473184534	0	0	1.1640297498309669	0.9166041189307654	RALA;MPG;PRKCD;MARK2
Membraneless Organelle Assembly (GO:0140694)	4/139	0.45500791815012703	0.5522491473184534	0	0	1.1640297498309669	0.9166041189307654	EIF5;SQSTM1;SAC3D1;JMJD6
Organic Cation Transport (GO:0015695)	2/62	0.4582143839798235	0.55589337371117	0	0	1.3092929292929294	1.0217959226038553	SLC6A6;SLC6A12
RNA Metabolic Process (GO:0016070)	2/63	0.4664783105278498	0.561711778239358	0	0	1.2877628746481204	0.9819755364654458	ISG20;NCBP2
Canonical Wnt Signaling Pathway (GO:0060070)	2/63	0.4664783105278498	0.561711778239358	0	0	1.2877628746481204	0.9819755364654458	CAV1;SIAH2
Spliceosomal Complex Assembly (GO:0000245)	2/63	0.4664783105278498	0.561711778239358	0	0	1.2877628746481204	0.9819755364654458	SF3A3;SRSF6
Positive Regulation of Protein Localization (GO:1903829)	3/102	0.4671037633780119	0.561711778239358	0	0	1.1902834008097165	0.9060483127704713	TFRC;PKP1;STX3
Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	FURIN
Activin Receptor Signaling Pathway (GO:0032924)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	CITED2
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	CTSV
Regulation of Protein Processing (GO:0070613)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	PLAUR
Regulation of Protein Transport (GO:0051223)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	DNAJA1
Response to Purine-Containing Compound (GO:0014074)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	ADA
Dopaminergic Neuron Differentiation (GO:0071542)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	VEGFA
Lipid Translocation (GO:0034204)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	ABCB1
Lymphocyte Proliferation (GO:0046651)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	RASGRP1
Negative Regulation of Interleukin-1 Beta Production (GO:0032691)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	TNFAIP3
Non-Canonical NF-kappaB Signal Transduction (GO:0038061)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	NFKBIA
Organophosphate Ester Transport (GO:0015748)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	SCARB1
Phosphatidylethanolamine Metabolic Process (GO:0046337)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	CHKA
Positive Regulation of D-glucose Import (GO:0046326)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	IRS2
Positive Regulation of Interleukin-17 Production (GO:0032740)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	IL6
Regulation of Cell Junction Assembly (GO:1901888)	1/25	0.4671315485211389	0.561711778239358	0	0	1.6363407258064515	1.2454915349367017	PRKCA
Defense Response to Bacterium (GO:0042742)	6/221	0.4711924671954096	0.5663450906413962	0	0	1.0962724387817933	0.8249325490736803	IL6;NAGK;SERPINE1;PRKCD;ADM;LALBA
Regulation of Synapse Assembly (GO:0051963)	2/64	0.47466703828169293	0.5695168777974889	0	0	1.2669273378950798	0.9440403811906882	PTPRD;GPC4
Positive Regulation of T Cell Differentiation (GO:0045582)	2/64	0.47466703828169293	0.5695168777974889	0	0	1.2669273378950798	0.9440403811906882	FOXO3;PCK1
Positive Regulation of Neurogenesis (GO:0050769)	2/64	0.47466703828169293	0.5695168777974889	0	0	1.2669273378950798	0.9440403811906882	TGM2;VEGFA
Positive Regulation of Phagocytosis (GO:0050766)	2/64	0.47466703828169293	0.5695168777974889	0	0	1.2669273378950798	0.9440403811906882	RAB27A;PRKCA
Regulation of Cytoplasmic Translation (GO:2000765)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	HNRNPU
Respiratory Tube Development (GO:0030323)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	VEGFA
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	MARK2
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	CYP1A1
Fatty Acid Derivative Biosynthetic Process (GO:1901570)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	PPT1
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	PPT1
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	BMP2
Negative Regulation of Macroautophagy (GO:0016242)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	RBX1
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	NFKBIA
Positive Regulation of Interleukin-2 Production (GO:0032743)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	PDE4B
Positive Regulation of Nuclear Division (GO:0051785)	1/26	0.4803898738481016	0.573104068319442	0	0	1.5708064516129032	1.1516481659658973	PDGFB
