Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Skeletal System Morphogenesis (GO:0048705)	1/43	0.10601214281928198	0.1570329681087117	0	0	9.293183940242765	20.85577860728659	CYP26B1
Regulation of Microtubule-Based Process (GO:0032886)	1/44	0.10834151558351482	0.15929022086721228	0	0	9.076607387140903	20.172459116514425	SNCA
Bone Development (GO:0060348)	1/44	0.10834151558351482	0.15929022086721228	0	0	9.076607387140903	20.172459116514425	CYP26B1
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	1/44	0.10834151558351482	0.15929022086721228	0	0	9.076607387140903	20.172459116514425	EZH2
Positive Regulation of Cell Division (GO:0051781)	1/44	0.10834151558351482	0.15929022086721228	0	0	9.076607387140903	20.172459116514425	DRD2
Regulation of Apoptotic Process (GO:0042981)	4/704	0.1099087484107723	0.16091169835183783	0	0	2.2914285714285714	5.059714467223851	PRAME;GHRL;CALR;SNCA
Regulation of Nervous System Development (GO:0051960)	1/45	0.11066493540252816	0.16091169835183783	0	0	8.869875222816399	19.524797248161324	FXR1
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)	1/45	0.11066493540252816	0.16091169835183783	0	0	8.869875222816399	19.524797248161324	KLF2
Cellular Response to Ketone (GO:1901655)	1/45	0.11066493540252816	0.16091169835183783	0	0	8.869875222816399	19.524797248161324	AKR1C3
Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427)	1/45	0.11066493540252816	0.16091169835183783	0	0	8.869875222816399	19.524797248161324	SNCA
Regulation of B Cell Proliferation (GO:0030888)	1/45	0.11066493540252816	0.16091169835183783	0	0	8.869875222816399	19.524797248161324	CHRNB2
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	2/219	0.11097427502931388	0.1610654156847473	0	0	3.6370506912442395	7.995899046051275	AKR1C3;DRD2
- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898)	1/46	0.11298241718058168	0.16248925816334564	0	0	8.672331154684096	18.910218175570737	DRD2
Regulation of Transport (GO:0051049)	1/46	0.11298241718058168	0.16248925816334564	0	0	8.672331154684096	18.910218175570737	SNCA
Development of Primary Male Sexual Characteristics (GO:0046546)	1/46	0.11298241718058168	0.16248925816334564	0	0	8.672331154684096	18.910218175570737	AKR1C3
Homotypic Cell-Cell Adhesion (GO:0034109)	1/46	0.11298241718058168	0.16248925816334564	0	0	8.672331154684096	18.910218175570737	STXBP1
Male Gonad Development (GO:0008584)	1/46	0.11298241718058168	0.16248925816334564	0	0	8.672331154684096	18.910218175570737	AKR1C3
Negative Regulation of Cold-Induced Thermogenesis (GO:0120163)	1/47	0.1152939757922138	0.1649141679053185	0	0	8.483375959079284	18.32638344153777	NR1D1
Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259)	1/47	0.1152939757922138	0.1649141679053185	0	0	8.483375959079284	18.32638344153777	CSF2
Intracellular Glucose Homeostasis (GO:0001678)	1/47	0.1152939757922138	0.1649141679053185	0	0	8.483375959079284	18.32638344153777	NR1D1
Negative Regulation of Response to Biotic Stimulus (GO:0002832)	1/48	0.11759962606705118	0.1667048462706765	0	0	8.302461410095953	17.771164785812676	PARP1
Blood Circulation (GO:0008015)	1/48	0.11759962606705118	0.1667048462706765	0	0	8.302461410095953	17.771164785812676	ADORA2A
Replication Fork Processing (GO:0031297)	1/48	0.11759962606705118	0.1667048462706765	0	0	8.302461410095953	17.771164785812676	PARP1
Hexose Metabolic Process (GO:0019318)	1/48	0.11759962606705118	0.1667048462706765	0	0	8.302461410095953	17.771164785812676	GHRL
Post-Translational Protein Modification (GO:0043687)	1/48	0.11759962606705118	0.1667048462706765	0	0	8.302461410095953	17.771164785812676	PARP1
Actin Polymerization or Depolymerization (GO:0008154)	1/49	0.11989938284584431	0.16845543842107077	0	0	8.129084967320262	17.242621342986663	GHRL
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	1/49	0.11989938284584431	0.16845543842107077	0	0	8.129084967320262	17.242621342986663	EZH2
Positive Regulation of Intracellular Transport (GO:0032388)	1/49	0.11989938284584431	0.16845543842107077	0	0	8.129084967320262	17.242621342986663	VPS11
Positive Regulation of Transport (GO:0051050)	1/49	0.11989938284584431	0.16845543842107077	0	0	8.129084967320262	17.242621342986663	SNCA
Protein Localization to Chromosome (GO:0034502)	1/49	0.11989938284584431	0.16845543842107077	0	0	8.129084967320262	17.242621342986663	PARP1
GPCR Sgnlng Pway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)	1/50	0.12219326087078625	0.17076832040422601	0	0	7.9627851140456185	16.738979733033663	MTNR1B
Nuclear Export (GO:0051168)	1/50	0.12219326087078625	0.17076832040422601	0	0	7.9627851140456185	16.738979733033663	CALR
Cognition (GO:0050890)	1/50	0.12219326087078625	0.17076832040422601	0	0	7.9627851140456185	16.738979733033663	CHRNB2
Regulation of Intracellular Transport (GO:0032386)	1/51	0.12448127486089838	0.17304866153773396	0	0	7.80313725490196	16.25861660572103	SEPTIN8
Regulation of Lipid Metabolic Process (GO:0019216)	1/51	0.12448127486089838	0.17304866153773396	0	0	7.80313725490196	16.25861660572103	NR1D1
Organic Hydroxy Compound Transport (GO:0015850)	1/51	0.12448127486089838	0.17304866153773396	0	0	7.80313725490196	16.25861660572103	GHRL
Negative Regulation of Apoptotic Process (GO:0043066)	3/475	0.12589637602800302	0.17468620328633155	0	0	2.5262884814942925	5.235217825460596	PRAME;GHRL;SNCA
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/52	0.12676343955291317	0.17468620328633155	0	0	7.649750096116878	15.800043308065256	CALR
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/52	0.12676343955291317	0.17468620328633155	0	0	7.649750096116878	15.800043308065256	AKR1C3
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630)	1/52	0.12676343955291317	0.17468620328633155	0	0	7.649750096116878	15.800043308065256	SNW1
Regulation of Cell Development (GO:0060284)	1/52	0.12676343955291317	0.17468620328633155	0	0	7.649750096116878	15.800043308065256	FXR1
Negative Regulation of Immune System Process (GO:0002683)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	NR1D1
Negative Regulation of Protein Catabolic Process (GO:0042177)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	SNCA
Regulation of Microtubule Polymerization (GO:0031113)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	SNCA
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	SNCA
Positive Regulation of B Cell Activation (GO:0050871)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	CHRNB2
Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057)	1/53	0.12903976956627014	0.17598354780503392	0	0	7.502262443438914	15.361892389443815	FXR1
Negative Regulation of Neuron Projection Development (GO:0010977)	1/54	0.1313102795600359	0.1781585439656748	0	0	7.360340362560119	14.942905667794825	NLGN1
Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)	1/54	0.1313102795600359	0.1781585439656748	0	0	7.360340362560119	14.942905667794825	PARP1
Gonad Development (GO:0008406)	1/54	0.1313102795600359	0.1781585439656748	0	0	7.360340362560119	14.942905667794825	AKR1C3
Regulation of Peptide Hormone Secretion (GO:0090276)	1/55	0.13357498408436996	0.18061164514655836	0	0	7.223674655047204	14.541923683398968	MTNR1B
Cell Surface Receptor Signaling Pathway via STAT (GO:0097696)	1/55	0.13357498408436996	0.18061164514655836	0	0	7.223674655047204	14.541923683398968	CSF2
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	DRD2
Regulation of Stem Cell Population Maintenance (GO:2000036)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	CNOT1
Cellular Response to Alcohol (GO:0097306)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	AKR1C3
Positive Regulation of DNA Recombination (GO:0045911)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	PARP1
Response to Peptide Hormone (GO:0043434)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	TRIM16
Epidermal Cell Differentiation (GO:0009913)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	AKR1C3
Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	TRIM16
Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	CALR
Receptor Internalization (GO:0031623)	1/56	0.1358338977243391	0.18088318703695663	0	0	7.091978609625668	14.157876325735531	SNCA
Negative Regulation of Innate Immune Response (GO:0045824)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	PARP1
Cartilage Development (GO:0051216)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	GHRL
Cellular Response to Interleukin-1 (GO:0071347)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	NR1D1
Glucose Metabolic Process (GO:0006006)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	GHRL
Heart Morphogenesis (GO:0003007)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	TH
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	SNCA
Myeloid Cell Differentiation (GO:0030099)	1/57	0.13808703498228508	0.1817418380548877	0	0	6.964985994397759	13.789774512495063	CSF2
Muscle Organ Development (GO:0007517)	1/58	0.1403344103503239	0.18439288801844883	0	0	6.842449260405917	13.436702764491082	FXR1
Response to Light Stimulus (GO:0009416)	1/59	0.14257603825384638	0.18671795738210678	0	0	6.724137931034483	13.097812581459923	DRD2
mRNA Transport (GO:0051028)	1/59	0.14257603825384638	0.18671795738210678	0	0	6.724137931034483	13.097812581459923	FXR1
Negative Regulation of Protein Kinase Activity (GO:0006469)	1/60	0.14481193311896237	0.188708795876605	0	0	6.609837155201063	12.772316508882604	SNCA
Response to Type II Interferon (GO:0034341)	1/60	0.14481193311896237	0.188708795876605	0	0	6.609837155201063	12.772316508882604	SNCA
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.14481193311896237	0.188708795876605	0	0	6.609837155201063	12.772316508882604	CALR
Regulation of MAPK Cascade (GO:0043408)	2/260	0.14661613950299832	0.1906726368501259	0	0	3.0527131782945736	5.861018213108679	ADRB1;GHRL
Telomere Organization (GO:0032200)	1/61	0.1470421093281628	0.1906726368501259	0	0	6.499346405228758	12.459482823978925	PARP1
Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124)	1/61	0.1470421093281628	0.1906726368501259	0	0	6.499346405228758	12.459482823978925	NR1D1
ATP Metabolic Process (GO:0046034)	1/62	0.1492665811884197	0.19260989513872753	0	0	6.392478302796529	12.158630761981279	PARP1
Regulation of Phagocytosis (GO:0050764)	1/62	0.1492665811884197	0.19260989513872753	0	0	6.392478302796529	12.158630761981279	CALR
Cellular Response to Light Stimulus (GO:0071482)	1/62	0.1492665811884197	0.19260989513872753	0	0	6.392478302796529	12.158630761981279	PARP1
Negative Regulation of Metabolic Process (GO:0009892)	1/63	0.15148536303530605	0.1948372718063855	0	0	6.289057558507274	11.869126214903106	NR1D1
Positive Regulation of Interleukin-1 Production (GO:0032732)	1/63	0.15148536303530605	0.1948372718063855	0	0	6.289057558507274	11.869126214903106	TRIM16
Epigenetic Regulation of Gene Expression (GO:0040029)	1/64	0.15369846913619412	0.19704293206925375	0	0	6.188920012449424	11.590377862930326	EZH2
Positive Regulation of Phagocytosis (GO:0050766)	1/64	0.15369846913619412	0.19704293206925375	0	0	6.188920012449424	11.590377862930326	CALR
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	2/270	0.15564347356920322	0.19826620214969987	0	0	2.937313432835821	5.463953182484421	PARP1;NR1D1
Regulation of Endocytosis (GO:0030100)	1/65	0.1559059137005225	0.19826620214969987	0	0	6.091911764705882	11.321833676921756	SNCA
Anterior/Posterior Pattern Specification (GO:0009952)	1/65	0.1559059137005225	0.19826620214969987	0	0	6.091911764705882	11.321833676921756	CYP26C1
Fat Cell Differentiation (GO:0045444)	1/65	0.1559059137005225	0.19826620214969987	0	0	6.091911764705882	11.321833676921756	CTBP2
Negative Regulation of Autophagy (GO:0010507)	1/65	0.1559059137005225	0.19826620214969987	0	0	6.091911764705882	11.321833676921756	SNCA
Positive Regulation of MAP Kinase Activity (GO:0043406)	1/66	0.1581077109680406	0.2007434981953774	0	0	5.99788838612368	11.062977752427079	EZH2
Negative Regulation of Cellular Process (GO:0048523)	3/531	0.1596009922956062	0.20231471940035978	0	0	2.2518552875695734	4.132330945439455	CTBP2;PRAME;DRD2
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/67	0.16030387505015214	0.20255649387327532	0	0	5.906714200831848	10.813327451278566	EZH2
Response to Molecule of Bacterial Origin (GO:0002237)	1/67	0.16030387505015214	0.20255649387327532	0	0	5.906714200831848	10.813327451278566	SNCA
Negative Regulation of Signal Transduction (GO:0009968)	2/277	0.16202670184278037	0.20440689179846774	0	0	2.861527272727273	5.207962842466681	NR1D1;SNCA
Action Potential (GO:0001508)	1/68	0.16249442011804227	0.2046705196072794	0	0	5.818261633011414	10.572430795578446	KCNA2
Cell Junction Organization (GO:0034330)	1/69	0.16467936026631186	0.20676408566770266	0	0	5.732410611303345	10.3398641118515	SNCA
Skin Development (GO:0043588)	1/69	0.16467936026631186	0.20676408566770266	0	0	5.732410611303345	10.3398641118515	AKR1C3
Negative Regulation of Immune Response (GO:0050777)	1/70	0.16685870951617418	0.20850748693095383	0	0	5.6490480250071045	10.115229882484332	PARP1
Regulation of Heart Contraction (GO:0008016)	1/70	0.16685870951617418	0.20850748693095383	0	0	5.6490480250071045	10.115229882484332	TH
Spermatid Development (GO:0007286)	1/70	0.16685870951617418	0.20850748693095383	0	0	5.6490480250071045	10.115229882484332	FXR1
Regulation of Gene Expression (GO:0010468)	5/1127	0.1677006721048455	0.20922907197938925	0	0	1.7849963970114158	3.187244231843701	CSF2;TGFBRAP1;ZNF536;CALR;EZH2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.1712006915092137	0.21292413047765413	0	0	5.489367578017123	9.688287907320335	CSF2
Telomere Maintenance (GO:0000723)	1/72	0.1712006915092137	0.21292413047765413	0	0	5.489367578017123	9.688287907320335	PARP1
Cellular Response to Cytokine Stimulus (GO:0071345)	2/289	0.17307986554254404	0.21393199931719267	0	0	2.7402090592334494	4.806332555250608	CSF2;NR1D1
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	1/73	0.17336335216475413	0.21393199931719267	0	0	5.412854030501089	9.4852991224055	GHRL
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	1/73	0.17336335216475413	0.21393199931719267	0	0	5.412854030501089	9.4852991224055	CALR
Heterochromatin Formation (GO:0031507)	1/73	0.17336335216475413	0.21393199931719267	0	0	5.412854030501089	9.4852991224055	EZH2
Regulation of MAP Kinase Activity (GO:0043405)	1/73	0.17336335216475413	0.21393199931719267	0	0	5.412854030501089	9.4852991224055	EZH2
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	3/555	0.17483528797214687	0.21541232521178844	0	0	2.151286601597161	3.7516522823341063	TRIM16;NR1D1;KLF2
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/74	0.17552047787720054	0.2159202146203198	0	0	5.338436744560838	9.288877585674427	DRD2
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/75	0.1776720824614328	0.2178893290340982	0	0	5.266030736618972	9.09873037830949	EZH2
Positive Regulation of Secretion by Cell (GO:1903532)	1/75	0.1776720824614328	0.2178893290340982	0	0	5.266030736618972	9.09873037830949	SNCA
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	1/76	0.17981817983779372	0.21916206510276554	0	0	5.195555555555556	8.914581245175166	SNCA
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/76	0.17981817983779372	0.21916206510276554	0	0	5.195555555555556	8.914581245175166	TGFBRAP1
Positive Regulation of Protein Secretion (GO:0050714)	1/76	0.17981817983779372	0.21916206510276554	0	0	5.195555555555556	8.914581245175166	GHRL
Regulation of Rho Protein Signal Transduction (GO:0035023)	1/76	0.17981817983779372	0.21916206510276554	0	0	5.195555555555556	8.914581245175166	FXR1
Cellular Response to UV (GO:0034644)	1/77	0.18195878380661049	0.22108970505534392	0	0	5.1269349845201235	8.736169451186436	PARP1
Positive Regulation of Lymphocyte Proliferation (GO:0050671)	1/77	0.18195878380661049	0.22108970505534392	0	0	5.1269349845201235	8.736169451186436	CHRNB2
Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243)	1/79	0.18622356658431619	0.22557862353475358	0	0	4.994972347913524	8.395586266259748	PARP1
Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	1/79	0.18622356658431619	0.22557862353475358	0	0	4.994972347913524	8.395586266259748	EZH2
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	1/80	0.18834777288741347	0.22641806740720982	0	0	4.931496649292629	8.232961888238323	PARP1
Regulation of mRNA Stability (GO:0043488)	1/80	0.18834777288741347	0.22641806740720982	0	0	4.931496649292629	8.232961888238323	FXR1
Cholesterol Homeostasis (GO:0042632)	1/80	0.18834777288741347	0.22641806740720982	0	0	4.931496649292629	8.232961888238323	NR1D1
Response to Tumor Necrosis Factor (GO:0034612)	1/80	0.18834777288741347	0.22641806740720982	0	0	4.931496649292629	8.232961888238323	NR1D1
Proteolysis Involved in Protein Catabolic Process (GO:0051603)	1/80	0.18834777288741347	0.22641806740720982	0	0	4.931496649292629	8.232961888238323	NR1D1
Regulation of Cytokinesis (GO:0032465)	1/81	0.19046654074736952	0.22827126322904437	0	0	4.8696078431372545	8.07516715336275	DRD2
Sterol Homeostasis (GO:0055092)	1/81	0.19046654074736952	0.22827126322904437	0	0	4.8696078431372545	8.07516715336275	NR1D1
Protein Transport (GO:0015031)	2/308	0.1908265901006792	0.22835678179975377	0	0	2.5675816993464053	4.252917083780021	VPS33A;STXBP1
Response to Insulin (GO:0032868)	1/82	0.19257988374720014	0.2297597104736581	0	0	4.809247155652384	7.922004631783778	PARP1
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.19257988374720014	0.2297597104736581	0	0	4.809247155652384	7.922004631783778	GHRL
Negative Regulation of Protein Phosphorylation (GO:0001933)	1/83	0.19468781555037581	0.23122832147199288	0	0	4.7503586800573885	7.77328718764973	SNCA
Regulation of Protein Kinase Activity (GO:0045859)	1/83	0.19468781555037581	0.23122832147199288	0	0	4.7503586800573885	7.77328718764973	SNCA
Protein Tetramerization (GO:0051262)	1/83	0.19468781555037581	0.23122832147199288	0	0	4.7503586800573885	7.77328718764973	SNCA
Positive Regulation of Apoptotic Process (GO:0043065)	2/313	0.1955396014648853	0.23189179124246517	0	0	2.525659163987138	4.121856447044702	AKR1C3;SNCA
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/84	0.19679034975006554	0.23198385492146323	0	0	4.692889203874321	7.628837331217768	SEPTIN8
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	1/84	0.19679034975006554	0.23198385492146323	0	0	4.692889203874321	7.628837331217768	SNW1
Macromolecule Modification (GO:0043412)	1/84	0.19679034975006554	0.23198385492146323	0	0	4.692889203874321	7.628837331217768	PARP1
Monoatomic Cation Homeostasis (GO:0055080)	1/84	0.19679034975006554	0.23198385492146323	0	0	4.692889203874321	7.628837331217768	SNCA
Protein Modification by Small Protein Conjugation (GO:0032446)	2/316	0.19837492845096708	0.23350382203082581	0	0	2.5011464968152866	4.045845721218947	VPS18;VPS11
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	1/85	0.19888749987379284	0.23375930520084717	0	0	4.636788048552755	7.488486615225608	DRD2
Regulation of Innate Immune Response (GO:0045088)	1/86	0.20097927946738411	0.23551794082770494	0	0	4.582006920415225	7.3520750737676215	PARP1
Regulation of Organelle Assembly (GO:1902115)	1/86	0.20097927946738411	0.23551794082770494	0	0	4.582006920415225	7.3520750737676215	VPS11
Regulation of Endothelial Cell Proliferation (GO:0001936)	1/87	0.2030657019554215	0.23690998561465845	0	0	4.528499772001824	7.219450706980246	GHRL
Cellular Response to Tumor Necrosis Factor (GO:0071356)	1/87	0.2030657019554215	0.23690998561465845	0	0	4.528499772001824	7.219450706980246	NR1D1
Positive Regulation of Biosynthetic Process (GO:0009891)	1/87	0.2030657019554215	0.23690998561465845	0	0	4.528499772001824	7.219450706980246	KLF2
Regulation of Endothelial Cell Migration (GO:0010594)	1/88	0.20514678086569757	0.2382835589790995	0	0	4.4762226729772365	7.09046899456539	CALR
Positive Regulation of Endothelial Cell Migration (GO:0010595)	1/88	0.20514678086569757	0.2382835589790995	0	0	4.4762226729772365	7.09046899456539	CALR
Positive Regulation of Protein Kinase Activity (GO:0045860)	1/88	0.20514678086569757	0.2382835589790995	0	0	4.4762226729772365	7.09046899456539	EZH2
Positive Regulation of Cytokine Production (GO:0001819)	2/325	0.20691191131714454	0.2396389194304168	0	0	2.430340557275542	3.8289095000081494	CSF2;DRD2
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/89	0.20722252957067647	0.2396389194304168	0	0	4.425133689839572	6.964992454417293	CNOT1
Cellular Response to Hormone Stimulus (GO:0032870)	1/89	0.20722252957067647	0.2396389194304168	0	0	4.425133689839572	6.964992454417293	AKR1C3
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/90	0.20929296143927612	0.24167990145761667	0	0	4.375192773738709	6.842890223310539	NLGN1
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	1/91	0.21135808987867394	0.2433540743726799	0	0	4.326361655773421	6.724037669112319	EZH2
ERAD Pathway (GO:0036503)	1/91	0.21135808987867394	0.2433540743726799	0	0	4.326361655773421	6.724037669112319	CALR
Sensory Perception of Mechanical Stimulus (GO:0050954)	1/92	0.21341792815749636	0.24536857728572617	0	0	4.278603749191984	6.608316034033242	CHRNB2
Protein Metabolic Process (GO:0019538)	3/614	0.2138997909832624	0.24556565263825916	0	0	1.9376398677310531	2.988320513303307	PARP1;CALR;SNCA
Regulation of Epithelial Cell Proliferation (GO:0050678)	1/93	0.21547248957670312	0.24629875614909275	0	0	4.231884057971015	6.495612095071552	NR1D1
Regulation of Protein Metabolic Process (GO:0051246)	1/93	0.21547248957670312	0.24629875614909275	0	0	4.231884057971015	6.495612095071552	KLF2
Positive Regulation of DNA Repair (GO:0045739)	1/93	0.21547248957670312	0.24629875614909275	0	0	4.231884057971015	6.495612095071552	PARP1
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	1/94	0.21752178743004932	0.24792468855499855	0	0	4.186169091292431	6.385817851499537	PARP1
Positive Regulation of Double-Strand Break Repair (GO:2000781)	1/94	0.21752178743004932	0.24792468855499855	0	0	4.186169091292431	6.385817851499537	PARP1
B Cell Activation (GO:0042113)	1/96	0.22160464510496675	0.2518524055718803	0	0	4.097626418988648	6.1745508317775455	CHRNB2
Sensory Perception of Sound (GO:0007605)	1/96	0.22160464510496675	0.2518524055718803	0	0	4.097626418988648	6.1745508317775455	CHRNB2
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	1/97	0.2236382313120778	0.2530727338595902	0	0	4.0547385620915035	6.072885630165238	SNW1
Regulation of Organelle Organization (GO:0033043)	1/97	0.2236382313120778	0.2530727338595902	0	0	4.0547385620915035	6.072885630165238	VPS11
Muscle Contraction (GO:0006936)	1/97	0.2236382313120778	0.2530727338595902	0	0	4.0547385620915035	6.072885630165238	CHRNB2
Positive Regulation of Cell Migration (GO:0030335)	2/344	0.22506267388023554	0.2542767604631876	0	0	2.2930994152046784	3.4198742704015443	CALR;EZH2
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	1/98	0.22566660663104637	0.2542767604631876	0	0	4.012734990903578	5.9737447802585715	TGFBRAP1
Positive Regulation of Hydrolase Activity (GO:0051345)	1/98	0.22566660663104637	0.2542767604631876	0	0	4.012734990903578	5.9737447802585715	EZH2
Positive Regulation of Protein Catabolic Process (GO:0045732)	1/99	0.22768978409506513	0.2561914924881885	0	0	3.971588635454182	5.877042371985223	VPS11
Response to UV (GO:0009411)	1/100	0.22970777681698884	0.25736381226945915	0	0	3.9312735195088138	5.782696221966044	PARP1
Sensory Perception of Chemical Stimulus (GO:0007606)	1/100	0.22970777681698884	0.25736381226945915	0	0	3.9312735195088138	5.782696221966044	DRD2
Monoatomic Ion Transport (GO:0006811)	1/100	0.22970777681698884	0.25736381226945915	0	0	3.9312735195088138	5.782696221966044	CHRNB2
Hemopoiesis (GO:0030097)	1/101	0.23172059782348092	0.2592517579609242	0	0	3.891764705882353	5.690627679908065	CSF2
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/102	0.2337282600685548	0.2607603014305033	0	0	3.853038245000971	5.600761443888233	DRD2
Positive Regulation of Protein Localization (GO:1903829)	1/102	0.2337282600685548	0.2607603014305033	0	0	3.853038245000971	5.600761443888233	SNCA
Steroid Metabolic Process (GO:0008202)	1/106	0.24170758039791695	0.2692826705559892	0	0	3.7055088702147527	5.261921269428735	AKR1C3
Axon Development (GO:0061564)	1/107	0.24368964273429133	0.27072824073430396	0	0	3.670366259711432	5.182042644269227	DRD2
Protein Catabolic Process (GO:0030163)	1/107	0.24368964273429133	0.27072824073430396	0	0	3.670366259711432	5.182042644269227	NR1D1
Cellular Response to Insulin Stimulus (GO:0032869)	1/108	0.245666623643169	0.27216008305566763	0	0	3.635880520432472	5.103975813737589	PARP1
Positive Regulation of Translation (GO:0045727)	1/108	0.245666623643169	0.27216008305566763	0	0	3.635880520432472	5.103975813737589	FXR1
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	1/110	0.24960539218951888	0.27613687443623697	0	0	3.5688073394495414	4.953055058030853	EZH2
Positive Regulation of GTPase Activity (GO:0043547)	1/111	0.25156720524402576	0.27753090564578015	0	0	3.5361853832442067	4.880095337247942	EZH2
Positive Regulation of Cellular Component Organization (GO:0051130)	1/111	0.25156720524402576	0.27753090564578015	0	0	3.5361853832442067	4.880095337247942	SNCA
Regulation of Primary Metabolic Process (GO:0080090)	1/113	0.255475752456584	0.2814503066757074	0	0	3.472689075630252	4.738927970587911	NR1D1
Regulation of Interleukin-6 Production (GO:0032675)	1/114	0.25742251185740894	0.2828072317766812	0	0	3.441783793163283	4.670626332211447	GHRL
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	1/114	0.25742251185740894	0.2828072317766812	0	0	3.441783793163283	4.670626332211447	TGFBRAP1
Negative Regulation of Cell Population Proliferation (GO:0008285)	2/379	0.25879017564355333	0.2839154354147721	0	0	2.076498673740053	2.806881496167483	CTBP2;DRD2
Positive Regulation of Inflammatory Response (GO:0050729)	1/115	0.2593642785251702	0.28415116940915464	0	0	3.411420708634331	4.603786358250543	SNCA
