Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of adaptive immune response (GO:0002819)	221	5	5.55	-	.90	1.0	1.0	GO:0002819
regulation of protein kinase activity (GO:0045859)	221	5	5.55	-	.90	1.0	1.0	GO:0045859
establishment of vesicle localization (GO:0051650)	177	4	4.45	-	.90	1.0	1.0	GO:0051650
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	10	11.13	-	.90	0.878	1.0	GO:0007169
positive regulation of cell development (GO:0010720)	443	10	11.13	-	.90	0.878	1.0	GO:0010720
cellular response to hypoxia (GO:0071456)	133	3	3.34	-	.90	1.0	1.0	GO:0071456
myeloid leukocyte migration (GO:0097529)	133	3	3.34	-	.90	1.0	1.0	GO:0097529
regulation of protein transport (GO:0051223)	444	10	11.15	-	.90	0.878	1.0	GO:0051223
response to endogenous stimulus (GO:0009719)	1244	28	31.25	-	.90	0.64	1.0	GO:0009719
cellular response to chemokine (GO:1990869)	89	2	2.24	-	.89	1.0	1.0	GO:1990869
response to chemokine (GO:1990868)	89	2	2.24	-	.89	1.0	1.0	GO:1990868
positive regulation of reproductive process (GO:2000243)	89	2	2.24	-	.89	1.0	1.0	GO:2000243
meiotic nuclear division (GO:0140013)	178	4	4.47	-	.89	1.0	1.0	GO:0140013
carbohydrate derivative transport (GO:1901264)	89	2	2.24	-	.89	1.0	1.0	GO:1901264
mitotic cytokinesis (GO:0000281)	89	2	2.24	-	.89	1.0	1.0	GO:0000281
regulation of organ growth (GO:0046620)	89	2	2.24	-	.89	1.0	1.0	GO:0046620
hair cycle process (GO:0022405)	89	2	2.24	-	.89	1.0	1.0	GO:0022405
molting cycle process (GO:0022404)	89	2	2.24	-	.89	1.0	1.0	GO:0022404
regulation of cell adhesion (GO:0030155)	802	18	20.15	-	.89	0.73	1.0	GO:0030155
reproductive system development (GO:0061458)	312	7	7.84	-	.89	1.0	1.0	GO:0061458
small molecule catabolic process (GO:0044282)	357	8	8.97	-	.89	0.865	1.0	GO:0044282
xenobiotic metabolic process (GO:0006805)	134	3	3.37	-	.89	1.0	1.0	GO:0006805
mRNA transport (GO:0051028)	134	3	3.37	-	.89	1.0	1.0	GO:0051028
memory (GO:0007613)	134	3	3.37	-	.89	1.0	1.0	GO:0007613
positive regulation of lymphocyte mediated immunity (GO:0002708)	134	3	3.37	-	.89	1.0	1.0	GO:0002708
negative regulation of intracellular signal transduction (GO:1902532)	761	17	19.12	-	.89	0.723	1.0	GO:1902532
methylation (GO:0032259)	224	5	5.63	-	.89	1.0	1.0	GO:0032259
fertilization (GO:0009566)	224	5	5.63	-	.89	1.0	1.0	GO:0009566
rhythmic process (GO:0048511)	269	6	6.76	-	.89	1.0	1.0	GO:0048511
positive regulation of transport (GO:0051050)	853	19	21.43	-	.89	0.656	1.0	GO:0051050
intracellular signaling cassette (GO:0141124)	854	19	21.45	-	.89	0.656	1.0	GO:0141124
regulation of lymphocyte differentiation (GO:0045619)	225	5	5.65	-	.88	1.0	1.0	GO:0045619
cell killing (GO:0001906)	180	4	4.52	-	.88	1.0	1.0	GO:0001906
protein glycosylation (GO:0006486)	180	4	4.52	-	.88	1.0	1.0	GO:0006486
positive regulation of intracellular protein transport (GO:0090316)	90	2	2.26	-	.88	1.0	1.0	GO:0090316
positive regulation of protein polymerization (GO:0032273)	90	2	2.26	-	.88	1.0	1.0	GO:0032273
macromolecule glycosylation (GO:0043413)	180	4	4.52	-	.88	1.0	1.0	GO:0043413
regulation of neurotransmitter secretion (GO:0046928)	90	2	2.26	-	.88	1.0	1.0	GO:0046928
negative regulation of response to cytokine stimulus (GO:0060761)	90	2	2.26	-	.88	1.0	1.0	GO:0060761
negative regulation of translation (GO:0017148)	135	3	3.39	-	.88	1.0	1.0	GO:0017148
positive regulation of adaptive immune response (GO:0002821)	135	3	3.39	-	.88	1.0	1.0	GO:0002821
chemical homeostasis (GO:0048878)	946	21	23.76	-	.88	0.67	1.0	GO:0048878
activation of immune response (GO:0002253)	406	9	10.2	-	.88	0.872	1.0	GO:0002253
regulation of developmental growth (GO:0048638)	316	7	7.94	-	.88	1.0	1.0	GO:0048638
cellular response to oxidative stress (GO:0034599)	226	5	5.68	-	.88	1.0	1.0	GO:0034599
homeostatic process (GO:0042592)	1539	34	38.66	-	.88	0.498	1.0	GO:0042592
regulation of canonical NF-kappaB signal transduction (GO:0043122)	317	7	7.96	-	.88	0.858	1.0	GO:0043122
cell cycle process (GO:0022402)	906	20	22.76	-	.88	0.663	1.0	GO:0022402
liver development (GO:0001889)	136	3	3.42	-	.88	1.0	1.0	GO:0001889
regulation of leukocyte activation (GO:0002694)	590	13	14.82	-	.88	0.789	1.0	GO:0002694
humoral immune response (GO:0006959)	273	6	6.86	-	.87	1.0	1.0	GO:0006959
positive regulation of mitotic cell cycle phase transition (GO:1901992)	91	2	2.29	-	.87	1.0	1.0	GO:1901992
regulation of insulin secretion (GO:0050796)	182	4	4.57	-	.87	1.0	1.0	GO:0050796
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	91	2	2.29	-	.87	1.0	1.0	GO:0042775
ATP synthesis coupled electron transport (GO:0042773)	91	2	2.29	-	.87	1.0	1.0	GO:0042773
response to other organism (GO:0051707)	1457	32	36.6	-	.87	0.487	1.0	GO:0051707
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	87	99.53	-	.87	0.175	1.0	GO:0019219
response to lipopolysaccharide (GO:0032496)	319	7	8.01	-	.87	0.858	1.0	GO:0032496
regulation of nervous system development (GO:0051960)	456	10	11.46	-	.87	0.763	1.0	GO:0051960
regulation of calcium ion transport (GO:0051924)	228	5	5.73	-	.87	1.0	1.0	GO:0051924
regulation of organelle organization (GO:0033043)	1186	26	29.79	-	.87	0.566	1.0	GO:0033043
response to external biotic stimulus (GO:0043207)	1460	32	36.68	-	.87	0.487	1.0	GO:0043207
positive regulation of intracellular transport (GO:0032388)	137	3	3.44	-	.87	1.0	1.0	GO:0032388
nucleobase-containing compound catabolic process (GO:0034655)	366	8	9.19	-	.87	0.866	1.0	GO:0034655
intrinsic apoptotic signaling pathway (GO:0097193)	183	4	4.6	-	.87	1.0	1.0	GO:0097193
macroautophagy (GO:0016236)	229	5	5.75	-	.87	1.0	1.0	GO:0016236
regulation of protein secretion (GO:0050708)	275	6	6.91	-	.87	1.0	1.0	GO:0050708
positive regulation of immune response (GO:0050778)	689	15	17.31	-	.87	0.709	1.0	GO:0050778
positive regulation of neuron differentiation (GO:0045666)	92	2	2.31	-	.87	1.0	1.0	GO:0045666
regulation of fibroblast proliferation (GO:0048145)	92	2	2.31	-	.87	1.0	1.0	GO:0048145
diterpenoid metabolic process (GO:0016101)	92	2	2.31	-	.87	1.0	1.0	GO:0016101
regulation of transcription elongation by RNA polymerase II (GO:0034243)	92	2	2.31	-	.87	1.0	1.0	GO:0034243
organelle localization (GO:0051640)	552	12	13.87	-	.87	0.782	1.0	GO:0051640
negative regulation of T cell activation (GO:0050868)	138	3	3.47	-	.87	1.0	1.0	GO:0050868
regulation of generation of precursor metabolites and energy (GO:0043467)	138	3	3.47	-	.87	1.0	1.0	GO:0043467
protein localization to membrane (GO:0072657)	322	7	8.09	-	.87	0.858	1.0	GO:0072657
regulation of neurogenesis (GO:0050767)	369	8	9.27	-	.86	0.866	1.0	GO:0050767
phosphorylation (GO:0016310)	369	8	9.27	-	.86	0.866	1.0	GO:0016310
cell-substrate adhesion (GO:0031589)	185	4	4.65	-	.86	1.0	1.0	GO:0031589
regulation of RNA metabolic process (GO:0051252)	3659	79	91.92	-	.86	0.145	1.0	GO:0051252
negative regulation of neurogenesis (GO:0050768)	139	3	3.49	-	.86	1.0	1.0	GO:0050768
hepaticobiliary system development (GO:0061008)	139	3	3.49	-	.86	1.0	1.0	GO:0061008
muscle organ development (GO:0007517)	325	7	8.16	-	.86	0.858	1.0	GO:0007517
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	35	40.87	-	.86	0.364	1.0	GO:0044419
positive regulation of endothelial cell proliferation (GO:0001938)	93	2	2.34	-	.86	1.0	1.0	GO:0001938
protein localization to cell junction (GO:1902414)	93	2	2.34	-	.86	1.0	1.0	GO:1902414
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	186	4	4.67	-	.86	1.0	1.0	GO:0141091
negative regulation of lymphocyte proliferation (GO:0050672)	93	2	2.34	-	.86	1.0	1.0	GO:0050672
positive regulation of protein localization to nucleus (GO:1900182)	93	2	2.34	-	.86	1.0	1.0	GO:1900182
regulation of response to cytokine stimulus (GO:0060759)	186	4	4.67	-	.86	1.0	1.0	GO:0060759
positive regulation of leukocyte activation (GO:0002696)	372	8	9.35	-	.86	0.866	1.0	GO:0002696
negative regulation of response to stimulus (GO:0048585)	1768	38	44.41	-	.86	0.34	1.0	GO:0048585
calcium ion homeostasis (GO:0055074)	233	5	5.85	-	.85	1.0	1.0	GO:0055074
organic acid catabolic process (GO:0016054)	233	5	5.85	-	.85	1.0	1.0	GO:0016054
carboxylic acid catabolic process (GO:0046395)	233	5	5.85	-	.85	1.0	1.0	GO:0046395
positive regulation of lymphocyte differentiation (GO:0045621)	140	3	3.52	-	.85	1.0	1.0	GO:0045621
regulation of cell shape (GO:0008360)	140	3	3.52	-	.85	1.0	1.0	GO:0008360
potassium ion transport (GO:0006813)	187	4	4.7	-	.85	1.0	1.0	GO:0006813
positive regulation of DNA metabolic process (GO:0051054)	281	6	7.06	-	.85	0.848	1.0	GO:0051054
immune system process (GO:0002376)	2436	52	61.2	-	.85	0.215	1.0	GO:0002376
cellular homeostasis (GO:0019725)	703	15	17.66	-	.85	0.623	1.0	GO:0019725
regulation of localization (GO:0032879)	2019	43	50.72	-	.85	0.294	1.0	GO:0032879
nephron development (GO:0072006)	141	3	3.54	-	.85	1.0	1.0	GO:0072006
chromosome organization (GO:0051276)	423	9	10.63	-	.85	0.753	1.0	GO:0051276
cellular response to decreased oxygen levels (GO:0036294)	141	3	3.54	-	.85	1.0	1.0	GO:0036294
carboxylic acid transmembrane transport (GO:1905039)	141	3	3.54	-	.85	1.0	1.0	GO:1905039
response to biotic stimulus (GO:0009607)	1507	32	37.86	-	.85	0.347	1.0	GO:0009607
regulation of monoatomic ion transport (GO:0043269)	425	9	10.68	-	.84	0.753	1.0	GO:0043269
positive regulation of monoatomic ion transport (GO:0043270)	189	4	4.75	-	.84	1.0	1.0	GO:0043270
regulation of multicellular organismal development (GO:2000026)	1419	30	35.65	-	.84	0.379	1.0	GO:2000026
immune response (GO:0006955)	1753	37	44.04	-	.84	0.299	1.0	GO:0006955
animal organ morphogenesis (GO:0009887)	995	21	25.0	-	.84	0.467	1.0	GO:0009887
regulation of cellular component organization (GO:0051128)	2512	53	63.11	-	.84	0.196	1.0	GO:0051128
regulation of organelle assembly (GO:1902115)	237	5	5.95	-	.84	1.0	1.0	GO:1902115
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	5	5.95	-	.84	1.0	1.0	GO:1903320
regulation of lymphocyte activation (GO:0051249)	522	11	13.11	-	.84	0.67	1.0	GO:0051249
alpha-amino acid catabolic process (GO:1901606)	95	2	2.39	-	.84	1.0	1.0	GO:1901606
glycosylation (GO:0070085)	190	4	4.77	-	.84	1.0	1.0	GO:0070085
negative regulation of innate immune response (GO:0045824)	95	2	2.39	-	.84	1.0	1.0	GO:0045824
positive regulation of DNA repair (GO:0045739)	143	3	3.59	-	.84	1.0	1.0	GO:0045739
positive regulation of apoptotic process (GO:0043065)	525	11	13.19	-	.83	0.671	1.0	GO:0043065
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	8	9.6	-	.83	0.741	1.0	GO:0043161
RNA splicing (GO:0008380)	382	8	9.6	-	.83	0.741	1.0	GO:0008380
purine-containing compound biosynthetic process (GO:0072522)	239	5	6.0	-	.83	0.836	1.0	GO:0072522
positive regulation of establishment of protein localization (GO:1904951)	335	7	8.42	-	.83	0.859	1.0	GO:1904951
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	8	9.65	-	.83	0.741	1.0	GO:1903037
endosome organization (GO:0007032)	96	2	2.41	-	.83	1.0	1.0	GO:0007032
protein N-linked glycosylation (GO:0006487)	96	2	2.41	-	.83	1.0	1.0	GO:0006487
vesicle localization (GO:0051648)	192	4	4.82	-	.83	1.0	1.0	GO:0051648
purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	96	2	2.41	-	.83	1.0	1.0	GO:0009206
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	96	2	2.41	-	.83	1.0	1.0	GO:0030512
Wnt signaling pathway (GO:0016055)	288	6	7.23	-	.83	0.849	1.0	GO:0016055
regulation of response to biotic stimulus (GO:0002831)	576	12	14.47	-	.83	0.59	1.0	GO:0002831
sex differentiation (GO:0007548)	288	6	7.23	-	.83	0.849	1.0	GO:0007548
mRNA metabolic process (GO:0016071)	625	13	15.7	-	.83	0.603	1.0	GO:0016071
regulation of kinase activity (GO:0043549)	241	5	6.05	-	.83	0.836	1.0	GO:0043549
DNA repair (GO:0006281)	531	11	13.34	-	.82	0.672	1.0	GO:0006281
positive regulation of cell differentiation (GO:0045597)	870	18	21.86	-	.82	0.44	1.0	GO:0045597
positive regulation of chemotaxis (GO:0050921)	145	3	3.64	-	.82	1.0	1.0	GO:0050921
organic acid transmembrane transport (GO:1903825)	145	3	3.64	-	.82	1.0	1.0	GO:1903825
positive regulation of lymphocyte activation (GO:0051251)	339	7	8.52	-	.82	0.727	1.0	GO:0051251
alcohol biosynthetic process (GO:0046165)	97	2	2.44	-	.82	1.0	1.0	GO:0046165
acyl-CoA metabolic process (GO:0006637)	97	2	2.44	-	.82	1.0	1.0	GO:0006637
protein K48-linked ubiquitination (GO:0070936)	97	2	2.44	-	.82	1.0	1.0	GO:0070936
stem cell differentiation (GO:0048863)	194	4	4.87	-	.82	1.0	1.0	GO:0048863
post-embryonic development (GO:0009791)	97	2	2.44	-	.82	1.0	1.0	GO:0009791
regulation of protein ubiquitination (GO:0031396)	194	4	4.87	-	.82	1.0	1.0	GO:0031396
purine nucleoside triphosphate biosynthetic process (GO:0009145)	97	2	2.44	-	.82	1.0	1.0	GO:0009145
positive regulation of macroautophagy (GO:0016239)	97	2	2.44	-	.82	1.0	1.0	GO:0016239
thioester metabolic process (GO:0035383)	97	2	2.44	-	.82	1.0	1.0	GO:0035383
hormone secretion (GO:0046879)	97	2	2.44	-	.82	1.0	1.0	GO:0046879
signal release (GO:0023061)	194	4	4.87	-	.82	1.0	1.0	GO:0023061
positive regulation of leukocyte chemotaxis (GO:0002690)	97	2	2.44	-	.82	1.0	1.0	GO:0002690
regulation of post-translational protein modification (GO:1901873)	243	5	6.1	-	.82	0.837	1.0	GO:1901873
positive regulation of catabolic process (GO:0009896)	535	11	13.44	-	.82	0.577	1.0	GO:0009896
nucleobase-containing compound metabolic process (GO:0006139)	2773	57	69.66	-	.82	0.103	1.0	GO:0006139
negative regulation of nervous system development (GO:0051961)	146	3	3.67	-	.82	1.0	1.0	GO:0051961
osteoblast differentiation (GO:0001649)	146	3	3.67	-	.82	1.0	1.0	GO:0001649
purine ribonucleotide biosynthetic process (GO:0009152)	146	3	3.67	-	.82	1.0	1.0	GO:0009152
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	146	3	3.67	-	.82	1.0	1.0	GO:1903844
regulation of lipid biosynthetic process (GO:0046890)	195	4	4.9	-	.82	1.0	1.0	GO:0046890
regulation of supramolecular fiber organization (GO:1902903)	390	8	9.8	-	.82	0.742	1.0	GO:1902903
blood vessel development (GO:0001568)	537	11	13.49	-	.82	0.577	1.0	GO:0001568
cilium organization (GO:0044782)	391	8	9.82	-	.81	0.743	1.0	GO:0044782
negative regulation of cell communication (GO:0010648)	1518	31	38.13	-	.81	0.267	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	31	38.13	-	.81	0.267	1.0	GO:0023057
leukocyte chemotaxis (GO:0030595)	147	3	3.69	-	.81	1.0	1.0	GO:0030595
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	98	2	2.46	-	.81	1.0	1.0	GO:2001237
cellular response to BMP stimulus (GO:0071773)	98	2	2.46	-	.81	1.0	1.0	GO:0071773
response to BMP (GO:0071772)	98	2	2.46	-	.81	1.0	1.0	GO:0071772
limb development (GO:0060173)	196	4	4.92	-	.81	1.0	1.0	GO:0060173
appendage development (GO:0048736)	196	4	4.92	-	.81	1.0	1.0	GO:0048736
regulation of non-canonical NF-kappaB signal transduction (GO:1901222)	98	2	2.46	-	.81	1.0	1.0	GO:1901222
purine ribonucleoside triphosphate metabolic process (GO:0009205)	196	4	4.92	-	.81	1.0	1.0	GO:0009205
regulation of neuron projection development (GO:0010975)	441	9	11.08	-	.81	0.644	1.0	GO:0010975
positive regulation of lipid biosynthetic process (GO:0046889)	98	2	2.46	-	.81	1.0	1.0	GO:0046889
negative regulation of signal transduction (GO:0009968)	1423	29	35.75	-	.81	0.254	1.0	GO:0009968
regulation of cell morphogenesis (GO:0022604)	246	5	6.18	-	.81	0.837	1.0	GO:0022604
RNA processing (GO:0006396)	886	18	22.26	-	.81	0.441	1.0	GO:0006396
tube development (GO:0035295)	936	19	23.51	-	.81	0.392	1.0	GO:0035295
regulation of lipid metabolic process (GO:0019216)	345	7	8.67	-	.81	0.728	1.0	GO:0019216
regulation of intracellular protein transport (GO:0033157)	148	3	3.72	-	.81	1.0	1.0	GO:0033157
cellular response to tumor necrosis factor (GO:0071356)	148	3	3.72	-	.81	1.0	1.0	GO:0071356
connective tissue development (GO:0061448)	247	5	6.21	-	.81	0.837	1.0	GO:0061448
DNA biosynthetic process (GO:0071897)	99	2	2.49	-	.80	1.0	1.0	GO:0071897
cellular response to xenobiotic stimulus (GO:0071466)	198	4	4.97	-	.80	0.821	1.0	GO:0071466
mitochondrial respiratory chain complex assembly (GO:0033108)	99	2	2.49	-	.80	1.0	1.0	GO:0033108
regulation of T cell activation (GO:0050863)	396	8	9.95	-	.80	0.628	1.0	GO:0050863
regulation of calcium-mediated signaling (GO:0050848)	99	2	2.49	-	.80	1.0	1.0	GO:0050848
regulation of binding (GO:0051098)	99	2	2.49	-	.80	1.0	1.0	GO:0051098
organic cation transport (GO:0015695)	99	2	2.49	-	.80	1.0	1.0	GO:0015695
Golgi vesicle transport (GO:0048193)	297	6	7.46	-	.80	0.711	1.0	GO:0048193
Unclassified (UNCLASSIFIED)	2827	57	71.02	-	.80	0.0701	1.0	UNCLASSIFIED
male gonad development (GO:0008584)	149	3	3.74	-	.80	1.0	1.0	GO:0008584
regulation of actin polymerization or depolymerization (GO:0008064)	149	3	3.74	-	.80	1.0	1.0	GO:0008064
positive regulation of protein localization (GO:1903829)	447	9	11.23	-	.80	0.645	1.0	GO:1903829
regulation of actin filament-based process (GO:0032970)	398	8	10.0	-	.80	0.628	1.0	GO:0032970
cell maturation (GO:0048469)	199	4	5.0	-	.80	0.821	1.0	GO:0048469
inorganic ion homeostasis (GO:0098771)	448	9	11.25	-	.80	0.645	1.0	GO:0098771
muscle system process (GO:0003012)	300	6	7.54	-	.80	0.711	1.0	GO:0003012
development of primary male sexual characteristics (GO:0046546)	150	3	3.77	-	.80	1.0	1.0	GO:0046546
regulation of leukocyte mediated cytotoxicity (GO:0001910)	100	2	2.51	-	.80	1.0	1.0	GO:0001910
response to hydrogen peroxide (GO:0042542)	100	2	2.51	-	.80	1.0	1.0	GO:0042542
regulation of Notch signaling pathway (GO:0008593)	100	2	2.51	-	.80	1.0	1.0	GO:0008593
regulation of extent of cell growth (GO:0061387)	100	2	2.51	-	.80	1.0	1.0	GO:0061387
retrograde transport, endosome to Golgi (GO:0042147)	100	2	2.51	-	.80	1.0	1.0	GO:0042147
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	36	45.27	-	.80	0.156	1.0	GO:0034654
negative regulation of leukocyte activation (GO:0002695)	201	4	5.05	-	.79	0.821	1.0	GO:0002695
import into cell (GO:0098657)	706	14	17.74	-	.79	0.461	1.0	GO:0098657
intracellular calcium ion homeostasis (GO:0006874)	202	4	5.07	-	.79	0.822	1.0	GO:0006874
positive regulation of calcium ion transport (GO:0051928)	101	2	2.54	-	.79	1.0	1.0	GO:0051928
response to interleukin-1 (GO:0070555)	101	2	2.54	-	.79	1.0	1.0	GO:0070555
amino acid transmembrane transport (GO:0003333)	101	2	2.54	-	.79	1.0	1.0	GO:0003333
positive regulation of JNK cascade (GO:0046330)	101	2	2.54	-	.79	1.0	1.0	GO:0046330
positive regulation of MAPK cascade (GO:0043410)	455	9	11.43	-	.79	0.546	1.0	GO:0043410
lipid transport (GO:0006869)	354	7	8.89	-	.79	0.73	1.0	GO:0006869
mitochondrion organization (GO:0007005)	354	7	8.89	-	.79	0.73	1.0	GO:0007005
leukocyte migration (GO:0050900)	253	5	6.36	-	.79	0.838	1.0	GO:0050900
regulation of cell-cell adhesion (GO:0022407)	506	10	12.71	-	.79	0.563	1.0	GO:0022407
positive regulation of growth (GO:0045927)	253	5	6.36	-	.79	0.838	1.0	GO:0045927
regulation of actin filament length (GO:0030832)	152	3	3.82	-	.79	1.0	1.0	GO:0030832
skeletal muscle tissue development (GO:0007519)	152	3	3.82	-	.79	1.0	1.0	GO:0007519
response to nutrient levels (GO:0031667)	507	10	12.74	-	.79	0.564	1.0	GO:0031667
RNA metabolic process (GO:0016070)	1572	31	39.49	-	.78	0.179	1.0	GO:0016070
positive regulation of cell projection organization (GO:0031346)	355	7	8.92	-	.78	0.73	1.0	GO:0031346
regulation of metal ion transport (GO:0010959)	355	7	8.92	-	.78	0.73	1.0	GO:0010959
lipid localization (GO:0010876)	355	7	8.92	-	.78	0.73	1.0	GO:0010876
regulation of reproductive process (GO:2000241)	203	4	5.1	-	.78	0.822	1.0	GO:2000241
DNA replication (GO:0006260)	203	4	5.1	-	.78	0.822	1.0	GO:0006260
purine nucleoside triphosphate metabolic process (GO:0009144)	203	4	5.1	-	.78	0.822	1.0	GO:0009144
response to peptide hormone (GO:0043434)	407	8	10.22	-	.78	0.63	1.0	GO:0043434
regulation of cell projection organization (GO:0031344)	662	13	16.63	-	.78	0.448	1.0	GO:0031344
sodium ion transport (GO:0006814)	204	4	5.12	-	.78	0.822	1.0	GO:0006814
cilium assembly (GO:0060271)	357	7	8.97	-	.78	0.61	1.0	GO:0060271
regulation of DNA-templated transcription elongation (GO:0032784)	102	2	2.56	-	.78	1.0	1.0	GO:0032784
amide transport (GO:0042886)	153	3	3.84	-	.78	1.0	1.0	GO:0042886
ribonucleoside triphosphate biosynthetic process (GO:0009201)	102	2	2.56	-	.78	1.0	1.0	GO:0009201
post-transcriptional regulation of gene expression (GO:0010608)	510	10	12.81	-	.78	0.565	1.0	GO:0010608
vasculature development (GO:0001944)	562	11	14.12	-	.78	0.493	1.0	GO:0001944
organic anion transport (GO:0015711)	409	8	10.27	-	.78	0.63	1.0	GO:0015711
kidney development (GO:0001822)	307	6	7.71	-	.78	0.712	1.0	GO:0001822
lipid catabolic process (GO:0016042)	307	6	7.71	-	.78	0.712	1.0	GO:0016042
cell surface receptor protein serine/threonine kinase signaling pathway (GO:0007178)	205	4	5.15	-	.78	0.822	1.0	GO:0007178
sodium ion transmembrane transport (GO:0035725)	154	3	3.87	-	.78	1.0	1.0	GO:0035725
regulation of neuron apoptotic process (GO:0043523)	257	5	6.46	-	.77	0.691	1.0	GO:0043523
cellular response to leukemia inhibitory factor (GO:1990830)	103	2	2.59	-	.77	1.0	1.0	GO:1990830
export from cell (GO:0140352)	516	10	12.96	-	.77	0.477	1.0	GO:0140352
steroid metabolic process (GO:0008202)	258	5	6.48	-	.77	0.691	1.0	GO:0008202
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	207	4	5.2	-	.77	0.822	1.0	GO:0002822
mRNA processing (GO:0006397)	466	9	11.71	-	.77	0.547	1.0	GO:0006397
secretion (GO:0046903)	570	11	14.32	-	.77	0.495	1.0	GO:0046903
nucleic acid biosynthetic process (GO:0141187)	1504	29	37.78	-	.77	0.145	1.0	GO:0141187
vesicle fusion (GO:0006906)	104	2	2.61	-	.77	1.0	1.0	GO:0006906
positive regulation of chromosome organization (GO:2001252)	104	2	2.61	-	.77	1.0	1.0	GO:2001252
cellular response to transforming growth factor beta stimulus (GO:0071560)	156	3	3.92	-	.77	1.0	1.0	GO:0071560
regulation of epithelial to mesenchymal transition (GO:0010717)	104	2	2.61	-	.77	1.0	1.0	GO:0010717
negative regulation of mitotic cell cycle (GO:0045930)	208	4	5.23	-	.77	0.822	1.0	GO:0045930
positive regulation of leukocyte mediated immunity (GO:0002705)	156	3	3.92	-	.77	1.0	1.0	GO:0002705
protein modification by small protein conjugation (GO:0032446)	678	13	17.03	-	.76	0.382	1.0	GO:0032446
positive regulation of T cell activation (GO:0050870)	261	5	6.56	-	.76	0.691	1.0	GO:0050870
positive regulation of small molecule metabolic process (GO:0062013)	157	3	3.94	-	.76	1.0	1.0	GO:0062013
RNA biosynthetic process (GO:0032774)	1414	27	35.52	-	.76	0.158	1.0	GO:0032774
integrin-mediated signaling pathway (GO:0007229)	105	2	2.64	-	.76	1.0	1.0	GO:0007229
transforming growth factor beta receptor signaling pathway (GO:0007179)	105	2	2.64	-	.76	1.0	1.0	GO:0007179
establishment or maintenance of cell polarity (GO:0007163)	210	4	5.28	-	.76	0.823	1.0	GO:0007163
leukocyte homeostasis (GO:0001776)	105	2	2.64	-	.76	1.0	1.0	GO:0001776
response to leukemia inhibitory factor (GO:1990823)	105	2	2.64	-	.76	1.0	1.0	GO:1990823
antigen processing and presentation (GO:0019882)	105	2	2.64	-	.76	1.0	1.0	GO:0019882
membrane lipid metabolic process (GO:0006643)	211	4	5.3	-	.75	0.823	1.0	GO:0006643
epithelial tube morphogenesis (GO:0060562)	317	6	7.96	-	.75	0.589	1.0	GO:0060562
response to xenobiotic stimulus (GO:0009410)	423	8	10.63	-	.75	0.529	1.0	GO:0009410
pattern specification process (GO:0007389)	476	9	11.96	-	.75	0.459	1.0	GO:0007389
cellular response to insulin stimulus (GO:0032869)	159	3	3.99	-	.75	0.801	1.0	GO:0032869
renal system development (GO:0072001)	318	6	7.99	-	.75	0.589	1.0	GO:0072001
RNA transport (GO:0050658)	159	3	3.99	-	.75	0.801	1.0	GO:0050658
nucleic acid transport (GO:0050657)	159	3	3.99	-	.75	0.801	1.0	GO:0050657
negative regulation of mitotic cell cycle phase transition (GO:1901991)	160	3	4.02	-	.75	0.801	1.0	GO:1901991
regionalization (GO:0003002)	427	8	10.73	-	.75	0.53	1.0	GO:0003002
viral process (GO:0016032)	267	5	6.71	-	.75	0.692	1.0	GO:0016032
terpenoid metabolic process (GO:0006721)	107	2	2.69	-	.74	1.0	1.0	GO:0006721
canonical Wnt signaling pathway (GO:0060070)	107	2	2.69	-	.74	1.0	1.0	GO:0060070
hematopoietic or lymphoid organ development (GO:0048534)	107	2	2.69	-	.74	1.0	1.0	GO:0048534
regulation of synapse organization (GO:0050807)	321	6	8.06	-	.74	0.589	1.0	GO:0050807
artery development (GO:0060840)	107	2	2.69	-	.74	1.0	1.0	GO:0060840
regulation of intracellular transport (GO:0032386)	268	5	6.73	-	.74	0.692	1.0	GO:0032386
homeostasis of number of cells (GO:0048872)	322	6	8.09	-	.74	0.59	1.0	GO:0048872
establishment of RNA localization (GO:0051236)	161	3	4.04	-	.74	0.801	1.0	GO:0051236
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	12	16.18	-	.74	0.369	1.0	GO:0120035
nucleic acid metabolic process (GO:0090304)	2201	41	55.29	-	.74	0.0432	1.0	GO:0090304
tube morphogenesis (GO:0035239)	700	13	17.59	-	.74	0.324	1.0	GO:0035239
