Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of cell projection organization (GO:0031344)	654	3	3.3	-	.91	1.0	1.0	GO:0031344
nitrogen compound transport (GO:0071705)	1529	7	7.73	-	.91	1.0	1.0	GO:0071705
regulation of transmembrane transport (GO:0034762)	437	2	2.21	-	.91	1.0	1.0	GO:0034762
RNA processing (GO:0006396)	876	4	4.43	-	.90	1.0	1.0	GO:0006396
regulation of neuron projection development (GO:0010975)	440	2	2.22	-	.90	1.0	1.0	GO:0010975
intracellular monoatomic ion homeostasis (GO:0006873)	441	2	2.23	-	.90	1.0	1.0	GO:0006873
tissue development (GO:0009888)	1770	8	8.94	-	.89	0.862	1.0	GO:0009888
nucleobase-containing compound biosynthetic process (GO:0034654)	1771	8	8.95	-	.89	0.862	1.0	GO:0034654
reproductive process (GO:0022414)	1551	7	7.84	-	.89	1.0	1.0	GO:0022414
microtubule-based process (GO:0007017)	887	4	4.48	-	.89	1.0	1.0	GO:0007017
epithelium development (GO:0060429)	1112	5	5.62	-	.89	1.0	1.0	GO:0060429
plasma membrane bounded cell projection assembly (GO:0120031)	445	2	2.25	-	.89	1.0	1.0	GO:0120031
negative regulation of multicellular organismal process (GO:0051241)	1115	5	5.63	-	.89	1.0	1.0	GO:0051241
neuron development (GO:0048666)	893	4	4.51	-	.89	1.0	1.0	GO:0048666
regulation of cellular component organization (GO:0051128)	2467	11	12.47	-	.88	0.763	1.0	GO:0051128
response to wounding (GO:0009611)	449	2	2.27	-	.88	1.0	1.0	GO:0009611
small molecule metabolic process (GO:0044281)	1575	7	7.96	-	.88	0.854	1.0	GO:0044281
microtubule-based movement (GO:0007018)	451	2	2.28	-	.88	1.0	1.0	GO:0007018
ribonucleoprotein complex biogenesis (GO:0022613)	452	2	2.28	-	.88	1.0	1.0	GO:0022613
nervous system development (GO:0007399)	2265	10	11.45	-	.87	0.755	1.0	GO:0007399
embryonic organ development (GO:0048568)	454	2	2.29	-	.87	1.0	1.0	GO:0048568
inorganic cation transmembrane transport (GO:0098662)	683	3	3.45	-	.87	1.0	1.0	GO:0098662
positive regulation of catalytic activity (GO:0043085)	456	2	2.3	-	.87	1.0	1.0	GO:0043085
morphogenesis of an epithelium (GO:0002009)	458	2	2.31	-	.86	1.0	1.0	GO:0002009
cell projection assembly (GO:0030031)	458	2	2.31	-	.86	1.0	1.0	GO:0030031
developmental process (GO:0032502)	5794	25	29.28	-	.85	0.383	1.0	GO:0032502
import into cell (GO:0098657)	696	3	3.52	-	.85	1.0	1.0	GO:0098657
cell migration (GO:0016477)	934	4	4.72	-	.85	1.0	1.0	GO:0016477
plasma membrane bounded cell projection organization (GO:0120036)	1186	5	5.99	-	.83	0.834	1.0	GO:0120036
protein-containing complex organization (GO:0043933)	1425	6	7.2	-	.83	0.846	1.0	GO:0043933
anatomical structure development (GO:0048856)	5272	22	26.64	-	.83	0.367	1.0	GO:0048856
animal organ development (GO:0048513)	2884	12	14.57	-	.82	0.571	1.0	GO:0048513
neuron projection development (GO:0031175)	721	3	3.64	-	.82	1.0	1.0	GO:0031175
system development (GO:0048731)	3614	15	18.26	-	.82	0.441	1.0	GO:0048731
cell population proliferation (GO:0008283)	725	3	3.66	-	.82	1.0	1.0	GO:0008283
negative regulation of signaling (GO:0023057)	1452	6	7.34	-	.82	0.847	1.0	GO:0023057
animal organ morphogenesis (GO:0009887)	976	4	4.93	-	.81	1.0	1.0	GO:0009887
negative regulation of response to stimulus (GO:0048585)	1711	7	8.65	-	.81	0.721	1.0	GO:0048585
regulation of mitotic cell cycle (GO:0007346)	491	2	2.48	-	.81	1.0	1.0	GO:0007346
nucleobase-containing compound metabolic process (GO:0006139)	2736	11	13.83	-	.80	0.472	1.0	GO:0006139
export from cell (GO:0140352)	498	2	2.52	-	.79	1.0	1.0	GO:0140352
positive regulation of organelle organization (GO:0010638)	499	2	2.52	-	.79	1.0	1.0	GO:0010638
multicellular organism development (GO:0007275)	4001	16	20.22	-	.79	0.323	1.0	GO:0007275
anatomical structure morphogenesis (GO:0009653)	2262	9	11.43	-	.79	0.531	1.0	GO:0009653
endocytosis (GO:0006897)	504	2	2.55	-	.79	1.0	1.0	GO:0006897
regulation of anatomical structure size (GO:0090066)	506	2	2.56	-	.78	1.0	1.0	GO:0090066
cellular component organization or biogenesis (GO:0071840)	6083	24	30.74	-	.78	0.162	1.0	GO:0071840
protein-containing complex assembly (GO:0065003)	1270	5	6.42	-	.78	0.686	1.0	GO:0065003
carboxylic acid metabolic process (GO:0019752)	763	3	3.86	-	.78	1.0	1.0	GO:0019752
response to nutrient levels (GO:0031667)	509	2	2.57	-	.78	1.0	1.0	GO:0031667
cytoskeleton organization (GO:0007010)	1275	5	6.44	-	.78	0.686	1.0	GO:0007010
cellular component organization (GO:0016043)	5872	23	29.67	-	.78	0.158	1.0	GO:0016043
mitotic cell cycle process (GO:1903047)	512	2	2.59	-	.77	1.0	1.0	GO:1903047
skeletal system development (GO:0001501)	512	2	2.59	-	.77	1.0	1.0	GO:0001501
cell projection morphogenesis (GO:0048858)	512	2	2.59	-	.77	1.0	1.0	GO:0048858
monoatomic cation homeostasis (GO:0055080)	512	2	2.59	-	.77	1.0	1.0	GO:0055080
cellular response to growth factor stimulus (GO:0071363)	513	2	2.59	-	.77	1.0	1.0	GO:0071363
monoatomic ion homeostasis (GO:0050801)	523	2	2.64	-	.76	1.0	1.0	GO:0050801
oxoacid metabolic process (GO:0043436)	785	3	3.97	-	.76	0.8	1.0	GO:0043436
organic acid metabolic process (GO:0006082)	793	3	4.01	-	.75	0.8	1.0	GO:0006082
DNA damage response (GO:0006974)	802	3	4.05	-	.74	0.8	1.0	GO:0006974
negative regulation of signal transduction (GO:0009968)	1356	5	6.85	-	.73	0.689	1.0	GO:0009968
response to growth factor (GO:0070848)	543	2	2.74	-	.73	1.0	1.0	GO:0070848
cellular component biogenesis (GO:0044085)	2746	10	13.88	-	.72	0.312	1.0	GO:0044085
cellular component assembly (GO:0022607)	2501	9	12.64	-	.71	0.365	1.0	GO:0022607
positive regulation of cell migration (GO:0030335)	557	2	2.81	-	.71	1.0	1.0	GO:0030335
intracellular protein transport (GO:0006886)	559	2	2.82	-	.71	1.0	1.0	GO:0006886
neuron differentiation (GO:0030182)	1127	4	5.7	-	.70	0.664	1.0	GO:0030182
organophosphate biosynthetic process (GO:0090407)	565	2	2.86	-	.70	1.0	1.0	GO:0090407
tissue morphogenesis (GO:0048729)	572	2	2.89	-	.69	1.0	1.0	GO:0048729
endomembrane system organization (GO:0010256)	573	2	2.9	-	.69	1.0	1.0	GO:0010256
intracellular chemical homeostasis (GO:0055082)	578	2	2.92	-	.68	1.0	1.0	GO:0055082
microtubule cytoskeleton organization (GO:0000226)	580	2	2.93	-	.68	1.0	1.0	GO:0000226
cell motility (GO:0048870)	1163	4	5.88	-	.68	0.667	1.0	GO:0048870
lipid biosynthetic process (GO:0008610)	583	2	2.95	-	.68	1.0	1.0	GO:0008610
positive regulation of cell motility (GO:2000147)	585	2	2.96	-	.68	1.0	1.0	GO:2000147
regulation of organelle organization (GO:0033043)	1174	4	5.93	-	.67	0.528	1.0	GO:0033043
embryonic morphogenesis (GO:0048598)	595	2	3.01	-	.67	0.772	1.0	GO:0048598
positive regulation of locomotion (GO:0040017)	601	2	3.04	-	.66	0.772	1.0	GO:0040017
supramolecular fiber organization (GO:0097435)	609	2	3.08	-	.65	0.772	1.0	GO:0097435
Unclassified (UNCLASSIFIED)	2879	9	14.55	-	.62	0.154	1.0	UNCLASSIFIED
transmembrane transport (GO:0055085)	1293	4	6.53	-	.61	0.416	1.0	GO:0055085
organophosphate metabolic process (GO:0019637)	975	3	4.93	-	.61	0.491	1.0	GO:0019637
cellular response to stress (GO:0033554)	1642	5	8.3	-	.60	0.279	1.0	GO:0033554
spermatogenesis (GO:0007283)	657	2	3.32	-	.60	0.776	1.0	GO:0007283
anatomical structure formation involved in morphogenesis (GO:0048646)	988	3	4.99	-	.60	0.491	1.0	GO:0048646
chromatin remodeling (GO:0006338)	1010	3	5.1	-	.59	0.492	1.0	GO:0006338
male gamete generation (GO:0048232)	674	2	3.41	-	.59	0.778	1.0	GO:0048232
adaptive immune response (GO:0002250)	680	2	3.44	-	.58	0.588	1.0	GO:0002250
cellular homeostasis (GO:0019725)	689	2	3.48	-	.57	0.588	1.0	GO:0019725
negative regulation of intracellular signal transduction (GO:1902532)	692	2	3.5	-	.57	0.588	1.0	GO:1902532
cell morphogenesis (GO:0000902)	712	2	3.6	-	.56	0.589	1.0	GO:0000902
phosphate-containing compound metabolic process (GO:0006796)	1459	4	7.37	-	.54	0.25	1.0	GO:0006796
phosphorus metabolic process (GO:0006793)	1462	4	7.39	-	.54	0.25	1.0	GO:0006793
regulation of cell cycle process (GO:0010564)	734	2	3.71	-	.54	0.591	1.0	GO:0010564
organelle organization (GO:0006996)	3060	8	15.46	-	.52	0.0378	1.0	GO:0006996
organelle assembly (GO:0070925)	890	2	4.5	-	.44	0.331	1.0	GO:0070925
