Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
multicellular organismal-level homeostasis (GO:0048871)	691	8	6.72	+	1.19	0.552	1.0	GO:0048871
multicellular organismal process (GO:0032501)	6486	75	63.03	+	1.19	0.0782	1.0	GO:0032501
skeletal system development (GO:0001501)	519	6	5.04	+	1.19	0.646	1.0	GO:0001501
regulation of muscle contraction (GO:0006937)	173	2	1.68	+	1.19	0.686	1.0	GO:0006937
L-amino acid metabolic process (GO:0170033)	173	2	1.68	+	1.19	0.686	1.0	GO:0170033
regulation of endothelial cell migration (GO:0010594)	173	2	1.68	+	1.19	0.686	1.0	GO:0010594
gland development (GO:0048732)	433	5	4.21	+	1.19	0.617	1.0	GO:0048732
macromolecule biosynthetic process (GO:0009059)	2945	34	28.62	+	1.19	0.265	1.0	GO:0009059
cell projection morphogenesis (GO:0048858)	520	6	5.05	+	1.19	0.646	1.0	GO:0048858
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	261	3	2.54	+	1.18	0.743	1.0	GO:0098742
positive regulation of supramolecular fiber organization (GO:1902905)	174	2	1.69	+	1.18	0.687	1.0	GO:1902905
reproductive process (GO:0022414)	1569	18	15.25	+	1.18	0.423	1.0	GO:0022414
establishment of localization in cell (GO:0051649)	1662	19	16.15	+	1.18	0.434	1.0	GO:0051649
negative regulation of cell cycle (GO:0045786)	350	4	3.4	+	1.18	0.586	1.0	GO:0045786
regulation of cytokine-mediated signaling pathway (GO:0001959)	175	2	1.7	+	1.18	0.689	1.0	GO:0001959
cardiac chamber development (GO:0003205)	175	2	1.7	+	1.18	0.689	1.0	GO:0003205
axon development (GO:0061564)	439	5	4.27	+	1.17	0.621	1.0	GO:0061564
regulation of catalytic activity (GO:0050790)	528	6	5.13	+	1.17	0.649	1.0	GO:0050790
response to bacterium (GO:0009617)	704	8	6.84	+	1.17	0.559	1.0	GO:0009617
negative regulation of gene expression (GO:0010629)	1056	12	10.26	+	1.17	0.52	1.0	GO:0010629
T cell activation (GO:0042110)	352	4	3.42	+	1.17	0.588	1.0	GO:0042110
negative regulation of response to stimulus (GO:0048585)	1768	20	17.18	+	1.16	0.447	1.0	GO:0048585
regulation of intracellular signal transduction (GO:1902531)	2034	23	19.77	+	1.16	0.406	1.0	GO:1902531
lipid transport (GO:0006869)	354	4	3.44	+	1.16	0.78	1.0	GO:0006869
positive regulation of cell development (GO:0010720)	443	5	4.31	+	1.16	0.624	1.0	GO:0010720
negative regulation of cellular component organization (GO:0051129)	709	8	6.89	+	1.16	0.562	1.0	GO:0051129
regulation of monoatomic cation transmembrane transport (GO:1904062)	266	3	2.59	+	1.16	0.746	1.0	GO:1904062
negative regulation of cellular process (GO:0048523)	5145	58	50.0	+	1.16	0.19	1.0	GO:0048523
lipid localization (GO:0010876)	355	4	3.45	+	1.16	0.78	1.0	GO:0010876
negative regulation of signal transduction (GO:0009968)	1423	16	13.83	+	1.16	0.486	1.0	GO:0009968
retina development in camera-type eye (GO:0060041)	178	2	1.73	+	1.16	0.693	1.0	GO:0060041
positive regulation of developmental process (GO:0051094)	1337	15	12.99	+	1.15	0.562	1.0	GO:0051094
regulation of signal transduction (GO:0009966)	3130	35	30.42	+	1.15	0.373	1.0	GO:0009966
regulation of mRNA stability (GO:0043488)	179	2	1.74	+	1.15	0.694	1.0	GO:0043488
regulation of actin filament organization (GO:0110053)	269	3	2.61	+	1.15	0.748	1.0	GO:0110053
regulation of cellular component size (GO:0032535)	359	4	3.49	+	1.15	0.782	1.0	GO:0032535
organophosphate metabolic process (GO:0019637)	988	11	9.6	+	1.15	0.616	1.0	GO:0019637
cell killing (GO:0001906)	180	2	1.75	+	1.14	0.695	1.0	GO:0001906
protein glycosylation (GO:0006486)	180	2	1.75	+	1.14	0.695	1.0	GO:0006486
cell fate commitment (GO:0045165)	270	3	2.62	+	1.14	0.749	1.0	GO:0045165
macromolecule glycosylation (GO:0043413)	180	2	1.75	+	1.14	0.695	1.0	GO:0043413
negative regulation of apoptotic process (GO:0043066)	901	10	8.76	+	1.14	0.602	1.0	GO:0043066
sensory organ development (GO:0007423)	631	7	6.13	+	1.14	0.677	1.0	GO:0007423
catabolic process (GO:0009056)	2077	23	20.18	+	1.14	0.479	1.0	GO:0009056
negative regulation of cell cycle process (GO:0010948)	271	3	2.63	+	1.14	0.749	1.0	GO:0010948
cell cycle process (GO:0022402)	906	10	8.8	+	1.14	0.604	1.0	GO:0022402
nitrogen compound transport (GO:0071705)	1546	17	15.02	+	1.13	0.589	1.0	GO:0071705
neuron projection development (GO:0031175)	729	8	7.08	+	1.13	0.698	1.0	GO:0031175
regulation of nervous system development (GO:0051960)	456	5	4.43	+	1.13	0.633	1.0	GO:0051960
regulation of epithelial cell proliferation (GO:0050678)	365	4	3.55	+	1.13	0.783	1.0	GO:0050678
positive regulation of defense response (GO:0031349)	457	5	4.44	+	1.13	0.634	1.0	GO:0031349
carbohydrate derivative biosynthetic process (GO:1901137)	549	6	5.34	+	1.12	0.66	1.0	GO:1901137
gene expression (GO:0010467)	2566	28	24.94	+	1.12	0.518	1.0	GO:0010467
peptidyl-amino acid modification (GO:0018193)	275	3	2.67	+	1.12	0.752	1.0	GO:0018193
regulation of developmental process (GO:0050793)	2475	27	24.05	+	1.12	0.512	1.0	GO:0050793
cell-cell adhesion (GO:0098609)	551	6	5.35	+	1.12	0.661	1.0	GO:0098609
protein metabolic process (GO:0019538)	3308	36	32.15	+	1.12	0.44	1.0	GO:0019538
regulation of biological quality (GO:0065008)	3033	33	29.48	+	1.12	0.483	1.0	GO:0065008
calcium ion transport (GO:0006816)	276	3	2.68	+	1.12	0.752	1.0	GO:0006816
cellular response to metal ion (GO:0071248)	184	2	1.79	+	1.12	0.7	1.0	GO:0071248
regulation of response to stimulus (GO:0048583)	4142	45	40.25	+	1.12	0.425	1.0	GO:0048583
regulation of cell population proliferation (GO:0042127)	1660	18	16.13	+	1.12	0.601	1.0	GO:0042127
regulation of neurogenesis (GO:0050767)	369	4	3.59	+	1.12	0.785	1.0	GO:0050767
phosphorylation (GO:0016310)	369	4	3.59	+	1.12	0.785	1.0	GO:0016310
protein maturation (GO:0051604)	554	6	5.38	+	1.11	0.662	1.0	GO:0051604
negative regulation of defense response (GO:0031348)	277	3	2.69	+	1.11	0.753	1.0	GO:0031348
cell-substrate adhesion (GO:0031589)	185	2	1.8	+	1.11	0.702	1.0	GO:0031589
cellular process (GO:0009987)	15556	168	151.18	+	1.11	0.00478	1.0	GO:0009987
regulation of leukocyte proliferation (GO:0070663)	278	3	2.7	+	1.11	0.754	1.0	GO:0070663
chromatin remodeling (GO:0006338)	649	7	6.31	+	1.11	0.684	1.0	GO:0006338
regulation of cell differentiation (GO:0045595)	1577	17	15.33	+	1.11	0.594	1.0	GO:0045595
response to oxygen-containing compound (GO:1901700)	1577	17	15.33	+	1.11	0.594	1.0	GO:1901700
cellular response to stress (GO:0033554)	1670	18	16.23	+	1.11	0.603	1.0	GO:0033554
transforming growth factor beta receptor superfamily signaling pathway (GO:0141091)	186	2	1.81	+	1.11	0.703	1.0	GO:0141091
regulation of response to cytokine stimulus (GO:0060759)	186	2	1.81	+	1.11	0.703	1.0	GO:0060759
metabolic process (GO:0008152)	7644	82	74.29	+	1.10	0.27	1.0	GO:0008152
regulation of autophagy (GO:0010506)	373	4	3.62	+	1.10	0.786	1.0	GO:0010506
regulation of cell junction assembly (GO:1901888)	280	3	2.72	+	1.10	0.755	1.0	GO:1901888
negative regulation of cell projection organization (GO:0031345)	187	2	1.82	+	1.10	0.704	1.0	GO:0031345
proteasomal protein catabolic process (GO:0010498)	468	5	4.55	+	1.10	0.809	1.0	GO:0010498
intracellular protein localization (GO:0008104)	1879	20	18.26	+	1.10	0.622	1.0	GO:0008104
regulation of biological process (GO:0050789)	11842	126	115.08	+	1.09	0.131	1.0	GO:0050789
response to steroid hormone (GO:0048545)	282	3	2.74	+	1.09	0.756	1.0	GO:0048545
response to stress (GO:0006950)	3577	38	34.76	+	1.09	0.513	1.0	GO:0006950
ubiquitin-dependent protein catabolic process (GO:0006511)	565	6	5.49	+	1.09	0.826	1.0	GO:0006511
regulation of signaling (GO:0023051)	3579	38	34.78	+	1.09	0.573	1.0	GO:0023051
gliogenesis (GO:0042063)	283	3	2.75	+	1.09	0.757	1.0	GO:0042063
positive regulation of cytoskeleton organization (GO:0051495)	189	2	1.84	+	1.09	0.707	1.0	GO:0051495
regulation of cell division (GO:0051302)	189	2	1.84	+	1.09	0.707	1.0	GO:0051302
regulation of multicellular organismal development (GO:2000026)	1419	15	13.79	+	1.09	0.674	1.0	GO:2000026
regulation of phosphate metabolic process (GO:0019220)	568	6	5.52	+	1.09	0.826	1.0	GO:0019220
regulation of transferase activity (GO:0051338)	284	3	2.76	+	1.09	0.757	1.0	GO:0051338
regulation of phosphorus metabolic process (GO:0051174)	569	6	5.53	+	1.09	0.826	1.0	GO:0051174
negative regulation of cell communication (GO:0010648)	1518	16	14.75	+	1.08	0.684	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	16	14.75	+	1.08	0.684	1.0	GO:0023057
generation of neurons (GO:0048699)	1235	13	12.0	+	1.08	0.764	1.0	GO:0048699
glycosylation (GO:0070085)	190	2	1.85	+	1.08	0.708	1.0	GO:0070085
pattern specification process (GO:0007389)	476	5	4.63	+	1.08	0.811	1.0	GO:0007389
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	191	2	1.86	+	1.08	0.71	1.0	GO:0070374
response to abiotic stimulus (GO:0009628)	1146	12	11.14	+	1.08	0.756	1.0	GO:0009628
cellular response to stimulus (GO:0051716)	6499	68	63.16	+	1.08	0.491	1.0	GO:0051716
cellular localization (GO:0051641)	2008	21	19.51	+	1.08	0.719	1.0	GO:0051641
biological regulation (GO:0065007)	12243	128	118.98	+	1.08	0.218	1.0	GO:0065007
response to chemical (GO:0042221)	3736	39	36.31	+	1.07	0.645	1.0	GO:0042221
vesicle localization (GO:0051648)	192	2	1.87	+	1.07	0.711	1.0	GO:0051648
regulation of RNA stability (GO:0043487)	192	2	1.87	+	1.07	0.711	1.0	GO:0043487
cellular response to chemical stress (GO:0062197)	288	3	2.8	+	1.07	0.76	1.0	GO:0062197
modification-dependent protein catabolic process (GO:0019941)	576	6	5.6	+	1.07	0.828	1.0	GO:0019941
sex differentiation (GO:0007548)	288	3	2.8	+	1.07	0.76	1.0	GO:0007548
central nervous system development (GO:0007417)	1057	11	10.27	+	1.07	0.747	1.0	GO:0007417
biological_process (GO:0008150)	17753	184	172.53	+	1.07	0.0171	1.0	GO:0008150
glycerophospholipid biosynthetic process (GO:0046474)	193	2	1.88	+	1.07	0.712	1.0	GO:0046474
response to stimulus (GO:0050896)	8315	86	80.81	+	1.06	0.469	1.0	GO:0050896
primary metabolic process (GO:0044238)	6776	70	65.85	+	1.06	0.546	1.0	GO:0044238
modification-dependent macromolecule catabolic process (GO:0043632)	581	6	5.65	+	1.06	0.829	1.0	GO:0043632
regulation of cell communication (GO:0010646)	3583	37	34.82	+	1.06	0.708	1.0	GO:0010646
stem cell differentiation (GO:0048863)	194	2	1.89	+	1.06	0.714	1.0	GO:0048863
cell communication (GO:0007154)	5343	55	51.92	+	1.06	0.627	1.0	GO:0007154
signal transduction (GO:0007165)	4957	51	48.17	+	1.06	0.619	1.0	GO:0007165
response to hypoxia (GO:0001666)	292	3	2.84	+	1.06	0.763	1.0	GO:0001666
regulation of cellular process (GO:0050794)	11414	117	110.92	+	1.05	0.392	1.0	GO:0050794
muscle cell differentiation (GO:0042692)	293	3	2.85	+	1.05	0.764	1.0	GO:0042692
apoptotic process (GO:0006915)	1076	11	10.46	+	1.05	0.872	1.0	GO:0006915
cell development (GO:0048468)	2351	24	22.85	+	1.05	0.739	1.0	GO:0048468
monosaccharide metabolic process (GO:0005996)	196	2	1.9	+	1.05	0.716	1.0	GO:0005996
protein processing (GO:0016485)	196	2	1.9	+	1.05	0.716	1.0	GO:0016485
macromolecule metabolic process (GO:0043170)	5404	55	52.52	+	1.05	0.687	1.0	GO:0043170
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	3	2.87	+	1.05	0.765	1.0	GO:0034765
positive regulation of immune response (GO:0050778)	689	7	6.7	+	1.05	0.842	1.0	GO:0050778
regulation of production of molecular mediator of immune response (GO:0002700)	197	2	1.91	+	1.04	0.718	1.0	GO:0002700
regulation of mitotic cell cycle (GO:0007346)	493	5	4.79	+	1.04	0.816	1.0	GO:0007346
protein modification by small protein conjugation or removal (GO:0070647)	789	8	7.67	+	1.04	0.852	1.0	GO:0070647
macromolecule catabolic process (GO:0009057)	1088	11	10.57	+	1.04	0.873	1.0	GO:0009057
T cell differentiation (GO:0030217)	198	2	1.92	+	1.04	0.719	1.0	GO:0030217
response to lipid (GO:0033993)	891	9	8.66	+	1.04	0.861	1.0	GO:0033993
negative regulation of RNA metabolic process (GO:0051253)	1486	15	14.44	+	1.04	0.89	1.0	GO:0051253
negative regulation of macromolecule metabolic process (GO:0010605)	2577	26	25.04	+	1.04	0.83	1.0	GO:0010605
cell motility (GO:0048870)	1191	12	11.57	+	1.04	0.879	1.0	GO:0048870
regulation of metabolic process (GO:0019222)	6255	63	60.79	+	1.04	0.757	1.0	GO:0019222
negative regulation of molecular function (GO:0044092)	298	3	2.9	+	1.04	0.767	1.0	GO:0044092
regulation of actin filament-based process (GO:0032970)	398	4	3.87	+	1.03	0.797	1.0	GO:0032970
cell maturation (GO:0048469)	199	2	1.93	+	1.03	0.72	1.0	GO:0048469
germ cell development (GO:0007281)	399	4	3.88	+	1.03	0.797	1.0	GO:0007281
signaling (GO:0023052)	5297	53	51.48	+	1.03	0.808	1.0	GO:0023052
protein ubiquitination (GO:0016567)	600	6	5.83	+	1.03	0.833	1.0	GO:0016567
response to virus (GO:0009615)	400	4	3.89	+	1.03	0.798	1.0	GO:0009615
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	22	21.44	+	1.03	0.908	1.0	GO:0010558
carboxylic acid transport (GO:0046942)	301	3	2.93	+	1.03	0.769	1.0	GO:0046942
cytokine-mediated signaling pathway (GO:0019221)	402	4	3.91	+	1.02	0.799	1.0	GO:0019221
negative regulation of metabolic process (GO:0009892)	2815	28	27.36	+	1.02	0.918	1.0	GO:0009892
organic acid transport (GO:0015849)	302	3	2.93	+	1.02	0.77	1.0	GO:0015849
sexual reproduction (GO:0019953)	1108	11	10.77	+	1.02	0.875	1.0	GO:0019953
nervous system process (GO:0050877)	1513	15	14.7	+	1.02	0.892	1.0	GO:0050877
protein transport (GO:0015031)	1110	11	10.79	+	1.02	0.875	1.0	GO:0015031
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	16	15.69	+	1.02	0.895	1.0	GO:0045934
protein localization to organelle (GO:0033365)	707	7	6.87	+	1.02	0.846	1.0	GO:0033365
alpha-amino acid metabolic process (GO:1901605)	202	2	1.96	+	1.02	0.724	1.0	GO:1901605
positive regulation of protein-containing complex assembly (GO:0031334)	202	2	1.96	+	1.02	0.724	1.0	GO:0031334
regulation of lymphocyte mediated immunity (GO:0002706)	202	2	1.96	+	1.02	0.724	1.0	GO:0002706
cellular component disassembly (GO:0022411)	304	3	2.95	+	1.02	0.772	1.0	GO:0022411
activation of immune response (GO:0002253)	406	4	3.95	+	1.01	0.8	1.0	GO:0002253
regulation of reproductive process (GO:2000241)	203	2	1.97	+	1.01	0.726	1.0	GO:2000241
DNA replication (GO:0006260)	203	2	1.97	+	1.01	0.726	1.0	GO:0006260
response to decreased oxygen levels (GO:0036293)	305	3	2.96	+	1.01	0.772	1.0	GO:0036293
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	16	15.81	+	1.01	0.895	1.0	GO:0044419
purine-containing compound metabolic process (GO:0072521)	509	5	4.95	+	1.01	0.821	1.0	GO:0072521
establishment of protein localization (GO:0045184)	1325	13	12.88	+	1.01	0.885	1.0	GO:0045184
programmed cell death (GO:0012501)	1123	11	10.91	+	1.01	0.876	1.0	GO:0012501
DNA damage response (GO:0006974)	817	8	7.94	+	1.01	0.857	1.0	GO:0006974
reproductive structure development (GO:0048608)	307	3	2.98	+	1.01	1.0	1.0	GO:0048608
embryonic organ morphogenesis (GO:0048562)	307	3	2.98	+	1.01	1.0	1.0	GO:0048562
neurogenesis (GO:0022008)	1433	14	13.93	+	1.01	1.0	1.0	GO:0022008
cell surface receptor protein serine/threonine kinase signaling pathway (GO:0007178)	205	2	1.99	+	1.00	1.0	1.0	GO:0007178
cell death (GO:0008219)	1128	11	10.96	+	1.00	1.0	1.0	GO:0008219
cell surface receptor signaling pathway (GO:0007166)	2155	21	20.94	+	1.00	1.0	1.0	GO:0007166
negative regulation of protein modification process (GO:0031400)	206	2	2.0	-	1.00	1.0	1.0	GO:0031400
positive regulation of cell population proliferation (GO:0008284)	931	9	9.05	-	.99	1.0	1.0	GO:0008284
protein-RNA complex assembly (GO:0022618)	207	2	2.01	-	.99	1.0	1.0	GO:0022618
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	207	2	2.01	-	.99	1.0	1.0	GO:0002822
ribosome biogenesis (GO:0042254)	311	3	3.02	-	.99	1.0	1.0	GO:0042254
negative regulation of biosynthetic process (GO:0009890)	2284	22	22.2	-	.99	1.0	1.0	GO:0009890
regulation of cell development (GO:0060284)	831	8	8.08	-	.99	1.0	1.0	GO:0060284
reproductive system development (GO:0061458)	312	3	3.03	-	.99	1.0	1.0	GO:0061458
response to other organism (GO:0051707)	1457	14	14.16	-	.99	1.0	1.0	GO:0051707
positive regulation of intracellular signal transduction (GO:1902533)	1145	11	11.13	-	.99	1.0	1.0	GO:1902533
negative regulation of multicellular organismal process (GO:0051241)	1146	11	11.14	-	.99	1.0	1.0	GO:0051241
immune response-regulating signaling pathway (GO:0002764)	417	4	4.05	-	.99	1.0	1.0	GO:0002764
response to external biotic stimulus (GO:0043207)	1460	14	14.19	-	.99	1.0	1.0	GO:0043207
forebrain development (GO:0030900)	418	4	4.06	-	.98	1.0	1.0	GO:0030900
positive regulation of biological process (GO:0048518)	6174	59	60.0	-	.98	0.938	1.0	GO:0048518
regulation of catabolic process (GO:0009894)	1048	10	10.18	-	.98	1.0	1.0	GO:0009894
regulation of myeloid cell differentiation (GO:0045637)	210	2	2.04	-	.98	1.0	1.0	GO:0045637
post-translational protein modification (GO:0043687)	840	8	8.16	-	.98	1.0	1.0	GO:0043687
negative regulation of DNA-templated transcription (GO:0045892)	1366	13	13.28	-	.98	1.0	1.0	GO:0045892
neuron differentiation (GO:0030182)	1156	11	11.23	-	.98	1.0	1.0	GO:0030182
negative regulation of developmental process (GO:0051093)	946	9	9.19	-	.98	1.0	1.0	GO:0051093
regulation of inflammatory response (GO:0050727)	421	4	4.09	-	.98	1.0	1.0	GO:0050727
regulation of developmental growth (GO:0048638)	316	3	3.07	-	.98	1.0	1.0	GO:0048638
regulation of primary metabolic process (GO:0080090)	5163	49	50.17	-	.98	0.935	1.0	GO:0080090
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	211	2	2.05	-	.98	1.0	1.0	GO:0120032
regulation of protein metabolic process (GO:0051246)	1479	14	14.37	-	.97	1.0	1.0	GO:0051246
negative regulation of RNA biosynthetic process (GO:1902679)	1375	13	13.36	-	.97	1.0	1.0	GO:1902679
cellular response to chemical stimulus (GO:0070887)	2010	19	19.53	-	.97	1.0	1.0	GO:0070887
epidermal cell differentiation (GO:0009913)	212	2	2.06	-	.97	1.0	1.0	GO:0009913
in utero embryonic development (GO:0001701)	425	4	4.13	-	.97	1.0	1.0	GO:0001701
regulation of localization (GO:0032879)	2019	19	19.62	-	.97	1.0	1.0	GO:0032879
regulation of cell migration (GO:0030334)	957	9	9.3	-	.97	1.0	1.0	GO:0030334
regionalization (GO:0003002)	427	4	4.15	-	.96	1.0	1.0	GO:0003002
regulation of transport (GO:0051049)	1605	15	15.6	-	.96	1.0	1.0	GO:0051049
regulation of cell projection assembly (GO:0060491)	214	2	2.08	-	.96	1.0	1.0	GO:0060491
regulation of multicellular organismal process (GO:0051239)	2996	28	29.12	-	.96	0.92	1.0	GO:0051239
cellular response to cytokine stimulus (GO:0071345)	751	7	7.3	-	.96	1.0	1.0	GO:0071345
homeostasis of number of cells (GO:0048872)	322	3	3.13	-	.96	1.0	1.0	GO:0048872
regulation of synaptic plasticity (GO:0048167)	215	2	2.09	-	.96	1.0	1.0	GO:0048167
response to biotic stimulus (GO:0009607)	1507	14	14.65	-	.96	1.0	1.0	GO:0009607
proteolysis (GO:0006508)	1292	12	12.56	-	.96	1.0	1.0	GO:0006508
amide metabolic process (GO:0043603)	431	4	4.19	-	.95	1.0	1.0	GO:0043603
positive regulation of signal transduction (GO:0009967)	1619	15	15.73	-	.95	1.0	1.0	GO:0009967
protein-RNA complex organization (GO:0071826)	216	2	2.1	-	.95	1.0	1.0	GO:0071826
cell-cell signaling (GO:0007267)	866	8	8.42	-	.95	1.0	1.0	GO:0007267
transmembrane transport (GO:0055085)	1299	12	12.62	-	.95	1.0	1.0	GO:0055085
regulation of biosynthetic process (GO:0009889)	5204	48	50.57	-	.95	0.744	1.0	GO:0009889
rRNA processing (GO:0006364)	217	2	2.11	-	.95	1.0	1.0	GO:0006364
protein phosphorylation (GO:0006468)	326	3	3.17	-	.95	1.0	1.0	GO:0006468
positive regulation of cell differentiation (GO:0045597)	870	8	8.45	-	.95	1.0	1.0	GO:0045597
regulation of cell cycle phase transition (GO:1901987)	435	4	4.23	-	.95	1.0	1.0	GO:1901987
cellular process involved in reproduction in multicellular organism (GO:0022412)	436	4	4.24	-	.94	1.0	1.0	GO:0022412
defense response (GO:0006952)	1527	14	14.84	-	.94	1.0	1.0	GO:0006952
regulation of macromolecule metabolic process (GO:0060255)	5699	52	55.38	-	.94	0.634	1.0	GO:0060255
nervous system development (GO:0007399)	2307	21	22.42	-	.94	0.822	1.0	GO:0007399
positive regulation of response to stimulus (GO:0048584)	2316	21	22.51	-	.93	0.822	1.0	GO:0048584
organelle localization (GO:0051640)	552	5	5.36	-	.93	1.0	1.0	GO:0051640
regulation of adaptive immune response (GO:0002819)	221	2	2.15	-	.93	1.0	1.0	GO:0002819
regulation of protein kinase activity (GO:0045859)	221	2	2.15	-	.93	1.0	1.0	GO:0045859
behavior (GO:0007610)	664	6	6.45	-	.93	1.0	1.0	GO:0007610
response to external stimulus (GO:0009605)	2003	18	19.47	-	.92	0.811	1.0	GO:0009605
regulation of macromolecule biosynthetic process (GO:0010556)	5019	45	48.78	-	.92	0.563	1.0	GO:0010556
carbohydrate derivative metabolic process (GO:1901135)	894	8	8.69	-	.92	1.0	1.0	GO:1901135
intracellular signal transduction (GO:0035556)	1788	16	17.38	-	.92	0.899	1.0	GO:0035556
glial cell differentiation (GO:0010001)	224	2	2.18	-	.92	1.0	1.0	GO:0010001
double-strand break repair (GO:0006302)	224	2	2.18	-	.92	1.0	1.0	GO:0006302
positive regulation of cellular process (GO:0048522)	5828	52	56.64	-	.92	0.528	1.0	GO:0048522
regulation of cell motility (GO:2000145)	1016	9	9.87	-	.91	1.0	1.0	GO:2000145
response to molecule of bacterial origin (GO:0002237)	339	3	3.29	-	.91	1.0	1.0	GO:0002237
chromosome segregation (GO:0007059)	339	3	3.29	-	.91	1.0	1.0	GO:0007059
negative regulation of organelle organization (GO:0010639)	339	3	3.29	-	.91	1.0	1.0	GO:0010639
wound healing (GO:0042060)	339	3	3.29	-	.91	1.0	1.0	GO:0042060
response to insulin (GO:0032868)	226	2	2.2	-	.91	1.0	1.0	GO:0032868
cellular response to oxidative stress (GO:0034599)	226	2	2.2	-	.91	1.0	1.0	GO:0034599
respiratory system development (GO:0060541)	226	2	2.2	-	.91	1.0	1.0	GO:0060541
regulation of hormone levels (GO:0010817)	569	5	5.53	-	.90	1.0	1.0	GO:0010817
positive regulation of cell communication (GO:0010647)	1822	16	17.71	-	.90	0.802	1.0	GO:0010647
positive regulation of signaling (GO:0023056)	1823	16	17.72	-	.90	0.802	1.0	GO:0023056
response to mechanical stimulus (GO:0009612)	228	2	2.22	-	.90	1.0	1.0	GO:0009612
regulation of leukocyte migration (GO:0002685)	228	2	2.22	-	.90	1.0	1.0	GO:0002685
proteolysis involved in protein catabolic process (GO:0051603)	685	6	6.66	-	.90	1.0	1.0	GO:0051603
response to wounding (GO:0009611)	457	4	4.44	-	.90	1.0	1.0	GO:0009611
regulation of gene expression (GO:0010468)	4913	43	47.75	-	.90	0.454	1.0	GO:0010468
innate immune response (GO:0045087)	800	7	7.77	-	.90	1.0	1.0	GO:0045087
macromolecule modification (GO:0043412)	1830	16	17.78	-	.90	0.802	1.0	GO:0043412
organophosphate biosynthetic process (GO:0090407)	572	5	5.56	-	.90	1.0	1.0	GO:0090407
response to ketone (GO:1901654)	229	2	2.23	-	.90	1.0	1.0	GO:1901654
neuron development (GO:0048666)	916	8	8.9	-	.90	1.0	1.0	GO:0048666
regulation of system process (GO:0044057)	573	5	5.57	-	.90	1.0	1.0	GO:0044057
regulation of immune response (GO:0050776)	1033	9	10.04	-	.90	0.871	1.0	GO:0050776
regulation of membrane potential (GO:0042391)	464	4	4.51	-	.89	1.0	1.0	GO:0042391
immune system process (GO:0002376)	2436	21	23.67	-	.89	0.66	1.0	GO:0002376
establishment of organelle localization (GO:0051656)	348	3	3.38	-	.89	1.0	1.0	GO:0051656
chordate embryonic development (GO:0043009)	698	6	6.78	-	.88	1.0	1.0	GO:0043009
positive regulation of response to external stimulus (GO:0032103)	582	5	5.66	-	.88	1.0	1.0	GO:0032103
gonad development (GO:0008406)	233	2	2.26	-	.88	1.0	1.0	GO:0008406
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	34	38.5	-	.88	0.471	1.0	GO:0019219
response to metal ion (GO:0010038)	350	3	3.4	-	.88	1.0	1.0	GO:0010038
protein modification process (GO:0036211)	1641	14	15.95	-	.88	0.695	1.0	GO:0036211
cellular response to biotic stimulus (GO:0071216)	235	2	2.28	-	.88	1.0	1.0	GO:0071216
regulation of actin cytoskeleton organization (GO:0032956)	353	3	3.43	-	.87	1.0	1.0	GO:0032956
embryonic organ development (GO:0048568)	471	4	4.58	-	.87	1.0	1.0	GO:0048568
regulation of locomotion (GO:0040012)	1060	9	10.3	-	.87	0.872	1.0	GO:0040012
mitochondrion organization (GO:0007005)	354	3	3.44	-	.87	1.0	1.0	GO:0007005
establishment of protein localization to organelle (GO:0072594)	354	3	3.44	-	.87	1.0	1.0	GO:0072594
nuclear chromosome segregation (GO:0098813)	236	2	2.29	-	.87	1.0	1.0	GO:0098813
regulation of programmed cell death (GO:0043067)	1534	13	14.91	-	.87	0.686	1.0	GO:0043067
response to hormone (GO:0009725)	828	7	8.05	-	.87	0.857	1.0	GO:0009725
regulation of metal ion transport (GO:0010959)	355	3	3.45	-	.87	1.0	1.0	GO:0010959
development of primary sexual characteristics (GO:0045137)	238	2	2.31	-	.86	1.0	1.0	GO:0045137
small molecule catabolic process (GO:0044282)	357	3	3.47	-	.86	1.0	1.0	GO:0044282
regulation of cell cycle (GO:0051726)	1073	9	10.43	-	.86	0.872	1.0	GO:0051726
embryo development ending in birth or egg hatching (GO:0009792)	717	6	6.97	-	.86	0.848	1.0	GO:0009792
cell migration (GO:0016477)	958	8	9.31	-	.86	0.865	1.0	GO:0016477
regulation of kinase activity (GO:0043549)	241	2	2.34	-	.85	1.0	1.0	GO:0043549
regulation of innate immune response (GO:0045088)	483	4	4.69	-	.85	1.0	1.0	GO:0045088
RNA metabolic process (GO:0016070)	1572	13	15.28	-	.85	0.687	1.0	GO:0016070
response to cytokine (GO:0034097)	848	7	8.24	-	.85	0.857	1.0	GO:0034097
regulation of response to stress (GO:0080134)	1455	12	14.14	-	.85	0.677	1.0	GO:0080134
