Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
T cell differentiation (GO:0030217)	198	2	1.93	+	1.03	0.72	1.0	GO:0030217
detection of stimulus (GO:0051606)	694	7	6.78	+	1.03	0.844	1.0	GO:0051606
intracellular signal transduction (GO:0035556)	1788	18	17.46	+	1.03	0.9	1.0	GO:0035556
organelle organization (GO:0006996)	3084	31	30.12	+	1.03	0.843	1.0	GO:0006996
cilium movement involved in cell motility (GO:0060294)	199	2	1.94	+	1.03	0.722	1.0	GO:0060294
tRNA metabolic process (GO:0006399)	199	2	1.94	+	1.03	0.722	1.0	GO:0006399
regulation of blood pressure (GO:0008217)	199	2	1.94	+	1.03	0.722	1.0	GO:0008217
organophosphate catabolic process (GO:0046434)	199	2	1.94	+	1.03	0.722	1.0	GO:0046434
male gamete generation (GO:0048232)	698	7	6.82	+	1.03	0.845	1.0	GO:0048232
positive regulation of gene expression (GO:0010628)	1197	12	11.69	+	1.03	0.879	1.0	GO:0010628
positive regulation of cell adhesion (GO:0045785)	499	5	4.87	+	1.03	0.818	1.0	GO:0045785
positive regulation of locomotion (GO:0040017)	599	6	5.85	+	1.03	0.833	1.0	GO:0040017
regulation of multicellular organismal process (GO:0051239)	2996	30	29.26	+	1.03	0.841	1.0	GO:0051239
meiotic cell cycle process (GO:1903046)	200	2	1.95	+	1.02	0.723	1.0	GO:1903046
protein ubiquitination (GO:0016567)	600	6	5.86	+	1.02	0.833	1.0	GO:0016567
cytoskeleton-dependent intracellular transport (GO:0030705)	200	2	1.95	+	1.02	0.723	1.0	GO:0030705
nucleic acid biosynthetic process (GO:0141187)	1504	15	14.69	+	1.02	0.892	1.0	GO:0141187
biological_process (GO:0008150)	17753	177	173.39	+	1.02	0.536	1.0	GO:0008150
cellular homeostasis (GO:0019725)	703	7	6.87	+	1.02	0.846	1.0	GO:0019725
positive regulation of cellular process (GO:0048522)	5828	58	56.92	+	1.02	0.875	1.0	GO:0048522
regulation of mRNA catabolic process (GO:0061013)	201	2	1.96	+	1.02	0.724	1.0	GO:0061013
response to bacterium (GO:0009617)	704	7	6.88	+	1.02	0.846	1.0	GO:0009617
developmental maturation (GO:0021700)	302	3	2.95	+	1.02	0.771	1.0	GO:0021700
monoatomic cation transmembrane transport (GO:0098655)	706	7	6.9	+	1.02	0.846	1.0	GO:0098655
nervous system process (GO:0050877)	1513	15	14.78	+	1.02	0.892	1.0	GO:0050877
protein transport (GO:0015031)	1110	11	10.84	+	1.01	0.876	1.0	GO:0015031
cilium-dependent cell motility (GO:0060285)	202	2	1.97	+	1.01	0.726	1.0	GO:0060285
RNA biosynthetic process (GO:0032774)	1414	14	13.81	+	1.01	0.889	1.0	GO:0032774
cilium or flagellum-dependent cell motility (GO:0001539)	202	2	1.97	+	1.01	0.726	1.0	GO:0001539
respiratory tube development (GO:0030323)	202	2	1.97	+	1.01	0.726	1.0	GO:0030323
regulation of lymphocyte mediated immunity (GO:0002706)	202	2	1.97	+	1.01	0.726	1.0	GO:0002706
activation of immune response (GO:0002253)	406	4	3.97	+	1.01	0.801	1.0	GO:0002253
B cell activation (GO:0042113)	203	2	1.98	+	1.01	1.0	1.0	GO:0042113
positive regulation of metabolic process (GO:0009893)	3467	34	33.86	+	1.00	1.0	1.0	GO:0009893
organic anion transport (GO:0015711)	409	4	3.99	+	1.00	1.0	1.0	GO:0015711
kidney development (GO:0001822)	307	3	3.0	+	1.00	1.0	1.0	GO:0001822
reproductive structure development (GO:0048608)	307	3	3.0	+	1.00	1.0	1.0	GO:0048608
embryonic organ morphogenesis (GO:0048562)	307	3	3.0	+	1.00	1.0	1.0	GO:0048562
cellular component organization (GO:0016043)	5732	56	55.98	+	1.00	1.0	1.0	GO:0016043
cellular response to nitrogen compound (GO:1901699)	615	6	6.01	-	1.00	1.0	1.0	GO:1901699
regulation of chemotaxis (GO:0050920)	205	2	2.0	-	1.00	1.0	1.0	GO:0050920
homeostatic process (GO:0042592)	1539	15	15.03	-	1.00	1.0	1.0	GO:0042592
negative regulation of cytokine production (GO:0001818)	308	3	3.01	-	1.00	1.0	1.0	GO:0001818
positive regulation of phosphorus metabolic process (GO:0010562)	308	3	3.01	-	1.00	1.0	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	308	3	3.01	-	1.00	1.0	1.0	GO:0045937
positive regulation of biological process (GO:0048518)	6174	60	60.3	-	1.00	1.0	1.0	GO:0048518
protein-RNA complex assembly (GO:0022618)	207	2	2.02	-	.99	1.0	1.0	GO:0022618
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	207	2	2.02	-	.99	1.0	1.0	GO:0002822
regulation of cell population proliferation (GO:0042127)	1660	16	16.21	-	.99	1.0	1.0	GO:0042127
skeletal system development (GO:0001501)	519	5	5.07	-	.99	1.0	1.0	GO:0001501
cellular response to molecule of bacterial origin (GO:0071219)	208	2	2.03	-	.98	1.0	1.0	GO:0071219
reproductive system development (GO:0061458)	312	3	3.05	-	.98	1.0	1.0	GO:0061458
negative regulation of response to stimulus (GO:0048585)	1768	17	17.27	-	.98	1.0	1.0	GO:0048585
negative regulation of multicellular organismal process (GO:0051241)	1146	11	11.19	-	.98	1.0	1.0	GO:0051241
cellular component organization or biogenesis (GO:0071840)	5942	57	58.03	-	.98	0.938	1.0	GO:0071840
negative regulation of metabolic process (GO:0009892)	2815	27	27.49	-	.98	1.0	1.0	GO:0009892
intracellular protein localization (GO:0008104)	1879	18	18.35	-	.98	1.0	1.0	GO:0008104
RNA metabolic process (GO:0016070)	1572	15	15.35	-	.98	1.0	1.0	GO:0016070
regulation of catabolic process (GO:0009894)	1048	10	10.24	-	.98	1.0	1.0	GO:0009894
nucleic acid metabolic process (GO:0090304)	2201	21	21.5	-	.98	1.0	1.0	GO:0090304
response to oxygen-containing compound (GO:1901700)	1577	15	15.4	-	.97	1.0	1.0	GO:1901700
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	12	12.33	-	.97	1.0	1.0	GO:0045944
regulation of inflammatory response (GO:0050727)	421	4	4.11	-	.97	1.0	1.0	GO:0050727
macromolecule localization (GO:0033036)	2316	22	22.62	-	.97	1.0	1.0	GO:0033036
cellular component assembly (GO:0022607)	2531	24	24.72	-	.97	1.0	1.0	GO:0022607
membrane lipid metabolic process (GO:0006643)	211	2	2.06	-	.97	1.0	1.0	GO:0006643
negative regulation of gene expression (GO:0010629)	1056	10	10.31	-	.97	1.0	1.0	GO:0010629
regulation of protein metabolic process (GO:0051246)	1479	14	14.45	-	.97	1.0	1.0	GO:0051246
regulation of canonical NF-kappaB signal transduction (GO:0043122)	317	3	3.1	-	.97	1.0	1.0	GO:0043122
regulation of cellular process (GO:0050794)	11414	108	111.48	-	.97	0.619	1.0	GO:0050794
regulation of cell cycle process (GO:0010564)	740	7	7.23	-	.97	1.0	1.0	GO:0010564
positive regulation of RNA biosynthetic process (GO:1902680)	1693	16	16.54	-	.97	1.0	1.0	GO:1902680
negative regulation of immune response (GO:0050777)	212	2	2.07	-	.97	1.0	1.0	GO:0050777
renal system development (GO:0072001)	318	3	3.11	-	.97	1.0	1.0	GO:0072001
defense response to bacterium (GO:0042742)	319	3	3.12	-	.96	1.0	1.0	GO:0042742
biological regulation (GO:0065007)	12243	115	119.57	-	.96	0.516	1.0	GO:0065007
muscle structure development (GO:0061061)	533	5	5.21	-	.96	1.0	1.0	GO:0061061
regulation of biological process (GO:0050789)	11842	111	115.66	-	.96	0.519	1.0	GO:0050789
positive regulation of RNA metabolic process (GO:0051254)	1816	17	17.74	-	.96	1.0	1.0	GO:0051254
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	24	25.07	-	.96	0.915	1.0	GO:0010557
regulation of synapse organization (GO:0050807)	321	3	3.14	-	.96	1.0	1.0	GO:0050807
cellular response to cytokine stimulus (GO:0071345)	751	7	7.33	-	.95	1.0	1.0	GO:0071345
regulation of cell cycle (GO:0051726)	1073	10	10.48	-	.95	1.0	1.0	GO:0051726
homeostasis of number of cells (GO:0048872)	322	3	3.14	-	.95	1.0	1.0	GO:0048872
protein localization to membrane (GO:0072657)	322	3	3.14	-	.95	1.0	1.0	GO:0072657
negative regulation of macromolecule metabolic process (GO:0010605)	2577	24	25.17	-	.95	0.915	1.0	GO:0010605
regulation of heart contraction (GO:0008016)	215	2	2.1	-	.95	1.0	1.0	GO:0008016
protein-containing complex assembly (GO:0065003)	1293	12	12.63	-	.95	1.0	1.0	GO:0065003
regulation of molecular function (GO:0065009)	862	8	8.42	-	.95	1.0	1.0	GO:0065009
protein-RNA complex organization (GO:0071826)	216	2	2.11	-	.95	1.0	1.0	GO:0071826
response to peptide (GO:1901652)	865	8	8.45	-	.95	1.0	1.0	GO:1901652
positive regulation of macromolecule metabolic process (GO:0010604)	3136	29	30.63	-	.95	0.844	1.0	GO:0010604
transmembrane transport (GO:0055085)	1299	12	12.69	-	.95	1.0	1.0	GO:0055085
negative regulation of cell communication (GO:0010648)	1518	14	14.83	-	.94	1.0	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	14	14.83	-	.94	1.0	1.0	GO:0023057
cell differentiation (GO:0030154)	3806	35	37.17	-	.94	0.784	1.0	GO:0030154
biosynthetic process (GO:0009058)	4024	37	39.3	-	.94	0.722	1.0	GO:0009058
regulation of cytoskeleton organization (GO:0051493)	544	5	5.31	-	.94	1.0	1.0	GO:0051493
cellular developmental process (GO:0048869)	3809	35	37.2	-	.94	0.784	1.0	GO:0048869
regulation of synapse structure or activity (GO:0050803)	328	3	3.2	-	.94	1.0	1.0	GO:0050803
organophosphate metabolic process (GO:0019637)	988	9	9.65	-	.93	1.0	1.0	GO:0019637
negative regulation of biological process (GO:0048519)	5381	49	52.55	-	.93	0.629	1.0	GO:0048519
regulation of neuron projection development (GO:0010975)	441	4	4.31	-	.93	1.0	1.0	GO:0010975
regulation of cell projection organization (GO:0031344)	662	6	6.47	-	.93	1.0	1.0	GO:0031344
glycoprotein metabolic process (GO:0009100)	331	3	3.23	-	.93	1.0	1.0	GO:0009100
negative regulation of cell cycle phase transition (GO:1901988)	221	2	2.16	-	.93	1.0	1.0	GO:1901988
regulation of adaptive immune response (GO:0002819)	221	2	2.16	-	.93	1.0	1.0	GO:0002819
regulation of protein kinase activity (GO:0045859)	221	2	2.16	-	.93	1.0	1.0	GO:0045859
animal organ morphogenesis (GO:0009887)	995	9	9.72	-	.93	1.0	1.0	GO:0009887
lipid metabolic process (GO:0006629)	1217	11	11.89	-	.93	1.0	1.0	GO:0006629
cellular component biogenesis (GO:0044085)	2774	25	27.09	-	.92	0.756	1.0	GO:0044085
nucleic acid catabolic process (GO:0141188)	222	2	2.17	-	.92	1.0	1.0	GO:0141188
protein folding (GO:0006457)	222	2	2.17	-	.92	1.0	1.0	GO:0006457
response to light stimulus (GO:0009416)	333	3	3.25	-	.92	1.0	1.0	GO:0009416
regulation of vesicle-mediated transport (GO:0060627)	555	5	5.42	-	.92	1.0	1.0	GO:0060627
response to lipid (GO:0033993)	891	8	8.7	-	.92	1.0	1.0	GO:0033993
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	18	19.59	-	.92	0.811	1.0	GO:0045935
protein-containing complex organization (GO:0043933)	1449	13	14.15	-	.92	0.89	1.0	GO:0043933
regulation of cell-substrate adhesion (GO:0010810)	223	2	2.18	-	.92	1.0	1.0	GO:0010810
cellular response to chemical stimulus (GO:0070887)	2010	18	19.63	-	.92	0.811	1.0	GO:0070887
carbohydrate derivative metabolic process (GO:1901135)	894	8	8.73	-	.92	1.0	1.0	GO:1901135
regulation of response to stimulus (GO:0048583)	4142	37	40.45	-	.91	0.596	1.0	GO:0048583
double-strand break repair (GO:0006302)	224	2	2.19	-	.91	1.0	1.0	GO:0006302
cellular response to abiotic stimulus (GO:0071214)	336	3	3.28	-	.91	1.0	1.0	GO:0071214
positive regulation of biosynthetic process (GO:0009891)	2688	24	26.25	-	.91	0.752	1.0	GO:0009891
cellular response to environmental stimulus (GO:0104004)	336	3	3.28	-	.91	1.0	1.0	GO:0104004
positive regulation of cell-cell adhesion (GO:0022409)	336	3	3.28	-	.91	1.0	1.0	GO:0022409
microtubule-based process (GO:0007017)	897	8	8.76	-	.91	1.0	1.0	GO:0007017
regulation of response to external stimulus (GO:0032101)	1122	10	10.96	-	.91	0.877	1.0	GO:0032101
carbohydrate metabolic process (GO:0005975)	449	4	4.39	-	.91	1.0	1.0	GO:0005975
cognition (GO:0050890)	337	3	3.29	-	.91	1.0	1.0	GO:0050890
localization within membrane (GO:0051668)	562	5	5.49	-	.91	1.0	1.0	GO:0051668
regulation of lymphocyte differentiation (GO:0045619)	225	2	2.2	-	.91	1.0	1.0	GO:0045619
negative regulation of apoptotic process (GO:0043066)	901	8	8.8	-	.91	1.0	1.0	GO:0043066
sensory perception (GO:0007600)	1014	9	9.9	-	.91	1.0	1.0	GO:0007600
positive regulation of DNA-templated transcription (GO:0045893)	1691	15	16.52	-	.91	0.797	1.0	GO:0045893
response to insulin (GO:0032868)	226	2	2.21	-	.91	1.0	1.0	GO:0032868
regulation of leukocyte differentiation (GO:1902105)	339	3	3.31	-	.91	1.0	1.0	GO:1902105
positive regulation of lymphocyte activation (GO:0051251)	339	3	3.31	-	.91	1.0	1.0	GO:0051251
wound healing (GO:0042060)	339	3	3.31	-	.91	1.0	1.0	GO:0042060
respiratory system development (GO:0060541)	226	2	2.21	-	.91	1.0	1.0	GO:0060541
cell projection organization (GO:0030030)	1252	11	12.23	-	.90	0.882	1.0	GO:0030030
epithelium development (GO:0060429)	1139	10	11.12	-	.90	0.877	1.0	GO:0060429
regulation of nervous system development (GO:0051960)	456	4	4.45	-	.90	1.0	1.0	GO:0051960
positive regulation of neurogenesis (GO:0050769)	228	2	2.23	-	.90	1.0	1.0	GO:0050769
response to mechanical stimulus (GO:0009612)	228	2	2.23	-	.90	1.0	1.0	GO:0009612
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	228	2	2.23	-	.90	1.0	1.0	GO:0043123
proteolysis involved in protein catabolic process (GO:0051603)	685	6	6.69	-	.90	1.0	1.0	GO:0051603
negative regulation of cellular process (GO:0048523)	5145	45	50.25	-	.90	0.414	1.0	GO:0048523
regulation of immune response (GO:0050776)	1033	9	10.09	-	.89	0.871	1.0	GO:0050776
regulation of lipid metabolic process (GO:0019216)	345	3	3.37	-	.89	1.0	1.0	GO:0019216
skeletal system morphogenesis (GO:0048705)	230	2	2.25	-	.89	1.0	1.0	GO:0048705
striated muscle cell differentiation (GO:0051146)	230	2	2.25	-	.89	1.0	1.0	GO:0051146
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	14	15.77	-	.89	0.792	1.0	GO:0045934
nucleobase-containing compound metabolic process (GO:0006139)	2773	24	27.08	-	.89	0.604	1.0	GO:0006139
heart development (GO:0007507)	579	5	5.65	-	.88	1.0	1.0	GO:0007507
regulation of metabolic process (GO:0019222)	6255	54	61.09	-	.88	0.316	1.0	GO:0019222
regulation of macromolecule metabolic process (GO:0060255)	5699	49	55.66	-	.88	0.304	1.0	GO:0060255
positive regulation of response to external stimulus (GO:0032103)	582	5	5.68	-	.88	1.0	1.0	GO:0032103
microtubule cytoskeleton organization (GO:0000226)	585	5	5.71	-	.88	1.0	1.0	GO:0000226
negative regulation of cell population proliferation (GO:0008285)	704	6	6.88	-	.87	1.0	1.0	GO:0008285
negative regulation of programmed cell death (GO:0043069)	939	8	9.17	-	.87	0.865	1.0	GO:0043069
animal organ development (GO:0048513)	2935	25	28.67	-	.87	0.543	1.0	GO:0048513
central nervous system development (GO:0007417)	1057	9	10.32	-	.87	0.872	1.0	GO:0007417
cellular response to biotic stimulus (GO:0071216)	235	2	2.3	-	.87	1.0	1.0	GO:0071216
Unclassified (UNCLASSIFIED)	2827	24	27.61	-	.87	0.536	1.0	UNCLASSIFIED
multicellular organismal process (GO:0032501)	6486	55	63.35	-	.87	0.222	1.0	GO:0032501
chemical homeostasis (GO:0048878)	946	8	9.24	-	.87	0.865	1.0	GO:0048878
mitotic cell cycle (GO:0000278)	592	5	5.78	-	.86	1.0	1.0	GO:0000278
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	2	2.31	-	.86	1.0	1.0	GO:1903320
negative regulation of signal transduction (GO:0009968)	1423	12	13.9	-	.86	0.779	1.0	GO:0009968
protein localization to cell periphery (GO:1990778)	239	2	2.33	-	.86	1.0	1.0	GO:1990778
positive regulation of protein modification process (GO:0031401)	359	3	3.51	-	.86	1.0	1.0	GO:0031401
phospholipid biosynthetic process (GO:0008654)	240	2	2.34	-	.85	1.0	1.0	GO:0008654
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	15	17.6	-	.85	0.616	1.0	GO:0034654
vesicle organization (GO:0016050)	361	3	3.53	-	.85	1.0	1.0	GO:0016050
establishment of protein localization (GO:0045184)	1325	11	12.94	-	.85	0.666	1.0	GO:0045184
regulation of kinase activity (GO:0043549)	241	2	2.35	-	.85	1.0	1.0	GO:0043549
response to endoplasmic reticulum stress (GO:0034976)	241	2	2.35	-	.85	1.0	1.0	GO:0034976
cellular response to oxygen-containing compound (GO:1901701)	1086	9	10.61	-	.85	0.751	1.0	GO:1901701
response to cytokine (GO:0034097)	848	7	8.28	-	.85	0.858	1.0	GO:0034097
regulation of cell differentiation (GO:0045595)	1577	13	15.4	-	.84	0.596	1.0	GO:0045595
response to other organism (GO:0051707)	1457	12	14.23	-	.84	0.678	1.0	GO:0051707
regulation of post-translational protein modification (GO:1901873)	243	2	2.37	-	.84	1.0	1.0	GO:1901873
neuron projection development (GO:0031175)	729	6	7.12	-	.84	0.848	1.0	GO:0031175
regulation of epithelial cell proliferation (GO:0050678)	365	3	3.56	-	.84	1.0	1.0	GO:0050678
response to external biotic stimulus (GO:0043207)	1460	12	14.26	-	.84	0.678	1.0	GO:0043207
immune system process (GO:0002376)	2436	20	23.79	-	.84	0.509	1.0	GO:0002376
mRNA splicing, via spliceosome (GO:0000398)	244	2	2.38	-	.84	1.0	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	244	2	2.38	-	.84	1.0	1.0	GO:0000377
embryonic morphogenesis (GO:0048598)	610	5	5.96	-	.84	1.0	1.0	GO:0048598
regulation of translation (GO:0006417)	367	3	3.58	-	.84	1.0	1.0	GO:0006417
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	18	21.55	-	.84	0.492	1.0	GO:0010558
protein stabilization (GO:0050821)	246	2	2.4	-	.83	1.0	1.0	GO:0050821
regulation of DNA metabolic process (GO:0051052)	493	4	4.82	-	.83	1.0	1.0	GO:0051052
regulation of defense response (GO:0031347)	863	7	8.43	-	.83	0.859	1.0	GO:0031347
negative regulation of RNA metabolic process (GO:0051253)	1486	12	14.51	-	.83	0.584	1.0	GO:0051253
purine nucleotide metabolic process (GO:0006163)	372	3	3.63	-	.83	1.0	1.0	GO:0006163
positive regulation of leukocyte activation (GO:0002696)	372	3	3.63	-	.83	1.0	1.0	GO:0002696
negative regulation of DNA-templated transcription (GO:0045892)	1366	11	13.34	-	.82	0.668	1.0	GO:0045892
regulation of autophagy (GO:0010506)	373	3	3.64	-	.82	1.0	1.0	GO:0010506
RNA splicing, via transesterification reactions (GO:0000375)	249	2	2.43	-	.82	1.0	1.0	GO:0000375
anatomical structure development (GO:0048856)	5370	43	52.45	-	.82	0.146	1.0	GO:0048856
negative regulation of RNA biosynthetic process (GO:1902679)	1375	11	13.43	-	.82	0.572	1.0	GO:1902679
exocytosis (GO:0006887)	250	2	2.44	-	.82	1.0	1.0	GO:0006887
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	13	15.89	-	.82	0.513	1.0	GO:0044419
response to biotic stimulus (GO:0009607)	1507	12	14.72	-	.82	0.585	1.0	GO:0009607
regulation of primary metabolic process (GO:0080090)	5163	41	50.43	-	.81	0.141	1.0	GO:0080090
sensory organ development (GO:0007423)	631	5	6.16	-	.81	0.837	1.0	GO:0007423
response to nutrient levels (GO:0031667)	507	4	4.95	-	.81	1.0	1.0	GO:0031667
brain development (GO:0007420)	761	6	7.43	-	.81	0.85	1.0	GO:0007420
negative regulation of intracellular signal transduction (GO:1902532)	761	6	7.43	-	.81	0.85	1.0	GO:1902532
negative regulation of biosynthetic process (GO:0009890)	2284	18	22.31	-	.81	0.368	1.0	GO:0009890
defense response (GO:0006952)	1527	12	14.91	-	.80	0.5	1.0	GO:0006952
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	3	3.73	-	.80	1.0	1.0	GO:0043161
post-transcriptional regulation of gene expression (GO:0010608)	510	4	4.98	-	.80	0.821	1.0	GO:0010608
response to stress (GO:0006950)	3577	28	34.94	-	.80	0.224	1.0	GO:0006950
regulation of programmed cell death (GO:0043067)	1534	12	14.98	-	.80	0.5	1.0	GO:0043067
anatomical structure morphogenesis (GO:0009653)	2303	18	22.49	-	.80	0.368	1.0	GO:0009653
mitotic cell cycle process (GO:1903047)	512	4	5.0	-	.80	0.821	1.0	GO:1903047
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	3	3.75	-	.80	1.0	1.0	GO:1903037
rRNA metabolic process (GO:0016072)	256	2	2.5	-	.80	1.0	1.0	GO:0016072
developmental process (GO:0032502)	5903	46	57.65	-	.80	0.0715	1.0	GO:0032502
response to nitrogen compound (GO:1901698)	1028	8	10.04	-	.80	0.626	1.0	GO:1901698
regulation of macromolecule biosynthetic process (GO:0010556)	5019	39	49.02	-	.80	0.116	1.0	GO:0010556
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	5	6.29	-	.79	0.837	1.0	GO:0120035
regulation of multicellular organismal development (GO:2000026)	1419	11	13.86	-	.79	0.486	1.0	GO:2000026
regulation of biosynthetic process (GO:0009889)	5204	40	50.83	-	.79	0.0865	1.0	GO:0009889
positive regulation of cell activation (GO:0050867)	391	3	3.82	-	.79	1.0	1.0	GO:0050867
small molecule metabolic process (GO:0044281)	1567	12	15.3	-	.78	0.502	1.0	GO:0044281
regulation of canonical Wnt signaling pathway (GO:0060828)	262	2	2.56	-	.78	1.0	1.0	GO:0060828
regulation of leukocyte mediated immunity (GO:0002703)	262	2	2.56	-	.78	1.0	1.0	GO:0002703
positive regulation of protein metabolic process (GO:0051247)	788	6	7.7	-	.78	0.71	1.0	GO:0051247
glycoprotein biosynthetic process (GO:0009101)	263	2	2.57	-	.78	1.0	1.0	GO:0009101
regulation of T cell activation (GO:0050863)	396	3	3.87	-	.78	1.0	1.0	GO:0050863
regulation of catalytic activity (GO:0050790)	528	4	5.16	-	.78	0.822	1.0	GO:0050790
epithelial cell differentiation (GO:0030855)	662	5	6.47	-	.77	0.69	1.0	GO:0030855
regulation of protein stability (GO:0031647)	398	3	3.89	-	.77	1.0	1.0	GO:0031647
DNA repair (GO:0006281)	531	4	5.19	-	.77	0.822	1.0	GO:0006281
regulation of gene expression (GO:0010468)	4913	37	47.98	-	.77	0.0678	1.0	GO:0010468
plasma membrane bounded cell projection organization (GO:0120036)	1197	9	11.69	-	.77	0.543	1.0	GO:0120036
regulation of intracellular transport (GO:0032386)	268	2	2.62	-	.76	1.0	1.0	GO:0032386
regulation of apoptotic process (GO:0042981)	1478	11	14.44	-	.76	0.411	1.0	GO:0042981
regulation of cytokine production (GO:0001817)	807	6	7.88	-	.76	0.713	1.0	GO:0001817
positive regulation of immune effector process (GO:0002699)	269	2	2.63	-	.76	1.0	1.0	GO:0002699
immune response (GO:0006955)	1753	13	17.12	-	.76	0.373	1.0	GO:0006955
cell fate commitment (GO:0045165)	270	2	2.64	-	.76	1.0	1.0	GO:0045165
head development (GO:0060322)	812	6	7.93	-	.76	0.587	1.0	GO:0060322
negative regulation of cell cycle process (GO:0010948)	271	2	2.65	-	.76	1.0	1.0	GO:0010948
extracellular matrix organization (GO:0030198)	271	2	2.65	-	.76	1.0	1.0	GO:0030198
response to peptide hormone (GO:0043434)	407	3	3.98	-	.75	0.802	1.0	GO:0043434
nervous system development (GO:0007399)	2307	17	22.53	-	.75	0.26	1.0	GO:0007399
multicellular organism development (GO:0007275)	4074	30	39.79	-	.75	0.0906	1.0	GO:0007275
protein catabolic process (GO:0030163)	815	6	7.96	-	.75	0.587	1.0	GO:0030163
system development (GO:0048731)	3670	27	35.84	-	.75	0.115	1.0	GO:0048731
extracellular structure organization (GO:0043062)	272	2	2.66	-	.75	1.0	1.0	GO:0043062
macromolecule catabolic process (GO:0009057)	1088	8	10.63	-	.75	0.525	1.0	GO:0009057
intracellular protein transport (GO:0006886)	545	4	5.32	-	.75	0.823	1.0	GO:0006886
external encapsulating structure organization (GO:0045229)	273	2	2.67	-	.75	1.0	1.0	GO:0045229
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	29	38.7	-	.75	0.0874	1.0	GO:0019219
regulation of microtubule-based process (GO:0032886)	274	2	2.68	-	.75	1.0	1.0	GO:0032886
regulation of developmental process (GO:0050793)	2475	18	24.17	-	.74	0.192	1.0	GO:0050793
positive regulation of immune response (GO:0050778)	689	5	6.73	-	.74	0.691	1.0	GO:0050778
regulation of cell development (GO:0060284)	831	6	8.12	-	.74	0.588	1.0	GO:0060284
cellular response to stress (GO:0033554)	1670	12	16.31	-	.74	0.3	1.0	GO:0033554
forebrain development (GO:0030900)	418	3	4.08	-	.73	0.802	1.0	GO:0030900
chordate embryonic development (GO:0043009)	698	5	6.82	-	.73	0.693	1.0	GO:0043009
response to alcohol (GO:0097305)	280	2	2.73	-	.73	1.0	1.0	GO:0097305
positive regulation of DNA metabolic process (GO:0051054)	281	2	2.74	-	.73	1.0	1.0	GO:0051054
response to xenobiotic stimulus (GO:0009410)	423	3	4.13	-	.73	0.802	1.0	GO:0009410
phosphate-containing compound metabolic process (GO:0006796)	1412	10	13.79	-	.73	0.329	1.0	GO:0006796
protein localization to organelle (GO:0033365)	707	5	6.91	-	.72	0.694	1.0	GO:0033365
phosphorus metabolic process (GO:0006793)	1415	10	13.82	-	.72	0.328	1.0	GO:0006793
in utero embryonic development (GO:0001701)	425	3	4.15	-	.72	0.802	1.0	GO:0001701
regulation of hemopoiesis (GO:1903706)	425	3	4.15	-	.72	0.802	1.0	GO:1903706
negative regulation of cellular component organization (GO:0051129)	709	5	6.92	-	.72	0.563	1.0	GO:0051129
regulation of transferase activity (GO:0051338)	284	2	2.77	-	.72	1.0	1.0	GO:0051338
regulation of protein-containing complex assembly (GO:0043254)	427	3	4.17	-	.72	0.802	1.0	GO:0043254
cellular response to lipid (GO:0071396)	572	4	5.59	-	.72	0.666	1.0	GO:0071396
response to external stimulus (GO:0009605)	2003	14	19.56	-	.72	0.23	1.0	GO:0009605
embryo development ending in birth or egg hatching (GO:0009792)	717	5	7.0	-	.71	0.563	1.0	GO:0009792
amide metabolic process (GO:0043603)	431	3	4.21	-	.71	0.803	1.0	GO:0043603
nucleotide metabolic process (GO:0009117)	434	3	4.24	-	.71	0.803	1.0	GO:0009117
regulation of RNA metabolic process (GO:0051252)	3659	25	35.74	-	.70	0.051	1.0	GO:0051252
positive regulation of catalytic activity (GO:0043085)	295	2	2.88	-	.69	1.0	1.0	GO:0043085
regulation of RNA biosynthetic process (GO:2001141)	3394	23	33.15	-	.69	0.0557	1.0	GO:2001141
sensory organ morphogenesis (GO:0090596)	296	2	2.89	-	.69	1.0	1.0	GO:0090596
Golgi vesicle transport (GO:0048193)	297	2	2.9	-	.69	1.0	1.0	GO:0048193
purine ribonucleotide metabolic process (GO:0009150)	297	2	2.9	-	.69	1.0	1.0	GO:0009150
negative regulation of molecular function (GO:0044092)	298	2	2.91	-	.69	1.0	1.0	GO:0044092
lipid biosynthetic process (GO:0008610)	596	4	5.82	-	.69	0.669	1.0	GO:0008610
