Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
multicellular organism development (GO:0007275)	4001	97	98.37	-	.99	0.91	1.0	GO:0007275
positive regulation of cytosolic calcium ion concentration (GO:0007204)	165	4	4.06	-	.99	1.0	1.0	GO:0007204
positive regulation of cell adhesion (GO:0045785)	496	12	12.2	-	.98	1.0	1.0	GO:0045785
regulation of leukocyte chemotaxis (GO:0002688)	124	3	3.05	-	.98	1.0	1.0	GO:0002688
apoptotic signaling pathway (GO:0097190)	331	8	8.14	-	.98	1.0	1.0	GO:0097190
protein homooligomerization (GO:0051260)	207	5	5.09	-	.98	1.0	1.0	GO:0051260
endoderm development (GO:0007492)	83	2	2.04	-	.98	1.0	1.0	GO:0007492
regulation of stem cell differentiation (GO:2000736)	83	2	2.04	-	.98	1.0	1.0	GO:2000736
regulation of animal organ morphogenesis (GO:2000027)	83	2	2.04	-	.98	1.0	1.0	GO:2000027
regulation of muscle adaptation (GO:0043502)	83	2	2.04	-	.98	1.0	1.0	GO:0043502
vesicle-mediated transport in synapse (GO:0099003)	166	4	4.08	-	.98	1.0	1.0	GO:0099003
negative regulation of secretion (GO:0051048)	166	4	4.08	-	.98	1.0	1.0	GO:0051048
platelet-derived growth factor receptor signaling pathway (GO:0048008)	83	2	2.04	-	.98	1.0	1.0	GO:0048008
alpha-beta T cell differentiation (GO:0046632)	83	2	2.04	-	.98	1.0	1.0	GO:0046632
positive regulation of carbohydrate metabolic process (GO:0045913)	83	2	2.04	-	.98	1.0	1.0	GO:0045913
DNA metabolic process (GO:0006259)	749	18	18.42	-	.98	1.0	1.0	GO:0006259
morphogenesis of an epithelium (GO:0002009)	458	11	11.26	-	.98	1.0	1.0	GO:0002009
negative regulation of protein metabolic process (GO:0051248)	583	14	14.33	-	.98	1.0	1.0	GO:0051248
mRNA catabolic process (GO:0006402)	125	3	3.07	-	.98	1.0	1.0	GO:0006402
negative regulation of cell adhesion (GO:0007162)	292	7	7.18	-	.98	1.0	1.0	GO:0007162
ATP metabolic process (GO:0046034)	167	4	4.11	-	.97	1.0	1.0	GO:0046034
response to growth factor (GO:0070848)	543	13	13.35	-	.97	1.0	1.0	GO:0070848
regulation of cell migration (GO:0030334)	961	23	23.63	-	.97	1.0	1.0	GO:0030334
positive regulation of cell motility (GO:2000147)	585	14	14.38	-	.97	1.0	1.0	GO:2000147
cell activation (GO:0001775)	753	18	18.51	-	.97	1.0	1.0	GO:0001775
regulation of neuron apoptotic process (GO:0043523)	251	6	6.17	-	.97	1.0	1.0	GO:0043523
lymphocyte activation (GO:0046649)	502	12	12.34	-	.97	1.0	1.0	GO:0046649
negative regulation of programmed cell death (GO:0043069)	921	22	22.64	-	.97	1.0	1.0	GO:0043069
positive regulation of phosphorylation (GO:0042327)	335	8	8.24	-	.97	1.0	1.0	GO:0042327
positive regulation of response to biotic stimulus (GO:0002833)	335	8	8.24	-	.97	1.0	1.0	GO:0002833
leukocyte activation involved in immune response (GO:0002366)	210	5	5.16	-	.97	1.0	1.0	GO:0002366
central nervous system neuron differentiation (GO:0021953)	210	5	5.16	-	.97	1.0	1.0	GO:0021953
regulation of ossification (GO:0030278)	126	3	3.1	-	.97	1.0	1.0	GO:0030278
regulation of cytokine-mediated signaling pathway (GO:0001959)	168	4	4.13	-	.97	1.0	1.0	GO:0001959
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	168	4	4.13	-	.97	1.0	1.0	GO:0007156
response to vitamin (GO:0033273)	84	2	2.07	-	.97	1.0	1.0	GO:0033273
lens development in camera-type eye (GO:0002088)	84	2	2.07	-	.97	1.0	1.0	GO:0002088
positive regulation of hydrolase activity (GO:0051345)	168	4	4.13	-	.97	1.0	1.0	GO:0051345
metaphase chromosome alignment (GO:0051310)	84	2	2.07	-	.97	1.0	1.0	GO:0051310
chromatin remodeling (GO:0006338)	1010	24	24.83	-	.97	1.0	1.0	GO:0006338
regulation of defense response (GO:0031347)	842	20	20.7	-	.97	1.0	1.0	GO:0031347
regulation of apoptotic signaling pathway (GO:2001233)	379	9	9.32	-	.97	1.0	1.0	GO:2001233
mRNA processing (GO:0006397)	464	11	11.41	-	.96	1.0	1.0	GO:0006397
fertilization (GO:0009566)	211	5	5.19	-	.96	1.0	1.0	GO:0009566
positive regulation of proteolysis (GO:0045862)	211	5	5.19	-	.96	1.0	1.0	GO:0045862
regulation of immune response (GO:0050776)	1013	24	24.91	-	.96	1.0	1.0	GO:0050776
DNA damage response (GO:0006974)	802	19	19.72	-	.96	1.0	1.0	GO:0006974
RNA splicing (GO:0008380)	380	9	9.34	-	.96	1.0	1.0	GO:0008380
microtubule-based process (GO:0007017)	887	21	21.81	-	.96	1.0	1.0	GO:0007017
mitotic nuclear division (GO:0140014)	169	4	4.16	-	.96	1.0	1.0	GO:0140014
cell-cell adhesion (GO:0098609)	550	13	13.52	-	.96	1.0	1.0	GO:0098609
protein ubiquitination (GO:0016567)	593	14	14.58	-	.96	1.0	1.0	GO:0016567
T cell activation (GO:0042110)	339	8	8.33	-	.96	1.0	1.0	GO:0042110
negative regulation of apoptotic process (GO:0043066)	892	21	21.93	-	.96	1.0	1.0	GO:0043066
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	170	4	4.18	-	.96	1.0	1.0	GO:0007189
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	255	6	6.27	-	.96	1.0	1.0	GO:0007188
glycosyl compound metabolic process (GO:1901657)	85	2	2.09	-	.96	1.0	1.0	GO:1901657
cellular response to amino acid stimulus (GO:0071230)	85	2	2.09	-	.96	1.0	1.0	GO:0071230
oligodendrocyte differentiation (GO:0048709)	85	2	2.09	-	.96	1.0	1.0	GO:0048709
regulation of cell motility (GO:2000145)	1023	24	25.15	-	.95	0.917	1.0	GO:2000145
regulation of leukocyte cell-cell adhesion (GO:1903037)	384	9	9.44	-	.95	1.0	1.0	GO:1903037
pyridine nucleotide metabolic process (GO:0019362)	128	3	3.15	-	.95	1.0	1.0	GO:0019362
epithelial tube formation (GO:0072175)	128	3	3.15	-	.95	1.0	1.0	GO:0072175
nicotinamide nucleotide metabolic process (GO:0046496)	128	3	3.15	-	.95	1.0	1.0	GO:0046496
gastrulation (GO:0007369)	171	4	4.2	-	.95	1.0	1.0	GO:0007369
nucleobase-containing compound metabolic process (GO:0006139)	2736	64	67.27	-	.95	0.74	1.0	GO:0006139
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	171	4	4.2	-	.95	1.0	1.0	GO:2000058
male sex differentiation (GO:0046661)	171	4	4.2	-	.95	1.0	1.0	GO:0046661
cardiac chamber development (GO:0003205)	171	4	4.2	-	.95	1.0	1.0	GO:0003205
cellular response to growth factor stimulus (GO:0071363)	513	12	12.61	-	.95	1.0	1.0	GO:0071363
cellular response to cytokine stimulus (GO:0071345)	770	18	18.93	-	.95	1.0	1.0	GO:0071345
cell activation involved in immune response (GO:0002263)	214	5	5.26	-	.95	1.0	1.0	GO:0002263
positive regulation of cell migration (GO:0030335)	557	13	13.69	-	.95	1.0	1.0	GO:0030335
regulation of immune system process (GO:0002682)	1630	38	40.08	-	.95	0.803	1.0	GO:0002682
positive regulation of cellular component organization (GO:0051130)	1116	26	27.44	-	.95	0.843	1.0	GO:0051130
positive regulation of locomotion (GO:0040017)	601	14	14.78	-	.95	1.0	1.0	GO:0040017
cytokine-mediated signaling pathway (GO:0019221)	430	10	10.57	-	.95	1.0	1.0	GO:0019221
embryonic placenta development (GO:0001892)	86	2	2.11	-	.95	1.0	1.0	GO:0001892
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	430	10	10.57	-	.95	1.0	1.0	GO:0007169
neural tube closure (GO:0001843)	86	2	2.11	-	.95	1.0	1.0	GO:0001843
cellular response to hypoxia (GO:0071456)	129	3	3.17	-	.95	1.0	1.0	GO:0071456
regulation of cytoplasmic pattern recognition receptor signaling pathway (GO:0039531)	129	3	3.17	-	.95	1.0	1.0	GO:0039531
establishment of protein localization to organelle (GO:0072594)	344	8	8.46	-	.95	1.0	1.0	GO:0072594
intracellular signal transduction (GO:0035556)	1767	41	43.45	-	.94	0.748	1.0	GO:0035556
cellular component assembly (GO:0022607)	2501	58	61.49	-	.94	0.68	1.0	GO:0022607
regulation of cell cycle process (GO:0010564)	734	17	18.05	-	.94	0.904	1.0	GO:0010564
positive regulation of cell differentiation (GO:0045597)	865	20	21.27	-	.94	0.91	1.0	GO:0045597
RNA biosynthetic process (GO:0032774)	1386	32	34.08	-	.94	0.788	1.0	GO:0032774
renal system process (GO:0003014)	130	3	3.2	-	.94	1.0	1.0	GO:0003014
cell-cell junction assembly (GO:0007043)	130	3	3.2	-	.94	1.0	1.0	GO:0007043
positive regulation of T cell activation (GO:0050870)	260	6	6.39	-	.94	1.0	1.0	GO:0050870
endocrine system development (GO:0035270)	130	3	3.2	-	.94	1.0	1.0	GO:0035270
regulation of organelle organization (GO:0033043)	1174	27	28.87	-	.94	0.846	1.0	GO:0033043
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	87	2	2.14	-	.93	1.0	1.0	GO:0035924
aerobic electron transport chain (GO:0019646)	87	2	2.14	-	.93	1.0	1.0	GO:0019646
tube closure (GO:0060606)	87	2	2.14	-	.93	1.0	1.0	GO:0060606
reproductive structure development (GO:0048608)	305	7	7.5	-	.93	1.0	1.0	GO:0048608
regulation of response to biotic stimulus (GO:0002831)	567	13	13.94	-	.93	1.0	1.0	GO:0002831
lymphocyte mediated immunity (GO:0002449)	262	6	6.44	-	.93	1.0	1.0	GO:0002449
cellular anatomical entity morphogenesis (GO:0032989)	131	3	3.22	-	.93	1.0	1.0	GO:0032989
cellular component assembly involved in morphogenesis (GO:0010927)	131	3	3.22	-	.93	1.0	1.0	GO:0010927
myeloid leukocyte migration (GO:0097529)	131	3	3.22	-	.93	1.0	1.0	GO:0097529
small molecule catabolic process (GO:0044282)	350	8	8.61	-	.93	1.0	1.0	GO:0044282
negative regulation of inflammatory response (GO:0050728)	175	4	4.3	-	.93	1.0	1.0	GO:0050728
brain development (GO:0007420)	747	17	18.37	-	.93	0.904	1.0	GO:0007420
cytoskeleton organization (GO:0007010)	1275	29	31.35	-	.93	0.779	1.0	GO:0007010
tissue morphogenesis (GO:0048729)	572	13	14.06	-	.92	0.891	1.0	GO:0048729
respiratory system development (GO:0060541)	220	5	5.41	-	.92	1.0	1.0	GO:0060541
pattern recognition receptor signaling pathway (GO:0002221)	132	3	3.25	-	.92	1.0	1.0	GO:0002221
cytoplasmic translation (GO:0002181)	132	3	3.25	-	.92	1.0	1.0	GO:0002181
cartilage development (GO:0051216)	176	4	4.33	-	.92	1.0	1.0	GO:0051216
organelle fusion (GO:0048284)	132	3	3.25	-	.92	1.0	1.0	GO:0048284
regulation of smoothened signaling pathway (GO:0008589)	88	2	2.16	-	.92	1.0	1.0	GO:0008589
regulation of ketone metabolic process (GO:0010565)	132	3	3.25	-	.92	1.0	1.0	GO:0010565
membrane docking (GO:0022406)	88	2	2.16	-	.92	1.0	1.0	GO:0022406
cerebral cortex development (GO:0021987)	132	3	3.25	-	.92	1.0	1.0	GO:0021987
regulation of cellular response to stress (GO:0080135)	529	12	13.01	-	.92	0.887	1.0	GO:0080135
positive regulation of cell projection organization (GO:0031346)	353	8	8.68	-	.92	1.0	1.0	GO:0031346
reproductive system development (GO:0061458)	309	7	7.6	-	.92	1.0	1.0	GO:0061458
endosomal transport (GO:0016197)	265	6	6.52	-	.92	1.0	1.0	GO:0016197
response to peptide (GO:1901652)	884	20	21.73	-	.92	0.824	1.0	GO:1901652
head development (GO:0060322)	797	18	19.6	-	.92	0.816	1.0	GO:0060322
positive regulation of developmental process (GO:0051094)	1329	30	32.68	-	.92	0.714	1.0	GO:0051094
vesicle-mediated transport to the plasma membrane (GO:0098876)	133	3	3.27	-	.92	1.0	1.0	GO:0098876
regulation of mRNA processing (GO:0050684)	133	3	3.27	-	.92	1.0	1.0	GO:0050684
intracellular transport (GO:0046907)	1197	27	29.43	-	.92	0.701	1.0	GO:0046907
visual perception (GO:0007601)	222	5	5.46	-	.92	1.0	1.0	GO:0007601
cell fate specification (GO:0001708)	89	2	2.19	-	.91	1.0	1.0	GO:0001708
regulation of cellular component biogenesis (GO:0044087)	1024	23	25.18	-	.91	0.756	1.0	GO:0044087
protein modification process (GO:0036211)	1781	40	43.79	-	.91	0.631	1.0	GO:0036211
determination of left/right symmetry (GO:0007368)	134	3	3.29	-	.91	1.0	1.0	GO:0007368
epithelial tube morphogenesis (GO:0060562)	313	7	7.7	-	.91	1.0	1.0	GO:0060562
nucleic acid biosynthetic process (GO:0141187)	1476	33	36.29	-	.91	0.662	1.0	GO:0141187
protein modification by small protein conjugation (GO:0032446)	671	15	16.5	-	.91	0.8	1.0	GO:0032446
establishment of protein localization to membrane (GO:0090150)	224	5	5.51	-	.91	1.0	1.0	GO:0090150
peptidyl-amino acid modification (GO:0018193)	359	8	8.83	-	.91	1.0	1.0	GO:0018193
methylation (GO:0032259)	225	5	5.53	-	.90	1.0	1.0	GO:0032259
purine nucleotide catabolic process (GO:0006195)	90	2	2.21	-	.90	1.0	1.0	GO:0006195
embryonic skeletal system development (GO:0048706)	135	3	3.32	-	.90	1.0	1.0	GO:0048706
midbrain development (GO:0030901)	90	2	2.21	-	.90	1.0	1.0	GO:0030901
sperm motility (GO:0097722)	180	4	4.43	-	.90	1.0	1.0	GO:0097722
flagellated sperm motility (GO:0030317)	180	4	4.43	-	.90	1.0	1.0	GO:0030317
cellular component biogenesis (GO:0044085)	2746	61	67.52	-	.90	0.427	1.0	GO:0044085
establishment of protein localization (GO:0045184)	1307	29	32.14	-	.90	0.644	1.0	GO:0045184
sensory perception of light stimulus (GO:0050953)	226	5	5.56	-	.90	1.0	1.0	GO:0050953
RNA metabolic process (GO:0016070)	1537	34	37.79	-	.90	0.607	1.0	GO:0016070
actin cytoskeleton organization (GO:0030036)	544	12	13.38	-	.90	0.888	1.0	GO:0030036
pyridine-containing compound metabolic process (GO:0072524)	136	3	3.34	-	.90	1.0	1.0	GO:0072524
protein-containing complex assembly (GO:0065003)	1270	28	31.23	-	.90	0.64	1.0	GO:0065003
immune response (GO:0006955)	1727	38	42.46	-	.89	0.516	1.0	GO:0006955
T cell activation involved in immune response (GO:0002286)	91	2	2.24	-	.89	1.0	1.0	GO:0002286
negative regulation of post-translational protein modification (GO:1901874)	91	2	2.24	-	.89	1.0	1.0	GO:1901874
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	91	2	2.24	-	.89	1.0	1.0	GO:0042775
ATP synthesis coupled electron transport (GO:0042773)	91	2	2.24	-	.89	1.0	1.0	GO:0042773
granulocyte migration (GO:0097530)	91	2	2.24	-	.89	1.0	1.0	GO:0097530
positive regulation of immune response (GO:0050778)	683	15	16.79	-	.89	0.801	1.0	GO:0050778
leukocyte mediated immunity (GO:0002443)	319	7	7.84	-	.89	1.0	1.0	GO:0002443
axon guidance (GO:0007411)	228	5	5.61	-	.89	1.0	1.0	GO:0007411
negative regulation of apoptotic signaling pathway (GO:2001234)	228	5	5.61	-	.89	1.0	1.0	GO:2001234
humoral immune response (GO:0006959)	274	6	6.74	-	.89	1.0	1.0	GO:0006959
cellular response to decreased oxygen levels (GO:0036294)	137	3	3.37	-	.89	1.0	1.0	GO:0036294
response to cytokine (GO:0034097)	868	19	21.34	-	.89	0.736	1.0	GO:0034097
catabolic process (GO:0009056)	2013	44	49.49	-	.89	0.449	1.0	GO:0009056
embryonic morphogenesis (GO:0048598)	595	13	14.63	-	.89	0.788	1.0	GO:0048598
neuron projection guidance (GO:0097485)	229	5	5.63	-	.89	1.0	1.0	GO:0097485
regulation of cell activation (GO:0050865)	642	14	15.78	-	.89	0.795	1.0	GO:0050865
protein modification by small protein conjugation or removal (GO:0070647)	781	17	19.2	-	.89	0.723	1.0	GO:0070647
protein-containing complex organization (GO:0043933)	1425	31	35.04	-	.88	0.535	1.0	GO:0043933
phenol-containing compound metabolic process (GO:0018958)	92	2	2.26	-	.88	1.0	1.0	GO:0018958
negative regulation of RNA catabolic process (GO:1902369)	92	2	2.26	-	.88	1.0	1.0	GO:1902369
cell-cell junction organization (GO:0045216)	184	4	4.52	-	.88	1.0	1.0	GO:0045216
primary neural tube formation (GO:0014020)	92	2	2.26	-	.88	1.0	1.0	GO:0014020
positive regulation of protein polymerization (GO:0032273)	92	2	2.26	-	.88	1.0	1.0	GO:0032273
regulation of T cell proliferation (GO:0042129)	184	4	4.52	-	.88	1.0	1.0	GO:0042129
feeding behavior (GO:0007631)	92	2	2.26	-	.88	1.0	1.0	GO:0007631
spermatid development (GO:0007286)	230	5	5.66	-	.88	1.0	1.0	GO:0007286
ear development (GO:0043583)	230	5	5.66	-	.88	1.0	1.0	GO:0043583
macromolecule modification (GO:0043412)	1979	43	48.66	-	.88	0.445	1.0	GO:0043412
nucleic acid metabolic process (GO:0090304)	2164	47	53.21	-	.88	0.419	1.0	GO:0090304
negative regulation of cellular component organization (GO:0051129)	691	15	16.99	-	.88	0.708	1.0	GO:0051129
RNA processing (GO:0006396)	876	19	21.54	-	.88	0.656	1.0	GO:0006396
negative regulation of intracellular signal transduction (GO:1902532)	692	15	17.01	-	.88	0.708	1.0	GO:1902532
regulation of leukocyte migration (GO:0002685)	231	5	5.68	-	.88	1.0	1.0	GO:0002685
regulation of cellular response to growth factor stimulus (GO:0090287)	324	7	7.97	-	.88	0.858	1.0	GO:0090287
forebrain development (GO:0030900)	417	9	10.25	-	.88	0.873	1.0	GO:0030900
positive regulation of proteolysis involved in protein catabolic process (GO:1903052)	139	3	3.42	-	.88	1.0	1.0	GO:1903052
positive regulation of cellular component biogenesis (GO:0044089)	510	11	12.54	-	.88	0.772	1.0	GO:0044089
gonad development (GO:0008406)	232	5	5.7	-	.88	1.0	1.0	GO:0008406
cellular response to acid chemical (GO:0071229)	93	2	2.29	-	.87	1.0	1.0	GO:0071229
regulation of blood vessel endothelial cell migration (GO:0043535)	93	2	2.29	-	.87	1.0	1.0	GO:0043535
mitotic cell cycle process (GO:1903047)	512	11	12.59	-	.87	0.773	1.0	GO:1903047
nucleobase-containing compound transport (GO:0015931)	233	5	5.73	-	.87	1.0	1.0	GO:0015931
response to ionizing radiation (GO:0010212)	140	3	3.44	-	.87	1.0	1.0	GO:0010212
determination of bilateral symmetry (GO:0009855)	140	3	3.44	-	.87	1.0	1.0	GO:0009855
specification of symmetry (GO:0009799)	140	3	3.44	-	.87	1.0	1.0	GO:0009799
immune system process (GO:0002376)	2384	51	58.62	-	.87	0.324	1.0	GO:0002376
anatomical structure homeostasis (GO:0060249)	234	5	5.75	-	.87	1.0	1.0	GO:0060249
tissue homeostasis (GO:0001894)	234	5	5.75	-	.87	1.0	1.0	GO:0001894
fatty acid metabolic process (GO:0006631)	328	7	8.06	-	.87	0.858	1.0	GO:0006631
cellular response to abiotic stimulus (GO:0071214)	328	7	8.06	-	.87	0.858	1.0	GO:0071214
cellular response to environmental stimulus (GO:0104004)	328	7	8.06	-	.87	0.858	1.0	GO:0104004
nephron development (GO:0072006)	141	3	3.47	-	.87	1.0	1.0	GO:0072006
transcription initiation at RNA polymerase II promoter (GO:0006367)	141	3	3.47	-	.87	1.0	1.0	GO:0006367
regulation of DNA recombination (GO:0000018)	141	3	3.47	-	.87	1.0	1.0	GO:0000018
left/right pattern formation (GO:0060972)	141	3	3.47	-	.87	1.0	1.0	GO:0060972
regulation of JNK cascade (GO:0046328)	141	3	3.47	-	.87	1.0	1.0	GO:0046328
hormone secretion (GO:0046879)	94	2	2.31	-	.87	1.0	1.0	GO:0046879
telencephalon development (GO:0021537)	283	6	6.96	-	.86	1.0	1.0	GO:0021537
sensory organ morphogenesis (GO:0090596)	283	6	6.96	-	.86	1.0	1.0	GO:0090596
defense response to virus (GO:0051607)	283	6	6.96	-	.86	1.0	1.0	GO:0051607
protein autophosphorylation (GO:0046777)	142	3	3.49	-	.86	1.0	1.0	GO:0046777
tube formation (GO:0035148)	142	3	3.49	-	.86	1.0	1.0	GO:0035148
development of primary sexual characteristics (GO:0045137)	237	5	5.83	-	.86	1.0	1.0	GO:0045137
endosome organization (GO:0007032)	95	2	2.34	-	.86	1.0	1.0	GO:0007032
protein K48-linked ubiquitination (GO:0070936)	95	2	2.34	-	.86	1.0	1.0	GO:0070936
regulation of non-canonical NF-kappaB signal transduction (GO:1901222)	95	2	2.34	-	.86	1.0	1.0	GO:1901222
central nervous system neuron development (GO:0021954)	95	2	2.34	-	.86	1.0	1.0	GO:0021954
leukocyte differentiation (GO:0002521)	428	9	10.52	-	.86	0.753	1.0	GO:0002521
kidney epithelium development (GO:0072073)	143	3	3.52	-	.85	1.0	1.0	GO:0072073
olefinic compound metabolic process (GO:0120254)	143	3	3.52	-	.85	1.0	1.0	GO:0120254
mitotic sister chromatid segregation (GO:0000070)	143	3	3.52	-	.85	1.0	1.0	GO:0000070
morphogenesis of embryonic epithelium (GO:0016331)	143	3	3.52	-	.85	1.0	1.0	GO:0016331
regulation of neuron differentiation (GO:0045664)	191	4	4.7	-	.85	1.0	1.0	GO:0045664
regulation of protein-containing complex assembly (GO:0043254)	430	9	10.57	-	.85	0.753	1.0	GO:0043254
integrin-mediated signaling pathway (GO:0007229)	96	2	2.36	-	.85	1.0	1.0	GO:0007229
regulation of reactive oxygen species metabolic process (GO:2000377)	144	3	3.54	-	.85	1.0	1.0	GO:2000377
embryonic skeletal system morphogenesis (GO:0048704)	96	2	2.36	-	.85	1.0	1.0	GO:0048704
cell maturation (GO:0048469)	192	4	4.72	-	.85	1.0	1.0	GO:0048469
response to virus (GO:0009615)	384	8	9.44	-	.85	0.867	1.0	GO:0009615
positive regulation of macroautophagy (GO:0016239)	96	2	2.36	-	.85	1.0	1.0	GO:0016239
lung development (GO:0030324)	193	4	4.75	-	.84	1.0	1.0	GO:0030324
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	145	3	3.57	-	.84	1.0	1.0	GO:1903038
lipid metabolic process (GO:0006629)	1209	25	29.73	-	.84	0.443	1.0	GO:0006629
positive regulation of protein serine/threonine kinase activity (GO:0071902)	97	2	2.38	-	.84	1.0	1.0	GO:0071902
steroid biosynthetic process (GO:0006694)	97	2	2.38	-	.84	1.0	1.0	GO:0006694
protein O-linked glycosylation (GO:0006493)	97	2	2.38	-	.84	1.0	1.0	GO:0006493
establishment of chromosome localization (GO:0051303)	97	2	2.38	-	.84	1.0	1.0	GO:0051303
B cell activation (GO:0042113)	194	4	4.77	-	.84	1.0	1.0	GO:0042113
positive regulation of leukocyte chemotaxis (GO:0002690)	97	2	2.38	-	.84	1.0	1.0	GO:0002690
central nervous system development (GO:0007417)	1021	21	25.1	-	.84	0.468	1.0	GO:0007417
protein-containing complex disassembly (GO:0032984)	146	3	3.59	-	.84	1.0	1.0	GO:0032984
regulation of postsynapse organization (GO:0099175)	146	3	3.59	-	.84	1.0	1.0	GO:0099175
positive regulation of lymphocyte proliferation (GO:0050671)	146	3	3.59	-	.84	1.0	1.0	GO:0050671
negative regulation of secretion by cell (GO:1903531)	146	3	3.59	-	.84	1.0	1.0	GO:1903531
regulation of leukocyte activation (GO:0002694)	584	12	14.36	-	.84	0.683	1.0	GO:0002694
cilium movement involved in cell motility (GO:0060294)	195	4	4.79	-	.83	1.0	1.0	GO:0060294
post-translational protein modification (GO:0043687)	831	17	20.43	-	.83	0.493	1.0	GO:0043687
regulation of nuclear division (GO:0051783)	147	3	3.61	-	.83	1.0	1.0	GO:0051783
sister chromatid segregation (GO:0000819)	147	3	3.61	-	.83	1.0	1.0	GO:0000819
regulation of proteolysis (GO:0030162)	393	8	9.66	-	.83	0.742	1.0	GO:0030162
pallium development (GO:0021543)	197	4	4.84	-	.83	1.0	1.0	GO:0021543
epithelial cell development (GO:0002064)	197	4	4.84	-	.83	1.0	1.0	GO:0002064
respiratory tube development (GO:0030323)	197	4	4.84	-	.83	1.0	1.0	GO:0030323
cellular response to peptide hormone stimulus (GO:0071375)	296	6	7.28	-	.82	0.849	1.0	GO:0071375
regulation of fatty acid metabolic process (GO:0019217)	99	2	2.43	-	.82	1.0	1.0	GO:0019217
ceramide metabolic process (GO:0006672)	99	2	2.43	-	.82	1.0	1.0	GO:0006672
cellular catabolic process (GO:0044248)	297	6	7.3	-	.82	0.849	1.0	GO:0044248
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	99	2	2.43	-	.82	1.0	1.0	GO:0050730
regulation of proteasomal protein catabolic process (GO:0061136)	198	4	4.87	-	.82	1.0	1.0	GO:0061136
positive regulation of mononuclear cell proliferation (GO:0032946)	149	3	3.66	-	.82	1.0	1.0	GO:0032946
homeostasis of number of cells (GO:0048872)	298	6	7.33	-	.82	0.849	1.0	GO:0048872
protein transport (GO:0015031)	1095	22	26.92	-	.82	0.367	1.0	GO:0015031
innate immune response-activating signaling pathway (GO:0002758)	150	3	3.69	-	.81	1.0	1.0	GO:0002758
bone morphogenesis (GO:0060349)	100	2	2.46	-	.81	1.0	1.0	GO:0060349
spinal cord development (GO:0021510)	100	2	2.46	-	.81	1.0	1.0	GO:0021510
neural tube formation (GO:0001841)	100	2	2.46	-	.81	1.0	1.0	GO:0001841
acylglycerol metabolic process (GO:0006639)	100	2	2.46	-	.81	1.0	1.0	GO:0006639
response to interleukin-1 (GO:0070555)	100	2	2.46	-	.81	1.0	1.0	GO:0070555
regulation of protein polymerization (GO:0032271)	200	4	4.92	-	.81	1.0	1.0	GO:0032271
negative regulation of cell-cell adhesion (GO:0022408)	200	4	4.92	-	.81	1.0	1.0	GO:0022408
positive regulation of epithelial cell proliferation (GO:0050679)	201	4	4.94	-	.81	1.0	1.0	GO:0050679
negative regulation of cell population proliferation (GO:0008285)	704	14	17.31	-	.81	0.534	1.0	GO:0008285
placenta development (GO:0001890)	151	3	3.71	-	.81	1.0	1.0	GO:0001890
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	151	3	3.71	-	.81	1.0	1.0	GO:2000045
regulation of hormone levels (GO:0010817)	554	11	13.62	-	.81	0.577	1.0	GO:0010817
neutral lipid metabolic process (GO:0006638)	101	2	2.48	-	.81	1.0	1.0	GO:0006638
regulation of dendrite development (GO:0050773)	101	2	2.48	-	.81	1.0	1.0	GO:0050773
vesicle organization (GO:0016050)	355	7	8.73	-	.80	0.728	1.0	GO:0016050
eye development (GO:0001654)	406	8	9.98	-	.80	0.628	1.0	GO:0001654
inner ear development (GO:0048839)	203	4	4.99	-	.80	0.821	1.0	GO:0048839
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	203	4	4.99	-	.80	0.821	1.0	GO:0120032
epidermal growth factor receptor signaling pathway (GO:0007173)	102	2	2.51	-	.80	1.0	1.0	GO:0007173
cellular response to oxygen levels (GO:0071453)	153	3	3.76	-	.80	1.0	1.0	GO:0071453
cell fate commitment (GO:0045165)	255	5	6.27	-	.80	0.837	1.0	GO:0045165
negative regulation of cytoskeleton organization (GO:0051494)	153	3	3.76	-	.80	1.0	1.0	GO:0051494
organ growth (GO:0035265)	102	2	2.51	-	.80	1.0	1.0	GO:0035265
myeloid cell differentiation (GO:0030099)	307	6	7.55	-	.79	0.711	1.0	GO:0030099
regulation of cell projection assembly (GO:0060491)	205	4	5.04	-	.79	0.822	1.0	GO:0060491
visual system development (GO:0150063)	410	8	10.08	-	.79	0.629	1.0	GO:0150063
cellular response to stress (GO:0033554)	1642	32	40.37	-	.79	0.183	1.0	GO:0033554
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	154	3	3.79	-	.79	1.0	1.0	GO:0090101
regulation of TOR signaling (GO:0032006)	154	3	3.79	-	.79	1.0	1.0	GO:0032006
