Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	GOID	Count
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	2/32	0.1902017379712103	0.6307287964841428	0	0	2.606425702811245	4.325806523545906	DNAJC19;GRPEL1	GO:0044743	2
Calcium-Mediated Signaling (GO:0019722)	4/91	0.193365469000841	0.6307287964841428	0	0	1.7994994438264738	2.95688936559602	RCAN1;HTR2B;C3AR1;PLCG2	GO:0019722	4
Regulation of Osteoblast Differentiation (GO:0045667)	4/92	0.1984836763694356	0.6307287964841428	0	0	1.778958944281525	2.8766627450271427	PTEN;NPNT;ACVR2A;BMPR1A	GO:0045667	4
Response to Estradiol (GO:0032355)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	CTNNB1;ESR2	GO:0032355	2
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	NRG1;BMPR1A	GO:0055010	2
intra-Golgi Vesicle-Mediated Transport (GO:0006891)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	NSF;NAPSA	GO:0006891	2
Negative Regulation of JNK Cascade (GO:0046329)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	NPPA;PDCD4	GO:0046329	2
Negative Regulation of Developmental Growth (GO:0048640)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	PTEN;OSTN	GO:0048640	2
Negative Regulation of Lipid Metabolic Process (GO:0045833)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	PDE3B;APOE	GO:0045833	2
Positive Regulation of Cell Development (GO:0010720)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	NUMB;RFX3	GO:0010720	2
Protein Localization to Chromatin (GO:0071168)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	MMS22L;SGF29	GO:0071168	2
Regulation of Amyloid-Beta Formation (GO:1902003)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	APOE;PICALM	GO:1902003	2
Regulation of Cell Adhesion Mediated by Integrin (GO:0033628)	2/33	0.1993305219877619	0.6307287964841428	0	0	2.5222179038735586	4.0678101274225344	PLAU;PDE3B	GO:0033628	2
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	15/470	0.2009947725759071	0.6307287964841428	0	0	1.2945508100147276	2.077076195237687	PHC1;DNMT3A;IFNA2;RFX3;PASD1;NRG1;NR2F2;COMMD7;CIART;MDFIC;DDIT3;NACC1;PDCD4;CTNNB1;PPARD	GO:1902679	15
Protein Modification Process (GO:0036211)	17/545	0.2073336607267925	0.6307287964841428	0	0	1.2646809712027105	1.989881790071716	ALG1L2;PPP1R12A;RYK;FBXO2;FUT10;PMM2;CAMK2A;PTEN;DAPP1;FUT2;LIAT1;MGAT4A;DUSP13B;PRKG2;PHPT1;IVL;CILK1	GO:0036211	17
Neuron Development (GO:0048666)	6/159	0.2082809536676602	0.6307287964841428	0	0	1.535841867111217	2.4095321937409944	RYK;PBX3;PRDM12;APOE;INSM1;SH3GL2	GO:0048666	6
Regulation of Developmental Growth (GO:0048638)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	APOE;LIN7B	GO:0048638	2
Calcium Ion Import (GO:0070509)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	CACNA1C;CACNA1F	GO:0070509	2
Triglyceride Homeostasis (GO:0070328)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	IL18;APOE	GO:0070328	2
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	CHUK;COMMD7	GO:0033209	2
Membrane Protein Proteolysis (GO:0033619)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	NAPSA;RBMX	GO:0033619	2
Mitochondrial Electron Transport, NADH to Ubiquinone (GO:0006120)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	NDUFA10;NDUFS4	GO:0006120	2
Negative Regulation of Endocytosis (GO:0045806)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	SCAMP5;PICALM	GO:0045806	2
Regulation of JUN Kinase Activity (GO:0043506)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	NPPA;PDCD4	GO:0043506	2
Regulation of Cardiac Muscle Contraction (GO:0055117)	2/34	0.2085097832905961	0.6307287964841428	0	0	2.443273092369478	3.8304885862596	KCNQ1;NPPA	GO:0055117	2
Mitochondrial Translation (GO:0032543)	4/94	0.208840646594925	0.6307287964841428	0	0	1.739247311827957	2.723980919312391	MRPS35;MRPL36;MRPS30;MRPL33	GO:0032543	4
Positive Regulation of Double-Strand Break Repair (GO:2000781)	4/94	0.208840646594925	0.6307287964841428	0	0	1.739247311827957	2.723980919312391	MORF4L1;HELQ;KDM4D;BCL7B	GO:2000781	4
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	3/64	0.2151289295308196	0.6307287964841428	0	0	1.9235742322789195	2.955605967400353	RPS6KB1;CAMK2A;CDC25A	GO:0000082	3
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	22/732	0.2157381839923806	0.6307287964841428	0	0	1.2180446696917908	1.8681025855388809	MEF2A;MAGEH1;MAGEE2;DNMT3A;KEAP1;PRDM12;NR2F2;SGF29;PRDM1;PHF21A;ESR2;MTDH;NR2F6;DDIT3;MAFF;INSM1;ANKRD2;APBB1;HAMP;PPARD;MAGEA4;MXD4	GO:0000122	22
Golgi Organization (GO:0007030)	5/128	0.2170847599208247	0.6307287964841428	0	0	1.591278640059128	2.430626251767788	GOLGA6B;ATP8B2;GOLGB1;GOLGA8K;HUWE1	GO:0007030	5
Regulation of Interleukin-17 Production (GO:0032660)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	DDIT3;IL18	GO:0032660	2
Cellular Response to cAMP (GO:0071320)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	KCNQ1;CFTR	GO:0071320	2
Dendrite Morphogenesis (GO:0048813)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	MEF2A;PTEN	GO:0048813	2
Intracellular Receptor Signaling Pathway (GO:0030522)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	MAVS;PPARD	GO:0030522	2
Neural Crest Cell Migration (GO:0001755)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	SEMA6A;HTR2B	GO:0001755	2
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	RAET1G;PLCG2	GO:0002720	2
Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	2/35	0.2177313135000662	0.6307287964841428	0	0	2.3691128148959475	3.611697047356807	NSF;HAMP	GO:0010604	2
Regulation of Neuron Apoptotic Process (GO:0043523)	5/129	0.2216043819346316	0.6307287964841428	0	0	1.5783642880417077	2.3783764579081947	CASP14;DDIT3;CASP4;CTNNB1;MCL1	GO:0043523	5
Regulation of Endocytosis (GO:0030100)	3/65	0.2216910070831208	0.6307287964841428	0	0	1.892451483092101	2.8509227608508017	SCAMP5;APOE;PICALM	GO:0030100	3
Negative Regulation of Autophagy (GO:0010507)	3/65	0.2216910070831208	0.6307287964841428	0	0	1.892451483092101	2.8509227608508017	CTSA;EIF4G2;MCL1	GO:0010507	3
Proteasomal Protein Catabolic Process (GO:0010498)	12/372	0.2231027352556641	0.6307287964841428	0	0	1.3073770491803278	1.9612262731532244	KBTBD3;KCMF1;PSMA3;LRRC75A;FBXO2;DDIT3;PCBP2;KCTD13;HUWE1;KEAP1;CTNNB1;KBTBD8	GO:0010498	12
Positive Regulation of Response to External Stimulus (GO:0032103)	6/163	0.2241890722562387	0.6307287964841428	0	0	1.4964026921787563	2.2375193355592344	PLAU;DHX9;CASP4;IL18;PDCD4;NKG7	GO:0032103	6
Translation (GO:0006412)	8/232	0.2259809191956196	0.6307287964841428	0	0	1.3992450638792102	2.081103776207509	RPS4X;RPS19;MRPS35;MRPL36;RPS3A;MRPS30;GSPT2;MRPL33	GO:0006412	8
Positive Regulation of Defense Response (GO:0031349)	5/130	0.2261524423263999	0.6307287964841428	0	0	1.5656565656565655	2.3274204792649003	DHX9;CASP4;IL18;PDCD4;NKG7	GO:0031349	5
Regulation of DNA Repair (GO:0006282)	5/130	0.2261524423263999	0.6307287964841428	0	0	1.5656565656565655	2.3274204792649003	MORF4L1;ENY2;DHX9;BCL7B;SGF29	GO:0006282	5
Cellular Response to Amyloid-Beta (GO:1904646)	2/36	0.2269872814927384	0.6307287964841428	0	0	2.2993149066855656	3.4095650726373203	GRIN2A;CASP4	GO:1904646	2
Glutamate Receptor Signaling Pathway (GO:0007215)	2/36	0.2269872814927384	0.6307287964841428	0	0	2.2993149066855656	3.4095650726373203	GRIN2A;GRIK3	GO:0007215	2
Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807)	2/36	0.2269872814927384	0.6307287964841428	0	0	2.2993149066855656	3.4095650726373203	PTEN;APBB1	GO:1902807	2
Regulation of Blood Circulation (GO:1903522)	2/36	0.2269872814927384	0.6307287964841428	0	0	2.2993149066855656	3.4095650726373203	CYP2J2;KCNQ1	GO:1903522	2
Regulation of Neurogenesis (GO:0050767)	3/66	0.2282926117333112	0.6307287964841428	0	0	1.8623167576889912	2.750878529343152	HLTF;NUMB;CTNNB1	GO:0050767	3
Cell Cycle G1/S Phase Transition (GO:0044843)	3/66	0.2282926117333112	0.6307287964841428	0	0	1.8623167576889912	2.750878529343152	RPS6KB1;CAMK2A;CDC25A	GO:0044843	3
Protein Localization to Membrane (GO:0072657)	7/199	0.2314895099789662	0.6307287964841428	0	0	1.427865111561866	2.089281816243083	ANO1;DPP6;NUP155;FRMPD1;SH3PXD2B;NMT2;F11R	GO:0072657	7
Regulation of Apoptotic Process (GO:0042981)	21/704	0.2324326088394074	0.6307287964841428	0	0	1.2078512762985356	1.7624421691879322	ITGB1;PRDM9;ANP32A;HTR2B;GCG;RPS3A;SEPTIN4;MTDH;CCAR1;ING5;MORF4L1;RPS6KB1;FAM162A;CEACAM5;PPIF;CTNNB1;ERCC5;APBB1;MCL1;MAGEA4;HTATIP2	GO:0042981	21
Cellular Response to Lipid (GO:0071396)	8/234	0.2327321534604608	0.6307287964841428	0	0	1.386718468954601	2.0216511532902386	IL36B;PLCG2;IL18;PDCD4;ADTRP;CFTR;ESR2;CXCL5	GO:0071396	8
Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960)	3/67	0.2349307800964118	0.6307287964841428	0	0	1.8331237424547284	2.6552144102640063	MAVS;METTL3;DCST1	GO:0001960	3
Detection of Chemical Stimulus Involved in Sensory Perception of Smell (GO:0050911)	5/132	0.2353300634459619	0.6307287964841428	0	0	1.5408414857233754	2.22923741956035	OR2G6;OR6Y1;OR2G2;OR6B1;OR2A4	GO:0050911	5
Regulation of Receptor Internalization (GO:0002090)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	RSPO1;HAMP	GO:0002090	2
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	FAM162A;PPIF	GO:0090199	2
Cardiac Muscle Cell Action Potential (GO:0086001)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	KCNQ1;CACNA1C	GO:0086001	2
Cardiac Muscle Cell Action Potential Involved in Contraction (GO:0086002)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	KCNQ1;CACNA1C	GO:0086002	2
Regulatory ncRNA-mediated Gene Silencing (GO:0031047)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	DHX9;DNMT3A	GO:0031047	2
Melanosome Organization (GO:0032438)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	AP1G1;APOE	GO:0032438	2
Negative Regulation of Endothelial Cell Migration (GO:0010596)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	APOE;NR2F2	GO:0010596	2
Nucleobase-Containing Compound Metabolic Process (GO:0006139)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	DPYSL2;NUDT15	GO:0006139	2
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	ITPKB;PIP4K2A	GO:0046854	2
Positive Regulation of Interferon-Beta Production (GO:0032728)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	MAVS;DHX9	GO:0032728	2
Regulation of Cellular Component Biogenesis (GO:0044087)	2/37	0.2362702199007159	0.6307287964841428	0	0	2.2335054503729204	3.222455049175289	APOE;INSM1	GO:0044087	2
Positive Regulation of Type I Interferon Production (GO:0032481)	3/68	0.2416025942539262	0.6307287964841428	0	0	1.8048289738430583	2.5636893046887472	MAVS;CHUK;DHX9	GO:0032481	3
Positive Regulation of Protein Metabolic Process (GO:0051247)	7/202	0.2426281132801463	0.6307287964841428	0	0	1.4056795131845845	1.990759039154528	NSF;RPS4X;RPS6KB1;METTL3;IL18;APOE;PICALM	GO:0051247	7
Regulation of Defense Response to Virus by Host (GO:0050691)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	MAVS;DHX9	GO:0050691	2
Regulation of Potassium Ion Transport (GO:0043266)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	DPP6;KCNN2	GO:0043266	2
Inner Mitochondrial Membrane Organization (GO:0007007)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	MICOS10;MAIP1	GO:0007007	2
mRNA Transcription by RNA Polymerase II (GO:0042789)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	NCOA2;HLTF	GO:0042789	2
Male Meiotic Nuclear Division (GO:0007140)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	BTBD18;MYBL1	GO:0007140	2
Neuron Projection Extension (GO:1990138)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	CTNNB1;SH3GL2	GO:1990138	2
Positive Regulation of Bone Mineralization (GO:0030501)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	ACVR2A;BMPR1A	GO:0030501	2
Positive Regulation of Exocytosis (GO:0045921)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	RAB5A;CFTR	GO:0045921	2
Purine Nucleotide Metabolic Process (GO:0006163)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	NUDT15;GART	GO:0006163	2
Regulation of Axonogenesis (GO:0050770)	2/38	0.2455730116705937	0.6307287964841428	0	0	2.1713520749665327	3.048927849002512	CHN1;PTEN	GO:0050770	2
Phosphatidylinositol Metabolic Process (GO:0046488)	3/69	0.2483051832823854	0.6362455166929829	0	0	1.777391622462045	2.4760784244875924	PITPNM2;PTEN;PLCG2	GO:0046488	3
Positive Regulation of Intracellular Protein Transport (GO:0090316)	3/69	0.2483051832823854	0.6362455166929829	0	0	1.777391622462045	2.4760784244875924	MAVS;CHP2;KIF20B	GO:0090316	3
Organelle Assembly (GO:0070925)	11/346	0.2500793113632035	0.6377370203743207	0	0	1.286909013216128	1.7836265070098307	LIAT1;GALNT11;INTU;AP1G1;PTPMT1;CFAP70;RFX3;KIF24;CIBAR2;SEPTIN7;CILK1	GO:0070925	11
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	7/204	0.2501469815114285	0.6377370203743207	0	0	1.3912645051018833	1.927884417965948	MAVS;CANT1;CHUK;HUWE1;HTR2B;S100A4;MTDH	GO:0043123	7
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	4/102	0.2516468650950281	0.6377370203743207	0	0	1.5966096115865702	2.202887789650386	ANO1;PTAFR;C3AR1;HTR2B	GO:0007200	4
Regulation of Macromolecule Biosynthetic Process (GO:0010556)	6/170	0.2529234177183189	0.6377370203743207	0	0	1.4320134294460354	1.968543800066719	ING5;PRDM9;EDN3;KDM4D;PRDM12;INSM1	GO:0010556	6
Axonal Transport (GO:0098930)	2/39	0.2548888775308379	0.6377370203743207	0	0	2.112558341474004	2.887714310309752	DYNC1H1;KIF1A	GO:0098930	2
Glycosphingolipid Metabolic Process (GO:0006687)	2/39	0.2548888775308379	0.6377370203743207	0	0	2.112558341474004	2.887714310309752	NEU2;FUT2	GO:0006687	2
Positive Regulation of SMAD Protein Signal Transduction (GO:0060391)	2/39	0.2548888775308379	0.6377370203743207	0	0	2.112558341474004	2.887714310309752	ACVR2A;BMPR1A	GO:0060391	2
Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	2/39	0.2548888775308379	0.6377370203743207	0	0	2.112558341474004	2.887714310309752	DDIT3;SEPTIN4	GO:2001244	2
Spermatid Development (GO:0007286)	3/70	0.2550357246055415	0.6377370203743207	0	0	1.7507732964953902	2.3921719774421866	KLC3;SEPTIN14;AGFG1	GO:0007286	3
Positive Regulation of Apoptotic Signaling Pathway (GO:2001235)	3/70	0.2550357246055415	0.6377370203743207	0	0	1.7507732964953902	2.3921719774421866	ING5;DDIT3;SEPTIN4	GO:2001235	3
RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)	6/171	0.2571108887807075	0.6377370203743207	0	0	1.423260949576739	1.9331410725037983	NCBP2L;HNRNPF;METTL3;KCNN4;CRNKL1;RBMX	GO:0000377	6
Heart Development (GO:0007507)	6/171	0.2571108887807075	0.6377370203743207	0	0	1.423260949576739	1.9331410725037983	MEF2A;SH3PXD2B;HTR2B;PTEN;CACNA1C;SGCG	GO:0007507	6
Regulation of Defense Response (GO:0031347)	4/103	0.2571271620434609	0.6377370203743207	0	0	1.5804007820136852	2.1464758814994545	NLRP9;ELMOD2;CASP4;APOE	GO:0031347	4
Regulation of Protein Phosphorylation (GO:0001932)	5/137	0.2587049099112584	0.6377370203743207	0	0	1.4820936639118458	2.003890246310139	KDM4D;NDUFS4;RSPO1;INSM1;ACVR2A	GO:0001932	5
Regulation of RNA Splicing (GO:0043484)	4/104	0.2626311546391061	0.6379737797590059	0	0	1.564516129032258	2.0917653942850203	ENY2;HNRNPF;ESRP1;SGF29	GO:0043484	4
Negative Regulation of Protein Secretion (GO:0050709)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	APOE;ADTRP	GO:0050709	2
Negative Regulation of Sequestering of Calcium Ion (GO:0051283)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	HTR2B;PLCG2	GO:0051283	2
Positive Regulation of Stem Cell Population Maintenance (GO:1902459)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	BICRAL;BCL7B	GO:1902459	2
Positive Regulation of Viral Process (GO:0048524)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	MDFIC;DHX9	GO:0048524	2
Regulation of T Cell Receptor Signaling Pathway (GO:0050856)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	KCNN4;PHPT1	GO:0050856	2
Regulation of Apoptotic Signaling Pathway (GO:2001233)	2/40	0.2642113633345378	0.6379737797590059	0	0	2.056859015007398	2.737691438099069	ING5;PTPMT1	GO:2001233	2
Modification-Dependent Protein Catabolic Process (GO:0019941)	7/208	0.2653908426022116	0.6380571828119662	0	0	1.363295086433956	1.808481362454096	KCMF1;RNF114;HUWE1;KEAP1;DCST1;ARK2N;CCAR1	GO:0019941	7
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	4/105	0.2681573440683617	0.6380571828119662	0	0	1.5489460236346215	2.0386938932742398	MAVS;PLCG2;NCAPG;NRG1	GO:0031334	4
Intermediate Filament Organization (GO:0045109)	3/72	0.2685696227705788	0.6380571828119662	0	0	1.6998512816026594	2.234701151224725	KRT71;KRT39;KRT78	GO:0045109	3
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	3/72	0.2685696227705788	0.6380571828119662	0	0	1.6998512816026594	2.234701151224725	FRMPD1;CAMK2A;NMT2	GO:0008277	3
Positive Regulation of Developmental Process (GO:0051094)	8/245	0.2710381813169091	0.6380571828119662	0	0	1.3216013172789955	1.7253446750029084	NCOA2;EDN3;BICRAL;BCL7B;CTNNB1;APOE;INSM1;BMPR1A	GO:0051094	8
Regulation of Mitotic Spindle Organization (GO:0060236)	2/41	0.2735343283108339	0.6380571828119662	0	0	2.004016064257028	2.597862437446741	DYNC1H1;PSRC1	GO:0060236	2
Heart Contraction (GO:0060047)	2/41	0.2735343283108339	0.6380571828119662	0	0	2.004016064257028	2.597862437446741	KCNQ1;SGCG	GO:0060047	2
Monoatomic Cation Transport (GO:0006812)	2/41	0.2735343283108339	0.6380571828119662	0	0	2.004016064257028	2.597862437446741	GRIN2A;CLDN16	GO:0006812	2
Negative Regulation of Secretion by Cell (GO:1903531)	2/41	0.2735343283108339	0.6380571828119662	0	0	2.004016064257028	2.597862437446741	APOE;ADTRP	GO:1903531	2
Positive Regulation of DNA Biosynthetic Process (GO:2000573)	2/41	0.2735343283108339	0.6380571828119662	0	0	2.004016064257028	2.597862437446741	CCT2;CTNNB1	GO:2000573	2
Positive Regulation of TOR Signaling (GO:0032008)	3/73	0.275367586439176	0.6380571828119662	0	0	1.6754814601897097	2.1607819775166752	OTUD5;RPS6KB1;LAMTOR2	GO:0032008	3
Positive Regulation of Protein Transport (GO:0051222)	3/73	0.275367586439176	0.6380571828119662	0	0	1.6754814601897097	2.1607819775166752	APBB1;APOE;KIF20B	GO:0051222	3
Regulation of DNA Replication (GO:0006275)	3/73	0.275367586439176	0.6380571828119662	0	0	1.6754814601897097	2.1607819775166752	ING5;DHX9;CDC25A	GO:0006275	3
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	5/141	0.2777848392359753	0.6380571828119662	0	0	1.438205585264409	1.842209650379432	RYK;PRDM12;APOE;PHPT1;SH3GL2	GO:0120036	5
Cell-Matrix Adhesion (GO:0007160)	4/107	0.2792703792869154	0.6380571828119662	0	0	1.5187128092702786	1.9372318867339848	DDR1;ITGB1;ITGA10;NPNT	GO:0007160	4
Sensory Organ Development (GO:0007423)	3/74	0.28218271785894	0.6380571828119662	0	0	1.651798112619378	2.0898557685726997	SH3PXD2B;PBX3;CHRDL1	GO:0007423	3
Notch Signaling Pathway (GO:0007219)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	GALNT11;DLL3	GO:0007219	2
Blood Vessel Diameter Maintenance (GO:0097746)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	EDN3;HTR2B	GO:0097746	2
Regulation of Receptor-Mediated Endocytosis (GO:0048259)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	RSPO1;PICALM	GO:0048259	2
Defense Response to Fungus (GO:0050832)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	PLCG2;HAMP	GO:0050832	2
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	MAVS;IFNA2	GO:0060337	2
Lysosome Localization (GO:0032418)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	KLC3;MRGPRX2	GO:0032418	2
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	MORF4L1;HELQ	GO:1905168	2
Positive Regulation of Ossification (GO:0045778)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	ACVR2A;BMPR1A	GO:0045778	2
Potassium Ion Import Across Plasma Membrane (GO:1990573)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	SLC12A4;KCNJ3	GO:1990573	2
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225)	2/42	0.2828519333369492	0.6380571828119662	0	0	1.9538152610441768	2.467339890601861	MAVS;PLCG2	GO:1900225	2
Regulation of Inflammatory Response (GO:0050727)	8/249	0.2853967967501216	0.6380571828119662	0	0	1.299396147488446	1.6292800815941912	NLRP9;DHX9;CASP4;IL18;PDCD4;NKG7;APOE;PPARD	GO:0050727	8
Sensory Perception of Smell (GO:0007608)	7/214	0.2887132325774396	0.6380571828119662	0	0	1.3233677279007554	1.6440479932809584	OR2G6;GNAL;OR6Y1;OR2G2;OR5AN1;OR6B1;OR2A4	GO:0007608	7
Import Into Nucleus (GO:0051170)	3/75	0.2890124517878938	0.6380571828119662	0	0	1.6287726358148893	2.0217718654497823	NUP155;KPNA7;HTATIP2	GO:0051170	3
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	3/75	0.2890124517878938	0.6380571828119662	0	0	1.6287726358148893	2.0217718654497823	CCT2;MAVS;CHP2	GO:1900182	3
Regulation of Dendrite Development (GO:0050773)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	CHRNA3;BMPR1A	GO:0050773	2
Release of Sequestered Calcium Ion Into Cytosol (GO:0051209)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	HTR2B;PLCG2	GO:0051209	2
Cellular Response to Type I Interferon (GO:0071357)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	MAVS;IFNA2	GO:0071357	2
Ephrin Receptor Signaling Pathway (GO:0048013)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	EFNB1;CHN1	GO:0048013	2
mRNA Transcription (GO:0009299)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	NCOA2;HLTF	GO:0009299	2
Negative Regulation of mRNA Catabolic Process (GO:1902373)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	DHX9;RBM24	GO:1902373	2
Neutrophil Chemotaxis (GO:0030593)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	EDN3;CXCL5	GO:0030593	2
Positive Regulation of Biomineral Tissue Development (GO:0070169)	2/43	0.2921586298875362	0.6380571828119662	0	0	1.9060632775002448	2.345331515804414	ACVR2A;BMPR1A	GO:0070169	2
Metal Ion Transport (GO:0030001)	6/180	0.2955585415752978	0.6380571828119662	0	0	1.3490157755130532	1.644299614788678	CAMK2A;KCNN2;CLDN16;KCNN4;KCNK1;KCNJ3	GO:0030001	6
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/76	0.2958542767561014	0.6380571828119662	0	0	1.6063779939913454	1.956388890587804	ITGB1;GDF9;BMPR1A	GO:0007179	3
