Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
hemostasis (GO:0007599)	197	5	4.83	+	1.03	0.817	1.0	GO:0007599
tissue development (GO:0009888)	1814	46	44.51	+	1.03	0.811	1.0	GO:0009888
regulation of metal ion transport (GO:0010959)	355	9	8.71	+	1.03	0.862	1.0	GO:0010959
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	13	12.59	+	1.03	0.885	1.0	GO:0120039
regulation of amine transport (GO:0051952)	79	2	1.94	+	1.03	0.721	1.0	GO:0051952
polysaccharide metabolic process (GO:0005976)	79	2	1.94	+	1.03	0.721	1.0	GO:0005976
regulation of organelle assembly (GO:1902115)	237	6	5.82	+	1.03	0.833	1.0	GO:1902115
cellular response to calcium ion (GO:0071277)	79	2	1.94	+	1.03	0.721	1.0	GO:0071277
positive regulation of type I interferon production (GO:0032481)	79	2	1.94	+	1.03	0.721	1.0	GO:0032481
negative regulation of defense response (GO:0031348)	277	7	6.8	+	1.03	0.845	1.0	GO:0031348
positive regulation of leukocyte differentiation (GO:1902107)	198	5	4.86	+	1.03	0.818	1.0	GO:1902107
lung development (GO:0030324)	198	5	4.86	+	1.03	0.818	1.0	GO:0030324
positive regulation of hemopoiesis (GO:1903708)	198	5	4.86	+	1.03	0.818	1.0	GO:1903708
disruption of anatomical structure in another organism (GO:0141060)	119	3	2.92	+	1.03	0.769	1.0	GO:0141060
small molecule catabolic process (GO:0044282)	357	9	8.76	+	1.03	0.863	1.0	GO:0044282
developmental cell growth (GO:0048588)	119	3	2.92	+	1.03	0.769	1.0	GO:0048588
lymphocyte proliferation (GO:0046651)	119	3	2.92	+	1.03	0.769	1.0	GO:0046651
positive regulation of protein kinase activity (GO:0045860)	119	3	2.92	+	1.03	0.769	1.0	GO:0045860
regulation of biological process (GO:0050789)	11842	298	290.58	+	1.03	0.523	1.0	GO:0050789
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	159	4	3.9	+	1.03	0.798	1.0	GO:0008277
regulation of cellular process (GO:0050794)	11414	287	280.08	+	1.02	0.556	1.0	GO:0050794
regulation of actin filament-based process (GO:0032970)	398	10	9.77	+	1.02	0.87	1.0	GO:0032970
regulation of protein stability (GO:0031647)	398	10	9.77	+	1.02	0.87	1.0	GO:0031647
ribonucleotide metabolic process (GO:0009259)	319	8	7.83	+	1.02	0.855	1.0	GO:0009259
regulation of developmental process (GO:0050793)	2475	62	60.73	+	1.02	0.836	1.0	GO:0050793
negative regulation of chromosome organization (GO:2001251)	80	2	1.96	+	1.02	0.724	1.0	GO:2001251
anatomical structure homeostasis (GO:0060249)	240	6	5.89	+	1.02	0.834	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	6	5.89	+	1.02	0.834	1.0	GO:0001894
regulation of signal transduction by p53 class mediator (GO:1901796)	120	3	2.94	+	1.02	0.771	1.0	GO:1901796
cellular response to hexose stimulus (GO:0071331)	80	2	1.96	+	1.02	0.724	1.0	GO:0071331
regulation of behavior (GO:0050795)	80	2	1.96	+	1.02	0.724	1.0	GO:0050795
positive regulation of molecular function (GO:0044093)	480	12	11.78	+	1.02	0.881	1.0	GO:0044093
positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	80	2	1.96	+	1.02	0.724	1.0	GO:0062208
actomyosin structure organization (GO:0031032)	120	3	2.94	+	1.02	0.771	1.0	GO:0031032
alpha-beta T cell activation (GO:0046631)	120	3	2.94	+	1.02	0.771	1.0	GO:0046631
cellular response to unfolded protein (GO:0034620)	80	2	1.96	+	1.02	0.724	1.0	GO:0034620
regulation of protein targeting (GO:1903533)	80	2	1.96	+	1.02	0.724	1.0	GO:1903533
axo-dendritic transport (GO:0008088)	80	2	1.96	+	1.02	0.724	1.0	GO:0008088
vesicle-mediated transport (GO:0016192)	1321	33	32.42	+	1.02	0.927	1.0	GO:0016192
biological regulation (GO:0065007)	12243	305	300.42	+	1.02	0.714	1.0	GO:0065007
cytokine-mediated signaling pathway (GO:0019221)	402	10	9.86	+	1.01	0.871	1.0	GO:0019221
negative regulation of leukocyte activation (GO:0002695)	201	5	4.93	+	1.01	0.82	1.0	GO:0002695
regulation of cell cycle G2/M phase transition (GO:1902749)	121	3	2.97	+	1.01	0.772	1.0	GO:1902749
cell growth (GO:0016049)	121	3	2.97	+	1.01	0.772	1.0	GO:0016049
negative regulation of hemopoiesis (GO:1903707)	121	3	2.97	+	1.01	0.772	1.0	GO:1903707
positive regulation of apoptotic process (GO:0043065)	525	13	12.88	+	1.01	0.887	1.0	GO:0043065
alpha-amino acid metabolic process (GO:1901605)	202	5	4.96	+	1.01	0.821	1.0	GO:1901605
respiratory tube development (GO:0030323)	202	5	4.96	+	1.01	0.821	1.0	GO:0030323
protein-containing complex assembly (GO:0065003)	1293	32	31.73	+	1.01	0.926	1.0	GO:0065003
intracellular transport (GO:0046907)	1254	31	30.77	+	1.01	0.925	1.0	GO:0046907
positive regulation of signal transduction (GO:0009967)	1619	40	39.73	+	1.01	0.933	1.0	GO:0009967
regulation of steroid biosynthetic process (GO:0050810)	81	2	1.99	+	1.01	1.0	1.0	GO:0050810
regulation of alpha-beta T cell differentiation (GO:0046637)	81	2	1.99	+	1.01	1.0	1.0	GO:0046637
myotube differentiation (GO:0014902)	81	2	1.99	+	1.01	1.0	1.0	GO:0014902
response to lipid (GO:0033993)	891	22	21.86	+	1.01	0.912	1.0	GO:0033993
positive regulation of developmental process (GO:0051094)	1337	33	32.81	+	1.01	0.927	1.0	GO:0051094
biological_process (GO:0008150)	17753	438	435.63	+	1.01	0.794	1.0	GO:0008150
regulation of epithelial cell proliferation (GO:0050678)	365	9	8.96	+	1.00	0.865	1.0	GO:0050678
positive regulation of nervous system development (GO:0051962)	284	7	6.97	+	1.00	1.0	1.0	GO:0051962
carbohydrate derivative metabolic process (GO:1901135)	894	22	21.94	+	1.00	1.0	1.0	GO:1901135
biosynthetic process (GO:0009058)	4024	99	98.74	+	1.00	0.955	1.0	GO:0009058
cellular component organization (GO:0016043)	5732	141	140.65	+	1.00	0.96	1.0	GO:0016043
plasma membrane organization (GO:0007009)	163	4	4.0	+	1.00	1.0	1.0	GO:0007009
positive regulation of protein secretion (GO:0050714)	163	4	4.0	+	1.00	1.0	1.0	GO:0050714
nuclear division (GO:0000280)	326	8	8.0	+	1.00	1.0	1.0	GO:0000280
ribose phosphate metabolic process (GO:0019693)	326	8	8.0	+	1.00	1.0	1.0	GO:0019693
cellular component biogenesis (GO:0044085)	2774	68	68.07	-	1.00	1.0	1.0	GO:0044085
positive regulation of epithelial cell proliferation (GO:0050679)	204	5	5.01	-	1.00	1.0	1.0	GO:0050679
negative regulation of cell-cell adhesion (GO:0022408)	204	5	5.01	-	1.00	1.0	1.0	GO:0022408
cellular component assembly (GO:0022607)	2531	62	62.11	-	1.00	1.0	1.0	GO:0022607
DNA repair (GO:0006281)	531	13	13.03	-	1.00	1.0	1.0	GO:0006281
positive regulation of intracellular signal transduction (GO:1902533)	1145	28	28.1	-	1.00	1.0	1.0	GO:1902533
regulation of organelle organization (GO:0033043)	1186	29	29.1	-	1.00	1.0	1.0	GO:0033043
negative regulation of apoptotic process (GO:0043066)	901	22	22.11	-	1.00	1.0	1.0	GO:0043066
cellular component organization or biogenesis (GO:0071840)	5942	145	145.81	-	.99	0.96	1.0	GO:0071840
mononuclear cell proliferation (GO:0032943)	123	3	3.02	-	.99	1.0	1.0	GO:0032943
defense response to Gram-positive bacterium (GO:0050830)	123	3	3.02	-	.99	1.0	1.0	GO:0050830
cellular response to nutrient levels (GO:0031669)	246	6	6.04	-	.99	1.0	1.0	GO:0031669
regulation of alpha-beta T cell activation (GO:0046634)	123	3	3.02	-	.99	1.0	1.0	GO:0046634
cellular response to monosaccharide stimulus (GO:0071326)	82	2	2.01	-	.99	1.0	1.0	GO:0071326
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	82	2	2.01	-	.99	1.0	1.0	GO:0032436
positive regulation of smooth muscle cell proliferation (GO:0048661)	82	2	2.01	-	.99	1.0	1.0	GO:0048661
muscle organ morphogenesis (GO:0048644)	82	2	2.01	-	.99	1.0	1.0	GO:0048644
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	82	2	2.01	-	.99	1.0	1.0	GO:0051279
muscle structure development (GO:0061061)	533	13	13.08	-	.99	1.0	1.0	GO:0061061
regulation of apoptotic process (GO:0042981)	1478	36	36.27	-	.99	1.0	1.0	GO:0042981
regulation of defense response (GO:0031347)	863	21	21.18	-	.99	1.0	1.0	GO:0031347
regulation of transmembrane transport (GO:0034762)	412	10	10.11	-	.99	1.0	1.0	GO:0034762
metabolic process (GO:0008152)	7644	185	187.57	-	.99	0.852	1.0	GO:0008152
positive regulation of cell communication (GO:0010647)	1822	44	44.71	-	.98	1.0	1.0	GO:0010647
positive regulation of signaling (GO:0023056)	1823	44	44.73	-	.98	1.0	1.0	GO:0023056
positive regulation of protein metabolic process (GO:0051247)	788	19	19.34	-	.98	1.0	1.0	GO:0051247
monoatomic ion transport (GO:0006811)	1037	25	25.45	-	.98	1.0	1.0	GO:0006811
RNA export from nucleus (GO:0006405)	83	2	2.04	-	.98	1.0	1.0	GO:0006405
regulation of microtubule cytoskeleton organization (GO:0070507)	166	4	4.07	-	.98	1.0	1.0	GO:0070507
positive regulation of GTPase activity (GO:0043547)	83	2	2.04	-	.98	1.0	1.0	GO:0043547
regulation of muscle adaptation (GO:0043502)	83	2	2.04	-	.98	1.0	1.0	GO:0043502
regulation of receptor signaling pathway via STAT (GO:1904892)	83	2	2.04	-	.98	1.0	1.0	GO:1904892
regulation of axon extension (GO:0030516)	83	2	2.04	-	.98	1.0	1.0	GO:0030516
monoatomic cation transmembrane transport (GO:0098655)	706	17	17.32	-	.98	1.0	1.0	GO:0098655
negative regulation of mitotic cell cycle (GO:0045930)	208	5	5.1	-	.98	1.0	1.0	GO:0045930
circulatory system development (GO:0072359)	957	23	23.48	-	.98	1.0	1.0	GO:0072359
response to light stimulus (GO:0009416)	333	8	8.17	-	.98	1.0	1.0	GO:0009416
positive regulation of metabolic process (GO:0009893)	3467	83	85.07	-	.98	0.857	1.0	GO:0009893
intracellular chemical homeostasis (GO:0055082)	585	14	14.35	-	.98	1.0	1.0	GO:0055082
positive regulation of macromolecule metabolic process (GO:0010604)	3136	75	76.95	-	.97	0.851	1.0	GO:0010604
regulation of myeloid cell differentiation (GO:0045637)	210	5	5.15	-	.97	1.0	1.0	GO:0045637
positive regulation of kinase activity (GO:0033674)	126	3	3.09	-	.97	1.0	1.0	GO:0033674
positive regulation of biological process (GO:0048518)	6174	147	151.5	-	.97	0.694	1.0	GO:0048518
epithelial to mesenchymal transition (GO:0001837)	84	2	2.06	-	.97	1.0	1.0	GO:0001837
nephron tubule development (GO:0072080)	84	2	2.06	-	.97	1.0	1.0	GO:0072080
lens development in camera-type eye (GO:0002088)	84	2	2.06	-	.97	1.0	1.0	GO:0002088
RNA stabilization (GO:0043489)	84	2	2.06	-	.97	1.0	1.0	GO:0043489
digestive system process (GO:0022600)	84	2	2.06	-	.97	1.0	1.0	GO:0022600
protein localization to chromosome (GO:0034502)	84	2	2.06	-	.97	1.0	1.0	GO:0034502
antimicrobial humoral response (GO:0019730)	168	4	4.12	-	.97	1.0	1.0	GO:0019730
DNA metabolic process (GO:0006259)	757	18	18.58	-	.97	1.0	1.0	GO:0006259
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	30	30.97	-	.97	0.925	1.0	GO:0045944
regulation of inflammatory response (GO:0050727)	421	10	10.33	-	.97	1.0	1.0	GO:0050727
cognition (GO:0050890)	337	8	8.27	-	.97	1.0	1.0	GO:0050890
endomembrane system organization (GO:0010256)	590	14	14.48	-	.97	1.0	1.0	GO:0010256
lymphocyte differentiation (GO:0030098)	295	7	7.24	-	.97	1.0	1.0	GO:0030098
regulation of membrane potential (GO:0042391)	464	11	11.39	-	.97	1.0	1.0	GO:0042391
epithelium development (GO:0060429)	1139	27	27.95	-	.97	0.922	1.0	GO:0060429
Unclassified (UNCLASSIFIED)	2827	67	69.37	-	.97	0.794	1.0	UNCLASSIFIED
positive regulation of programmed cell death (GO:0043068)	549	13	13.47	-	.96	1.0	1.0	GO:0043068
positive regulation of cellular process (GO:0048522)	5828	138	143.01	-	.96	0.653	1.0	GO:0048522
organelle organization (GO:0006996)	3084	73	75.68	-	.96	0.801	1.0	GO:0006996
sensory perception (GO:0007600)	1014	24	24.88	-	.96	1.0	1.0	GO:0007600
meiosis I (GO:0007127)	127	3	3.12	-	.96	1.0	1.0	GO:0007127
DNA recombination (GO:0006310)	254	6	6.23	-	.96	1.0	1.0	GO:0006310
primary metabolic process (GO:0044238)	6776	160	166.27	-	.96	0.565	1.0	GO:0044238
regulation of leukocyte differentiation (GO:1902105)	339	8	8.32	-	.96	1.0	1.0	GO:1902105
wound healing (GO:0042060)	339	8	8.32	-	.96	1.0	1.0	GO:0042060
cell-cell adhesion (GO:0098609)	551	13	13.52	-	.96	1.0	1.0	GO:0098609
catabolic process (GO:0009056)	2077	49	50.97	-	.96	0.823	1.0	GO:0009056
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	52	54.13	-	.96	0.827	1.0	GO:0010558
regulation of angiogenesis (GO:0045765)	297	7	7.29	-	.96	1.0	1.0	GO:0045765
purine ribonucleotide metabolic process (GO:0009150)	297	7	7.29	-	.96	1.0	1.0	GO:0009150
receptor-mediated endocytosis (GO:0006898)	170	4	4.17	-	.96	1.0	1.0	GO:0006898
ATP biosynthetic process (GO:0006754)	85	2	2.09	-	.96	1.0	1.0	GO:0006754
motile cilium assembly (GO:0044458)	85	2	2.09	-	.96	1.0	1.0	GO:0044458
endothelial cell migration (GO:0043542)	85	2	2.09	-	.96	1.0	1.0	GO:0043542
regulation of hemopoiesis (GO:1903706)	425	10	10.43	-	.96	1.0	1.0	GO:1903706
regulation of programmed cell death (GO:0043067)	1534	36	37.64	-	.96	0.864	1.0	GO:0043067
protein-containing complex organization (GO:0043933)	1449	34	35.56	-	.96	0.86	1.0	GO:0043933
rRNA metabolic process (GO:0016072)	256	6	6.28	-	.96	1.0	1.0	GO:0016072
negative regulation of programmed cell death (GO:0043069)	939	22	23.04	-	.95	0.914	1.0	GO:0043069
regulation of neuron apoptotic process (GO:0043523)	257	6	6.31	-	.95	1.0	1.0	GO:0043523
regulation of localization (GO:0032879)	2019	47	49.54	-	.95	0.762	1.0	GO:0032879
mRNA catabolic process (GO:0006402)	129	3	3.17	-	.95	1.0	1.0	GO:0006402
regulation of GTPase activity (GO:0043087)	129	3	3.17	-	.95	1.0	1.0	GO:0043087
endocrine system development (GO:0035270)	129	3	3.17	-	.95	1.0	1.0	GO:0035270
response to organophosphorus (GO:0046683)	129	3	3.17	-	.95	1.0	1.0	GO:0046683
ATP metabolic process (GO:0046034)	172	4	4.22	-	.95	1.0	1.0	GO:0046034
regulation of miRNA metabolic process (GO:2000628)	86	2	2.11	-	.95	1.0	1.0	GO:2000628
cardiac muscle contraction (GO:0060048)	86	2	2.11	-	.95	1.0	1.0	GO:0060048
negative regulation of mRNA catabolic process (GO:1902373)	86	2	2.11	-	.95	1.0	1.0	GO:1902373
ureteric bud development (GO:0001657)	86	2	2.11	-	.95	1.0	1.0	GO:0001657
negative regulation of developmental process (GO:0051093)	946	22	23.21	-	.95	0.914	1.0	GO:0051093
autophagosome assembly (GO:0000045)	86	2	2.11	-	.95	1.0	1.0	GO:0000045
neural retina development (GO:0003407)	86	2	2.11	-	.95	1.0	1.0	GO:0003407
negative regulation of biosynthetic process (GO:0009890)	2284	53	56.05	-	.95	0.72	1.0	GO:0009890
amide metabolic process (GO:0043603)	431	10	10.58	-	.95	1.0	1.0	GO:0043603
inorganic cation transmembrane transport (GO:0098662)	690	16	16.93	-	.94	1.0	1.0	GO:0098662
cell cycle process (GO:0022402)	906	21	22.23	-	.94	0.912	1.0	GO:0022402
regulation of response to stimulus (GO:0048583)	4142	96	101.64	-	.94	0.574	1.0	GO:0048583
neuromuscular process (GO:0050905)	173	4	4.25	-	.94	1.0	1.0	GO:0050905
nucleobase-containing compound metabolic process (GO:0006139)	2773	64	68.04	-	.94	0.644	1.0	GO:0006139
meiosis I cell cycle process (GO:0061982)	130	3	3.19	-	.94	1.0	1.0	GO:0061982
negative regulation of neuron projection development (GO:0010977)	130	3	3.19	-	.94	1.0	1.0	GO:0010977
regulation of myeloid leukocyte differentiation (GO:0002761)	130	3	3.19	-	.94	1.0	1.0	GO:0002761
regulation of supramolecular fiber organization (GO:1902903)	390	9	9.57	-	.94	1.0	1.0	GO:1902903
autophagy (GO:0006914)	347	8	8.51	-	.94	1.0	1.0	GO:0006914
process utilizing autophagic mechanism (GO:0061919)	347	8	8.51	-	.94	1.0	1.0	GO:0061919
regulation of small molecule metabolic process (GO:0062012)	347	8	8.51	-	.94	1.0	1.0	GO:0062012
rRNA processing (GO:0006364)	217	5	5.32	-	.94	1.0	1.0	GO:0006364
regulation of vasculature development (GO:1901342)	304	7	7.46	-	.94	1.0	1.0	GO:1901342
cilium organization (GO:0044782)	391	9	9.59	-	.94	1.0	1.0	GO:0044782
gene expression (GO:0010467)	2566	59	62.97	-	.94	0.633	1.0	GO:0010467
regulation of cell cycle phase transition (GO:1901987)	435	10	10.67	-	.94	1.0	1.0	GO:1901987
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	261	6	6.4	-	.94	1.0	1.0	GO:0098742
negative regulation of myeloid cell differentiation (GO:0045638)	87	2	2.13	-	.94	1.0	1.0	GO:0045638
mesonephric tubule development (GO:0072164)	87	2	2.13	-	.94	1.0	1.0	GO:0072164
mesonephric epithelium development (GO:0072163)	87	2	2.13	-	.94	1.0	1.0	GO:0072163
regulation of cellular component biogenesis (GO:0044087)	1045	24	25.64	-	.94	0.837	1.0	GO:0044087
anterior/posterior pattern specification (GO:0009952)	218	5	5.35	-	.93	1.0	1.0	GO:0009952
striated muscle contraction (GO:0006941)	131	3	3.21	-	.93	1.0	1.0	GO:0006941
action potential (GO:0001508)	131	3	3.21	-	.93	1.0	1.0	GO:0001508
regulation of canonical Wnt signaling pathway (GO:0060828)	262	6	6.43	-	.93	1.0	1.0	GO:0060828
regulation of wound healing (GO:0061041)	131	3	3.21	-	.93	1.0	1.0	GO:0061041
negative regulation of cell cycle (GO:0045786)	350	8	8.59	-	.93	1.0	1.0	GO:0045786
transport along microtubule (GO:0010970)	175	4	4.29	-	.93	1.0	1.0	GO:0010970
leukocyte differentiation (GO:0002521)	438	10	10.75	-	.93	1.0	1.0	GO:0002521
regulation of cell differentiation (GO:0045595)	1577	36	38.7	-	.93	0.735	1.0	GO:0045595
glycoprotein biosynthetic process (GO:0009101)	263	6	6.45	-	.93	1.0	1.0	GO:0009101
cellular response to stress (GO:0033554)	1670	38	40.98	-	.93	0.68	1.0	GO:0033554
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	41	44.22	-	.93	0.69	1.0	GO:0034654
response to carbohydrate (GO:0009743)	176	4	4.32	-	.93	1.0	1.0	GO:0009743
negative regulation of neuron apoptotic process (GO:0043524)	176	4	4.32	-	.93	1.0	1.0	GO:0043524
embryonic heart tube development (GO:0035050)	88	2	2.16	-	.93	1.0	1.0	GO:0035050
regulation of cell cycle G1/S phase transition (GO:1902806)	176	4	4.32	-	.93	1.0	1.0	GO:1902806
heart morphogenesis (GO:0003007)	264	6	6.48	-	.93	1.0	1.0	GO:0003007
lymphocyte mediated immunity (GO:0002449)	264	6	6.48	-	.93	1.0	1.0	GO:0002449
lysosomal transport (GO:0007041)	132	3	3.24	-	.93	1.0	1.0	GO:0007041
negative regulation of response to biotic stimulus (GO:0002832)	132	3	3.24	-	.93	1.0	1.0	GO:0002832
response to abiotic stimulus (GO:0009628)	1146	26	28.12	-	.92	0.768	1.0	GO:0009628
establishment of protein localization to organelle (GO:0072594)	354	8	8.69	-	.92	1.0	1.0	GO:0072594
energy derivation by oxidation of organic compounds (GO:0015980)	310	7	7.61	-	.92	1.0	1.0	GO:0015980
positive regulation of RNA metabolic process (GO:0051254)	1816	41	44.56	-	.92	0.634	1.0	GO:0051254
RNA processing (GO:0006396)	886	20	21.74	-	.92	0.824	1.0	GO:0006396
regulation of osteoblast differentiation (GO:0045667)	133	3	3.26	-	.92	1.0	1.0	GO:0045667
myeloid leukocyte migration (GO:0097529)	133	3	3.26	-	.92	1.0	1.0	GO:0097529
regulation of cytoplasmic pattern recognition receptor signaling pathway (GO:0039531)	133	3	3.26	-	.92	1.0	1.0	GO:0039531
regulation of hydrolase activity (GO:0051336)	178	4	4.37	-	.92	1.0	1.0	GO:0051336
myeloid cell development (GO:0061515)	89	2	2.18	-	.92	1.0	1.0	GO:0061515
ketone metabolic process (GO:0042180)	89	2	2.18	-	.92	1.0	1.0	GO:0042180
monoatomic cation transport (GO:0006812)	847	19	20.78	-	.91	0.82	1.0	GO:0006812
response to starvation (GO:0042594)	223	5	5.47	-	.91	1.0	1.0	GO:0042594
visual perception (GO:0007601)	223	5	5.47	-	.91	1.0	1.0	GO:0007601
cilium assembly (GO:0060271)	357	8	8.76	-	.91	1.0	1.0	GO:0060271
regulation of endothelial cell proliferation (GO:0001936)	134	3	3.29	-	.91	1.0	1.0	GO:0001936
cytoplasmic translation (GO:0002181)	134	3	3.29	-	.91	1.0	1.0	GO:0002181
mRNA transport (GO:0051028)	134	3	3.29	-	.91	1.0	1.0	GO:0051028
memory (GO:0007613)	134	3	3.29	-	.91	1.0	1.0	GO:0007613
negative regulation of cellular process (GO:0048523)	5145	115	126.25	-	.91	0.253	1.0	GO:0048523
positive regulation of immune effector process (GO:0002699)	269	6	6.6	-	.91	1.0	1.0	GO:0002699
negative regulation of biological process (GO:0048519)	5381	120	132.04	-	.91	0.238	1.0	GO:0048519
microtubule-based process (GO:0007017)	897	20	22.01	-	.91	0.741	1.0	GO:0007017
positive regulation of protein modification process (GO:0031401)	359	8	8.81	-	.91	1.0	1.0	GO:0031401
nucleic acid metabolic process (GO:0090304)	2201	49	54.01	-	.91	0.512	1.0	GO:0090304
intracellular signaling cassette (GO:0141124)	854	19	20.96	-	.91	0.735	1.0	GO:0141124
regulation of lymphocyte differentiation (GO:0045619)	225	5	5.52	-	.91	1.0	1.0	GO:0045619
cell fate commitment (GO:0045165)	270	6	6.63	-	.91	1.0	1.0	GO:0045165
positive regulation of intracellular protein transport (GO:0090316)	90	2	2.21	-	.91	1.0	1.0	GO:0090316
microtubule cytoskeleton organization (GO:0000226)	585	13	14.35	-	.91	0.892	1.0	GO:0000226
regulation of neurotransmitter secretion (GO:0046928)	90	2	2.21	-	.91	1.0	1.0	GO:0046928
fatty acid catabolic process (GO:0009062)	90	2	2.21	-	.91	1.0	1.0	GO:0009062
renal tubule development (GO:0061326)	90	2	2.21	-	.91	1.0	1.0	GO:0061326
lipid oxidation (GO:0034440)	90	2	2.21	-	.91	1.0	1.0	GO:0034440
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	135	3	3.31	-	.91	1.0	1.0	GO:1902850
chemical homeostasis (GO:0048878)	946	21	23.21	-	.90	0.746	1.0	GO:0048878
vesicle organization (GO:0016050)	361	8	8.86	-	.90	1.0	1.0	GO:0016050
cell cycle (GO:0007049)	994	22	24.39	-	.90	0.752	1.0	GO:0007049
plasma membrane bounded cell projection assembly (GO:0120031)	452	10	11.09	-	.90	0.878	1.0	GO:0120031
regulation of cell size (GO:0008361)	181	4	4.44	-	.90	1.0	1.0	GO:0008361
response to radiation (GO:0009314)	453	10	11.12	-	.90	0.878	1.0	GO:0009314
macromolecule biosynthetic process (GO:0009059)	2945	65	72.27	-	.90	0.368	1.0	GO:0009059
positive regulation of translation (GO:0045727)	136	3	3.34	-	.90	1.0	1.0	GO:0045727
regulation of smooth muscle cell proliferation (GO:0048660)	136	3	3.34	-	.90	1.0	1.0	GO:0048660
pyridine-containing compound metabolic process (GO:0072524)	136	3	3.34	-	.90	1.0	1.0	GO:0072524
sensory perception of light stimulus (GO:0050953)	227	5	5.57	-	.90	1.0	1.0	GO:0050953
negative regulation of metabolic process (GO:0009892)	2815	62	69.08	-	.90	0.394	1.0	GO:0009892
immune effector process (GO:0002252)	500	11	12.27	-	.90	0.883	1.0	GO:0002252
regulation of response to stress (GO:0080134)	1455	32	35.7	-	.90	0.598	1.0	GO:0080134
organelle assembly (GO:0070925)	910	20	22.33	-	.90	0.742	1.0	GO:0070925
mesonephros development (GO:0001823)	91	2	2.23	-	.90	1.0	1.0	GO:0001823
positive regulation of organelle assembly (GO:1902117)	91	2	2.23	-	.90	1.0	1.0	GO:1902117
cellular response to carbohydrate stimulus (GO:0071322)	91	2	2.23	-	.90	1.0	1.0	GO:0071322
negative regulation of inflammatory response (GO:0050728)	182	4	4.47	-	.90	1.0	1.0	GO:0050728
negative regulation of DNA-templated transcription (GO:0045892)	1366	30	33.52	-	.90	0.587	1.0	GO:0045892
response to lipopolysaccharide (GO:0032496)	319	7	7.83	-	.89	1.0	1.0	GO:0032496
amino acid transport (GO:0006865)	137	3	3.36	-	.89	1.0	1.0	GO:0006865
negative regulation of epithelial cell proliferation (GO:0050680)	137	3	3.36	-	.89	1.0	1.0	GO:0050680
positive regulation of defense response (GO:0031349)	457	10	11.21	-	.89	0.878	1.0	GO:0031349
positive regulation of DNA-templated transcription (GO:0045893)	1691	37	41.49	-	.89	0.512	1.0	GO:0045893
immunoglobulin mediated immune response (GO:0016064)	183	4	4.49	-	.89	1.0	1.0	GO:0016064
positive regulation of RNA biosynthetic process (GO:1902680)	1693	37	41.54	-	.89	0.512	1.0	GO:1902680
positive regulation of cell differentiation (GO:0045597)	870	19	21.35	-	.89	0.736	1.0	GO:0045597
macromolecule metabolic process (GO:0043170)	5404	118	132.61	-	.89	0.138	1.0	GO:0043170
regulation of protein secretion (GO:0050708)	275	6	6.75	-	.89	1.0	1.0	GO:0050708
negative regulation of RNA biosynthetic process (GO:1902679)	1375	30	33.74	-	.89	0.588	1.0	GO:1902679
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	22	24.76	-	.89	0.676	1.0	GO:0000122
cellular response to metal ion (GO:0071248)	184	4	4.52	-	.89	1.0	1.0	GO:0071248
regulation of stress fiber assembly (GO:0051492)	92	2	2.26	-	.89	1.0	1.0	GO:0051492
sperm motility (GO:0097722)	184	4	4.52	-	.89	1.0	1.0	GO:0097722
flagellated sperm motility (GO:0030317)	184	4	4.52	-	.89	1.0	1.0	GO:0030317
regulation of mitotic metaphase/anaphase transition (GO:0030071)	92	2	2.26	-	.89	1.0	1.0	GO:0030071
regulation of transcription elongation by RNA polymerase II (GO:0034243)	92	2	2.26	-	.89	1.0	1.0	GO:0034243
negative regulation of T cell activation (GO:0050868)	138	3	3.39	-	.89	1.0	1.0	GO:0050868
regulation of generation of precursor metabolites and energy (GO:0043467)	138	3	3.39	-	.89	1.0	1.0	GO:0043467
negative regulation of macromolecule metabolic process (GO:0010605)	2577	56	63.24	-	.89	0.376	1.0	GO:0010605
leukocyte mediated immunity (GO:0002443)	323	7	7.93	-	.88	1.0	1.0	GO:0002443
positive regulation of response to stimulus (GO:0048584)	2316	50	56.83	-	.88	0.355	1.0	GO:0048584
fat cell differentiation (GO:0045444)	139	3	3.41	-	.88	1.0	1.0	GO:0045444
response to calcium ion (GO:0051592)	139	3	3.41	-	.88	1.0	1.0	GO:0051592
organelle fusion (GO:0048284)	139	3	3.41	-	.88	1.0	1.0	GO:0048284
transmembrane transport (GO:0055085)	1299	28	31.88	-	.88	0.518	1.0	GO:0055085
negative regulation of RNA metabolic process (GO:0051253)	1486	32	36.46	-	.88	0.486	1.0	GO:0051253
cell projection assembly (GO:0030031)	465	10	11.41	-	.88	0.879	1.0	GO:0030031
