Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
negative regulation of cell communication (GO:0010648)	1518	15	14.97	+	1.00	1.0	1.0	GO:0010648
regulation of cell-cell adhesion (GO:0022407)	506	5	4.99	+	1.00	1.0	1.0	GO:0022407
regulation of primary metabolic process (GO:0080090)	5163	51	50.93	+	1.00	1.0	1.0	GO:0080090
cellular component disassembly (GO:0022411)	304	3	3.0	+	1.00	1.0	1.0	GO:0022411
sensory perception (GO:0007600)	1014	10	10.0	-	1.00	1.0	1.0	GO:0007600
activation of immune response (GO:0002253)	406	4	4.0	-	1.00	1.0	1.0	GO:0002253
negative regulation of signal transduction (GO:0009968)	1423	14	14.04	-	1.00	1.0	1.0	GO:0009968
regulation of response to external stimulus (GO:0032101)	1122	11	11.07	-	.99	1.0	1.0	GO:0032101
post-transcriptional regulation of gene expression (GO:0010608)	510	5	5.03	-	.99	1.0	1.0	GO:0010608
reproductive structure development (GO:0048608)	307	3	3.03	-	.99	1.0	1.0	GO:0048608
lipid catabolic process (GO:0016042)	307	3	3.03	-	.99	1.0	1.0	GO:0016042
regulation of macromolecule biosynthetic process (GO:0010556)	5019	49	49.51	-	.99	1.0	1.0	GO:0010556
regulation of DNA-templated transcription (GO:0006355)	3382	33	33.36	-	.99	1.0	1.0	GO:0006355
regulation of RNA biosynthetic process (GO:2001141)	3394	33	33.48	-	.99	1.0	1.0	GO:2001141
vacuole organization (GO:0007033)	206	2	2.03	-	.98	1.0	1.0	GO:0007033
negative regulation of protein modification process (GO:0031400)	206	2	2.03	-	.98	1.0	1.0	GO:0031400
regulation of macromolecule metabolic process (GO:0060255)	5699	55	56.21	-	.98	0.937	1.0	GO:0060255
system process (GO:0003008)	2179	21	21.49	-	.98	1.0	1.0	GO:0003008
regulation of cellular process (GO:0050794)	11414	110	112.59	-	.98	0.723	1.0	GO:0050794
multi-multicellular organism process (GO:0044706)	208	2	2.05	-	.97	1.0	1.0	GO:0044706
reproductive system development (GO:0061458)	312	3	3.08	-	.97	1.0	1.0	GO:0061458
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	38	39.08	-	.97	0.929	1.0	GO:0019219
regulation of gene expression (GO:0010468)	4913	47	48.46	-	.97	0.869	1.0	GO:0010468
regulation of RNA metabolic process (GO:0051252)	3659	35	36.09	-	.97	0.927	1.0	GO:0051252
circulatory system process (GO:0003013)	523	5	5.16	-	.97	1.0	1.0	GO:0003013
eye development (GO:0001654)	419	4	4.13	-	.97	1.0	1.0	GO:0001654
nervous system development (GO:0007399)	2307	22	22.76	-	.97	1.0	1.0	GO:0007399
regulation of myeloid cell differentiation (GO:0045637)	210	2	2.07	-	.97	1.0	1.0	GO:0045637
regulation of small GTPase mediated signal transduction (GO:0051056)	315	3	3.11	-	.97	1.0	1.0	GO:0051056
positive regulation of apoptotic process (GO:0043065)	525	5	5.18	-	.97	1.0	1.0	GO:0043065
sensory organ development (GO:0007423)	631	6	6.22	-	.96	1.0	1.0	GO:0007423
positive regulation of response to stimulus (GO:0048584)	2316	22	22.84	-	.96	1.0	1.0	GO:0048584
developmental process (GO:0032502)	5903	56	58.23	-	.96	0.756	1.0	GO:0032502
regulation of catalytic activity (GO:0050790)	528	5	5.21	-	.96	1.0	1.0	GO:0050790
regulation of canonical NF-kappaB signal transduction (GO:0043122)	317	3	3.13	-	.96	1.0	1.0	GO:0043122
response to xenobiotic stimulus (GO:0009410)	423	4	4.17	-	.96	1.0	1.0	GO:0009410
visual system development (GO:0150063)	423	4	4.17	-	.96	1.0	1.0	GO:0150063
regulation of transcription by RNA polymerase II (GO:0006357)	2649	25	26.13	-	.96	0.916	1.0	GO:0006357
macromolecule metabolic process (GO:0043170)	5404	51	53.3	-	.96	0.749	1.0	GO:0043170
negative regulation of immune response (GO:0050777)	212	2	2.09	-	.96	1.0	1.0	GO:0050777
negative regulation of RNA metabolic process (GO:0051253)	1486	14	14.66	-	.96	1.0	1.0	GO:0051253
DNA repair (GO:0006281)	531	5	5.24	-	.95	1.0	1.0	GO:0006281
in utero embryonic development (GO:0001701)	425	4	4.19	-	.95	1.0	1.0	GO:0001701
positive regulation of protein catabolic process (GO:0045732)	214	2	2.11	-	.95	1.0	1.0	GO:0045732
leukocyte activation involved in immune response (GO:0002366)	214	2	2.11	-	.95	1.0	1.0	GO:0002366
regulation of transport (GO:0051049)	1605	15	15.83	-	.95	1.0	1.0	GO:0051049
negative regulation of cellular process (GO:0048523)	5145	48	50.75	-	.95	0.685	1.0	GO:0048523
sensory system development (GO:0048880)	430	4	4.24	-	.94	1.0	1.0	GO:0048880
regulation of heart contraction (GO:0008016)	215	2	2.12	-	.94	1.0	1.0	GO:0008016
cell adhesion (GO:0007155)	968	9	9.55	-	.94	1.0	1.0	GO:0007155
negative regulation of biological process (GO:0048519)	5381	50	53.08	-	.94	0.688	1.0	GO:0048519
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	15	15.93	-	.94	0.896	1.0	GO:0045934
proteolysis (GO:0006508)	1292	12	12.74	-	.94	1.0	1.0	GO:0006508
positive regulation of signal transduction (GO:0009967)	1619	15	15.97	-	.94	0.896	1.0	GO:0009967
regulation of cellular response to growth factor stimulus (GO:0090287)	324	3	3.2	-	.94	1.0	1.0	GO:0090287
nervous system process (GO:0050877)	1513	14	14.92	-	.94	0.893	1.0	GO:0050877
regulation of biological quality (GO:0065008)	3033	28	29.92	-	.94	0.766	1.0	GO:0065008
muscle organ development (GO:0007517)	325	3	3.21	-	.94	1.0	1.0	GO:0007517
negative regulation of signaling (GO:0023057)	1518	14	14.97	-	.93	0.893	1.0	GO:0023057
regulation of cell communication (GO:0010646)	3583	33	35.34	-	.93	0.711	1.0	GO:0010646
brain development (GO:0007420)	761	7	7.51	-	.93	1.0	1.0	GO:0007420
cell differentiation (GO:0030154)	3806	35	37.54	-	.93	0.716	1.0	GO:0030154
cellular developmental process (GO:0048869)	3809	35	37.57	-	.93	0.716	1.0	GO:0048869
cell activation involved in immune response (GO:0002263)	218	2	2.15	-	.93	1.0	1.0	GO:0002263
negative regulation of immune system process (GO:0002683)	546	5	5.39	-	.93	1.0	1.0	GO:0002683
leukocyte differentiation (GO:0002521)	438	4	4.32	-	.93	1.0	1.0	GO:0002521
carbohydrate derivative biosynthetic process (GO:1901137)	549	5	5.42	-	.92	1.0	1.0	GO:1901137
cellular component organization or biogenesis (GO:0071840)	5942	54	58.61	-	.92	0.534	1.0	GO:0071840
organelle organization (GO:0006996)	3084	28	30.42	-	.92	0.693	1.0	GO:0006996
cellular component organization (GO:0016043)	5732	52	56.54	-	.92	0.529	1.0	GO:0016043
fatty acid metabolic process (GO:0006631)	331	3	3.26	-	.92	1.0	1.0	GO:0006631
glycoprotein metabolic process (GO:0009100)	331	3	3.26	-	.92	1.0	1.0	GO:0009100
cell cycle (GO:0007049)	994	9	9.8	-	.92	1.0	1.0	GO:0007049
negative regulation of cell cycle phase transition (GO:1901988)	221	2	2.18	-	.92	1.0	1.0	GO:1901988
blood vessel morphogenesis (GO:0048514)	442	4	4.36	-	.92	1.0	1.0	GO:0048514
regulation of protein kinase activity (GO:0045859)	221	2	2.18	-	.92	1.0	1.0	GO:0045859
system development (GO:0048731)	3670	33	36.2	-	.91	0.645	1.0	GO:0048731
negative regulation of cell activation (GO:0050866)	223	2	2.2	-	.91	1.0	1.0	GO:0050866
visual perception (GO:0007601)	223	2	2.2	-	.91	1.0	1.0	GO:0007601
regulation of signaling (GO:0023051)	3579	32	35.3	-	.91	0.578	1.0	GO:0023051
glial cell differentiation (GO:0010001)	224	2	2.21	-	.91	1.0	1.0	GO:0010001
protein targeting (GO:0006605)	224	2	2.21	-	.91	1.0	1.0	GO:0006605
double-strand break repair (GO:0006302)	224	2	2.21	-	.91	1.0	1.0	GO:0006302
fertilization (GO:0009566)	224	2	2.21	-	.91	1.0	1.0	GO:0009566
negative regulation of macromolecule metabolic process (GO:0010605)	2577	23	25.42	-	.90	0.671	1.0	GO:0010605
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	9	9.95	-	.90	0.871	1.0	GO:0000122
carbohydrate metabolic process (GO:0005975)	449	4	4.43	-	.90	1.0	1.0	GO:0005975
cognition (GO:0050890)	337	3	3.32	-	.90	1.0	1.0	GO:0050890
regulation of lymphocyte differentiation (GO:0045619)	225	2	2.22	-	.90	1.0	1.0	GO:0045619
negative regulation of metabolic process (GO:0009892)	2815	25	27.77	-	.90	0.681	1.0	GO:0009892
regulation of leukocyte differentiation (GO:1902105)	339	3	3.34	-	.90	1.0	1.0	GO:1902105
negative regulation of organelle organization (GO:0010639)	339	3	3.34	-	.90	1.0	1.0	GO:0010639
cellular response to oxidative stress (GO:0034599)	226	2	2.23	-	.90	1.0	1.0	GO:0034599
establishment of localization (GO:0051234)	3962	35	39.08	-	.90	0.531	1.0	GO:0051234
sensory perception of light stimulus (GO:0050953)	227	2	2.24	-	.89	1.0	1.0	GO:0050953
trans-synaptic signaling (GO:0099537)	455	4	4.49	-	.89	1.0	1.0	GO:0099537
regulation of hormone levels (GO:0010817)	569	5	5.61	-	.89	1.0	1.0	GO:0010817
negative regulation of DNA-templated transcription (GO:0045892)	1366	12	13.47	-	.89	0.778	1.0	GO:0045892
regulation of calcium ion transport (GO:0051924)	228	2	2.25	-	.89	1.0	1.0	GO:0051924
response to mechanical stimulus (GO:0009612)	228	2	2.25	-	.89	1.0	1.0	GO:0009612
protein metabolic process (GO:0019538)	3308	29	32.63	-	.89	0.564	1.0	GO:0019538
positive regulation of defense response (GO:0031349)	457	4	4.51	-	.89	1.0	1.0	GO:0031349
anatomical structure development (GO:0048856)	5370	47	52.97	-	.89	0.377	1.0	GO:0048856
cellular response to lipid (GO:0071396)	572	5	5.64	-	.89	1.0	1.0	GO:0071396
positive regulation of intracellular signal transduction (GO:1902533)	1145	10	11.29	-	.89	0.877	1.0	GO:1902533
response to ketone (GO:1901654)	229	2	2.26	-	.89	1.0	1.0	GO:1901654
neuron development (GO:0048666)	916	8	9.04	-	.89	0.865	1.0	GO:0048666
macroautophagy (GO:0016236)	229	2	2.26	-	.89	1.0	1.0	GO:0016236
negative regulation of RNA biosynthetic process (GO:1902679)	1375	12	13.56	-	.88	0.778	1.0	GO:1902679
negative regulation of multicellular organismal process (GO:0051241)	1146	10	11.3	-	.88	0.877	1.0	GO:0051241
nucleobase-containing compound transport (GO:0015931)	231	2	2.28	-	.88	1.0	1.0	GO:0015931
autophagy (GO:0006914)	347	3	3.42	-	.88	1.0	1.0	GO:0006914
process utilizing autophagic mechanism (GO:0061919)	347	3	3.42	-	.88	1.0	1.0	GO:0061919
head development (GO:0060322)	812	7	8.01	-	.87	0.857	1.0	GO:0060322
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	19	21.76	-	.87	0.648	1.0	GO:0010558
cell morphogenesis involved in neuron differentiation (GO:0048667)	465	4	4.59	-	.87	1.0	1.0	GO:0048667
cytoskeleton organization (GO:0007010)	1279	11	12.62	-	.87	0.77	1.0	GO:0007010
multicellular organism development (GO:0007275)	4074	35	40.19	-	.87	0.425	1.0	GO:0007275
positive regulation of response to external stimulus (GO:0032103)	582	5	5.74	-	.87	1.0	1.0	GO:0032103
gonad development (GO:0008406)	233	2	2.3	-	.87	1.0	1.0	GO:0008406
response to metal ion (GO:0010038)	350	3	3.45	-	.87	1.0	1.0	GO:0010038
DNA damage response (GO:0006974)	817	7	8.06	-	.87	0.857	1.0	GO:0006974
regulation of secretion by cell (GO:1903530)	584	5	5.76	-	.87	1.0	1.0	GO:1903530
proteasomal protein catabolic process (GO:0010498)	468	4	4.62	-	.87	1.0	1.0	GO:0010498
angiogenesis (GO:0001525)	352	3	3.47	-	.86	1.0	1.0	GO:0001525
negative regulation of gene expression (GO:0010629)	1056	9	10.42	-	.86	0.872	1.0	GO:0010629
central nervous system development (GO:0007417)	1057	9	10.43	-	.86	0.872	1.0	GO:0007417
negative regulation of response to stimulus (GO:0048585)	1768	15	17.44	-	.86	0.616	1.0	GO:0048585
establishment of protein localization to organelle (GO:0072594)	354	3	3.49	-	.86	1.0	1.0	GO:0072594
endomembrane system organization (GO:0010256)	590	5	5.82	-	.86	1.0	1.0	GO:0010256
nuclear chromosome segregation (GO:0098813)	236	2	2.33	-	.86	1.0	1.0	GO:0098813
negative regulation of cellular component organization (GO:0051129)	709	6	6.99	-	.86	0.848	1.0	GO:0051129
negative regulation of developmental process (GO:0051093)	946	8	9.33	-	.86	0.865	1.0	GO:0051093
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	2	2.34	-	.86	1.0	1.0	GO:1903320
development of primary sexual characteristics (GO:0045137)	238	2	2.35	-	.85	1.0	1.0	GO:0045137
intracellular signal transduction (GO:0035556)	1788	15	17.64	-	.85	0.616	1.0	GO:0035556
muscle tissue development (GO:0060537)	358	3	3.53	-	.85	1.0	1.0	GO:0060537
circulatory system development (GO:0072359)	957	8	9.44	-	.85	0.739	1.0	GO:0072359
regulation of intracellular signal transduction (GO:1902531)	2034	17	20.06	-	.85	0.554	1.0	GO:1902531
positive regulation of molecular function (GO:0044093)	480	4	4.73	-	.84	1.0	1.0	GO:0044093
protein ubiquitination (GO:0016567)	600	5	5.92	-	.84	1.0	1.0	GO:0016567
localization (GO:0051179)	4565	38	45.03	-	.84	0.269	1.0	GO:0051179
negative regulation of biosynthetic process (GO:0009890)	2284	19	22.53	-	.84	0.5	1.0	GO:0009890
establishment of protein localization (GO:0045184)	1325	11	13.07	-	.84	0.666	1.0	GO:0045184
transport (GO:0006810)	3735	31	36.84	-	.84	0.315	1.0	GO:0006810
regulation of kinase activity (GO:0043549)	241	2	2.38	-	.84	1.0	1.0	GO:0043549
regulation of anatomical structure morphogenesis (GO:0022603)	845	7	8.34	-	.84	0.858	1.0	GO:0022603
regulation of growth (GO:0040008)	605	5	5.97	-	.84	0.836	1.0	GO:0040008
regulation of response to stress (GO:0080134)	1455	12	14.35	-	.84	0.679	1.0	GO:0080134
positive regulation of cell communication (GO:0010647)	1822	15	17.97	-	.83	0.535	1.0	GO:0010647
regulation of post-translational protein modification (GO:1901873)	243	2	2.4	-	.83	1.0	1.0	GO:1901873
positive regulation of signaling (GO:0023056)	1823	15	17.98	-	.83	0.535	1.0	GO:0023056
cell morphogenesis (GO:0000902)	730	6	7.2	-	.83	0.848	1.0	GO:0000902
cellular response to growth factor stimulus (GO:0071363)	487	4	4.8	-	.83	1.0	1.0	GO:0071363
cellular response to nitrogen compound (GO:1901699)	615	5	6.07	-	.82	0.836	1.0	GO:1901699
connective tissue development (GO:0061448)	247	2	2.44	-	.82	1.0	1.0	GO:0061448
synapse organization (GO:0050808)	371	3	3.66	-	.82	1.0	1.0	GO:0050808
cell-cell signaling (GO:0007267)	866	7	8.54	-	.82	0.726	1.0	GO:0007267
synaptic signaling (GO:0099536)	495	4	4.88	-	.82	1.0	1.0	GO:0099536
mononuclear cell differentiation (GO:1903131)	373	3	3.68	-	.82	1.0	1.0	GO:1903131
anatomical structure maturation (GO:0071695)	250	2	2.47	-	.81	1.0	1.0	GO:0071695
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	8	9.87	-	.81	0.741	1.0	GO:0048646
regulation of protein catabolic process (GO:0042176)	377	3	3.72	-	.81	1.0	1.0	GO:0042176
multicellular organismal reproductive process (GO:0048609)	1014	8	10.0	-	.80	0.626	1.0	GO:0048609
neuron projection morphogenesis (GO:0048812)	508	4	5.01	-	.80	0.821	1.0	GO:0048812
regulation of secretion (GO:0051046)	637	5	6.28	-	.80	0.837	1.0	GO:0051046
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	2	2.52	-	.80	1.0	1.0	GO:0002429
animal organ development (GO:0048513)	2935	23	28.95	-	.79	0.267	1.0	GO:0048513
endocytosis (GO:0006897)	512	4	5.05	-	.79	0.822	1.0	GO:0006897
plasma membrane bounded cell projection morphogenesis (GO:0120039)	513	4	5.06	-	.79	0.822	1.0	GO:0120039
regulation of apoptotic signaling pathway (GO:2001233)	389	3	3.84	-	.78	1.0	1.0	GO:2001233
response to growth factor (GO:0070848)	519	4	5.12	-	.78	0.822	1.0	GO:0070848
cell projection morphogenesis (GO:0048858)	520	4	5.13	-	.78	0.822	1.0	GO:0048858
regulation of developmental process (GO:0050793)	2475	19	24.41	-	.78	0.278	1.0	GO:0050793
regulation of MAPK cascade (GO:0043408)	652	5	6.43	-	.78	0.839	1.0	GO:0043408
positive regulation of cell cycle process (GO:0090068)	263	2	2.59	-	.77	1.0	1.0	GO:0090068
positive regulation of protein transport (GO:0051222)	263	2	2.59	-	.77	1.0	1.0	GO:0051222
cell division (GO:0051301)	527	4	5.2	-	.77	0.822	1.0	GO:0051301
heart morphogenesis (GO:0003007)	264	2	2.6	-	.77	1.0	1.0	GO:0003007
developmental process involved in reproduction (GO:0003006)	1056	8	10.42	-	.77	0.524	1.0	GO:0003006
regulation of monoatomic cation transmembrane transport (GO:1904062)	266	2	2.62	-	.76	1.0	1.0	GO:1904062
positive regulation of developmental process (GO:0051094)	1337	10	13.19	-	.76	0.473	1.0	GO:0051094
tube development (GO:0035295)	936	7	9.23	-	.76	0.61	1.0	GO:0035295
positive regulation of catabolic process (GO:0009896)	535	4	5.28	-	.76	0.823	1.0	GO:0009896
cytokine-mediated signaling pathway (GO:0019221)	402	3	3.97	-	.76	1.0	1.0	GO:0019221
blood vessel development (GO:0001568)	537	4	5.3	-	.76	0.823	1.0	GO:0001568
regulation of actin filament organization (GO:0110053)	269	2	2.65	-	.75	1.0	1.0	GO:0110053
Unclassified (UNCLASSIFIED)	2827	21	27.89	-	.75	0.182	1.0	UNCLASSIFIED
negative regulation of response to external stimulus (GO:0032102)	404	3	3.99	-	.75	0.802	1.0	GO:0032102
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	270	2	2.66	-	.75	1.0	1.0	GO:0002460
cell fate commitment (GO:0045165)	270	2	2.66	-	.75	1.0	1.0	GO:0045165
regulation of cellular response to stress (GO:0080135)	540	4	5.33	-	.75	0.823	1.0	GO:0080135
anatomical structure morphogenesis (GO:0009653)	2303	17	22.72	-	.75	0.22	1.0	GO:0009653
negative regulation of cell cycle process (GO:0010948)	271	2	2.67	-	.75	1.0	1.0	GO:0010948
protein modification by small protein conjugation (GO:0032446)	678	5	6.69	-	.75	0.691	1.0	GO:0032446
response to peptide hormone (GO:0043434)	407	3	4.01	-	.75	0.802	1.0	GO:0043434
spermatogenesis (GO:0007283)	680	5	6.71	-	.75	0.691	1.0	GO:0007283
sulfur compound metabolic process (GO:0006790)	273	2	2.69	-	.74	1.0	1.0	GO:0006790
negative regulation of protein metabolic process (GO:0051248)	546	4	5.39	-	.74	0.824	1.0	GO:0051248
regulation of microtubule-based process (GO:0032886)	274	2	2.7	-	.74	1.0	1.0	GO:0032886
adaptive immune response (GO:0002250)	688	5	6.79	-	.74	0.692	1.0	GO:0002250
vascular process in circulatory system (GO:0003018)	276	2	2.72	-	.73	1.0	1.0	GO:0003018
cell development (GO:0048468)	2351	17	23.19	-	.73	0.184	1.0	GO:0048468
protein maturation (GO:0051604)	554	4	5.46	-	.73	0.666	1.0	GO:0051604
protein transport (GO:0015031)	1110	8	10.95	-	.73	0.436	1.0	GO:0015031
male gamete generation (GO:0048232)	698	5	6.89	-	.73	0.694	1.0	GO:0048232
chordate embryonic development (GO:0043009)	698	5	6.89	-	.73	0.694	1.0	GO:0043009
post-translational protein modification (GO:0043687)	840	6	8.29	-	.72	0.59	1.0	GO:0043687
amino acid metabolic process (GO:0006520)	280	2	2.76	-	.72	1.0	1.0	GO:0006520
tube morphogenesis (GO:0035239)	700	5	6.9	-	.72	0.694	1.0	GO:0035239
regulation of inflammatory response (GO:0050727)	421	3	4.15	-	.72	0.802	1.0	GO:0050727
vasculature development (GO:0001944)	562	4	5.54	-	.72	0.666	1.0	GO:0001944
macromolecule modification (GO:0043412)	1830	13	18.05	-	.72	0.263	1.0	GO:0043412
cellular response to peptide hormone stimulus (GO:0071375)	282	2	2.78	-	.72	1.0	1.0	GO:0071375
import into cell (GO:0098657)	706	5	6.96	-	.72	0.563	1.0	GO:0098657
ubiquitin-dependent protein catabolic process (GO:0006511)	565	4	5.57	-	.72	0.666	1.0	GO:0006511
epigenetic regulation of gene expression (GO:0040029)	283	2	2.79	-	.72	1.0	1.0	GO:0040029
regulation of hemopoiesis (GO:1903706)	425	3	4.19	-	.72	0.803	1.0	GO:1903706
regulation of multicellular organismal development (GO:2000026)	1419	10	14.0	-	.71	0.329	1.0	GO:2000026
regulation of phosphate metabolic process (GO:0019220)	568	4	5.6	-	.71	0.666	1.0	GO:0019220
positive regulation of nervous system development (GO:0051962)	284	2	2.8	-	.71	1.0	1.0	GO:0051962
regulation of phosphorus metabolic process (GO:0051174)	569	4	5.61	-	.71	0.666	1.0	GO:0051174
regionalization (GO:0003002)	427	3	4.21	-	.71	0.803	1.0	GO:0003002
reproductive process (GO:0022414)	1569	11	15.48	-	.71	0.287	1.0	GO:0022414
skin development (GO:0043588)	286	2	2.82	-	.71	1.0	1.0	GO:0043588
regulation of system process (GO:0044057)	573	4	5.65	-	.71	0.667	1.0	GO:0044057
regulation of cell differentiation (GO:0045595)	1577	11	15.56	-	.71	0.287	1.0	GO:0045595
embryo development ending in birth or egg hatching (GO:0009792)	717	5	7.07	-	.71	0.563	1.0	GO:0009792
cell junction organization (GO:0034330)	574	4	5.66	-	.71	0.667	1.0	GO:0034330
amide metabolic process (GO:0043603)	431	3	4.25	-	.71	0.803	1.0	GO:0043603
hemopoiesis (GO:0030097)	719	5	7.09	-	.71	0.563	1.0	GO:0030097
Wnt signaling pathway (GO:0016055)	288	2	2.84	-	.70	1.0	1.0	GO:0016055
modification-dependent protein catabolic process (GO:0019941)	576	4	5.68	-	.70	0.667	1.0	GO:0019941
learning or memory (GO:0007611)	288	2	2.84	-	.70	1.0	1.0	GO:0007611
sex differentiation (GO:0007548)	288	2	2.84	-	.70	1.0	1.0	GO:0007548
chemical synaptic transmission (GO:0007268)	433	3	4.27	-	.70	0.804	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	3	4.27	-	.70	0.804	1.0	GO:0098916
neuron differentiation (GO:0030182)	1156	8	11.4	-	.70	0.359	1.0	GO:0030182
heart development (GO:0007507)	579	4	5.71	-	.70	0.667	1.0	GO:0007507
positive regulation of cell differentiation (GO:0045597)	870	6	8.58	-	.70	0.482	1.0	GO:0045597
modification-dependent macromolecule catabolic process (GO:0043632)	581	4	5.73	-	.70	0.668	1.0	GO:0043632
vesicle-mediated transport (GO:0016192)	1321	9	13.03	-	.69	0.312	1.0	GO:0016192
positive regulation of catalytic activity (GO:0043085)	295	2	2.91	-	.69	1.0	1.0	GO:0043085
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	2	2.91	-	.69	1.0	1.0	GO:0034765
regulation of protein metabolic process (GO:0051246)	1479	10	14.59	-	.69	0.273	1.0	GO:0051246
Golgi vesicle transport (GO:0048193)	297	2	2.93	-	.68	1.0	1.0	GO:0048193
positive regulation of protein localization (GO:1903829)	447	3	4.41	-	.68	0.806	1.0	GO:1903829
protein modification process (GO:0036211)	1641	11	16.19	-	.68	0.194	1.0	GO:0036211
negative regulation of apoptotic process (GO:0043066)	901	6	8.89	-	.68	0.39	1.0	GO:0043066
establishment of localization in cell (GO:0051649)	1662	11	16.39	-	.67	0.194	1.0	GO:0051649
tissue morphogenesis (GO:0048729)	605	4	5.97	-	.67	0.533	1.0	GO:0048729
cell junction assembly (GO:0034329)	304	2	3.0	-	.67	0.773	1.0	GO:0034329
microtubule-based movement (GO:0007018)	458	3	4.52	-	.66	0.634	1.0	GO:0007018
kidney development (GO:0001822)	307	2	3.03	-	.66	0.773	1.0	GO:0001822
embryonic organ morphogenesis (GO:0048562)	307	2	3.03	-	.66	0.773	1.0	GO:0048562
positive regulation of phosphorus metabolic process (GO:0010562)	308	2	3.04	-	.66	0.773	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	308	2	3.04	-	.66	0.773	1.0	GO:0045937
generation of neurons (GO:0048699)	1235	8	12.18	-	.66	0.296	1.0	GO:0048699
cellular localization (GO:0051641)	2008	13	19.81	-	.66	0.121	1.0	GO:0051641
regulation of endocytosis (GO:0030100)	309	2	3.05	-	.66	0.773	1.0	GO:0030100
regulation of protein modification process (GO:0031399)	621	4	6.13	-	.65	0.534	1.0	GO:0031399
ribosome biogenesis (GO:0042254)	311	2	3.07	-	.65	0.773	1.0	GO:0042254
negative regulation of programmed cell death (GO:0043069)	939	6	9.26	-	.65	0.394	1.0	GO:0043069
intracellular transport (GO:0046907)	1254	8	12.37	-	.65	0.238	1.0	GO:0046907
embryonic organ development (GO:0048568)	471	3	4.65	-	.65	0.635	1.0	GO:0048568
protein modification by small protein conjugation or removal (GO:0070647)	789	5	7.78	-	.64	0.458	1.0	GO:0070647
regulation of developmental growth (GO:0048638)	316	2	3.12	-	.64	0.774	1.0	GO:0048638
pattern specification process (GO:0007389)	476	3	4.7	-	.64	0.636	1.0	GO:0007389
renal system development (GO:0072001)	318	2	3.14	-	.64	0.774	1.0	GO:0072001
neurogenesis (GO:0022008)	1433	9	14.14	-	.64	0.21	1.0	GO:0022008
regulation of cell adhesion (GO:0030155)	802	5	7.91	-	.63	0.363	1.0	GO:0030155
regulation of synapse organization (GO:0050807)	321	2	3.17	-	.63	0.774	1.0	GO:0050807
leukocyte mediated immunity (GO:0002443)	323	2	3.19	-	.63	0.775	1.0	GO:0002443
chromatin remodeling (GO:0006338)	649	4	6.4	-	.62	0.422	1.0	GO:0006338
protein phosphorylation (GO:0006468)	326	2	3.22	-	.62	0.775	1.0	GO:0006468
nuclear division (GO:0000280)	326	2	3.22	-	.62	0.775	1.0	GO:0000280
regulation of synapse structure or activity (GO:0050803)	328	2	3.24	-	.62	0.775	1.0	GO:0050803
tissue development (GO:0009888)	1814	11	17.89	-	.61	0.104	1.0	GO:0009888
macromolecule localization (GO:0033036)	2316	14	22.84	-	.61	0.0566	1.0	GO:0033036
epithelial cell differentiation (GO:0030855)	662	4	6.53	-	.61	0.423	1.0	GO:0030855
chromatin organization (GO:0006325)	832	5	8.21	-	.61	0.366	1.0	GO:0006325
positive regulation of cell cycle (GO:0045787)	333	2	3.28	-	.61	0.776	1.0	GO:0045787
positive regulation of establishment of protein localization (GO:1904951)	335	2	3.3	-	.61	0.777	1.0	GO:1904951
chromosome segregation (GO:0007059)	339	2	3.34	-	.60	0.778	1.0	GO:0007059
striated muscle tissue development (GO:0014706)	339	2	3.34	-	.60	0.778	1.0	GO:0014706
immune response-activating signaling pathway (GO:0002757)	341	2	3.36	-	.59	0.778	1.0	GO:0002757
intracellular signaling cassette (GO:0141124)	854	5	8.42	-	.59	0.288	1.0	GO:0141124
intracellular protein localization (GO:0008104)	1879	11	18.53	-	.59	0.066	1.0	GO:0008104
nitrogen compound transport (GO:0071705)	1546	9	15.25	-	.59	0.107	1.0	GO:0071705
gamete generation (GO:0007276)	863	5	8.51	-	.59	0.289	1.0	GO:0007276
skeletal system development (GO:0001501)	519	3	5.12	-	.59	0.497	1.0	GO:0001501
regulation of actin cytoskeleton organization (GO:0032956)	353	2	3.48	-	.57	0.59	1.0	GO:0032956
lipid transport (GO:0006869)	354	2	3.49	-	.57	0.59	1.0	GO:0006869
mitochondrion organization (GO:0007005)	354	2	3.49	-	.57	0.59	1.0	GO:0007005
organelle fission (GO:0048285)	354	2	3.49	-	.57	0.59	1.0	GO:0048285
regulation of metal ion transport (GO:0010959)	355	2	3.5	-	.57	0.59	1.0	GO:0010959
lipid localization (GO:0010876)	355	2	3.5	-	.57	0.59	1.0	GO:0010876
