Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
positive regulation of response to biotic stimulus (GO:0002833)	342	4	3.39	+	1.18	0.585	1.0	GO:0002833
regulation of multicellular organismal process (GO:0051239)	2996	35	29.7	+	1.18	0.274	1.0	GO:0051239
ATP metabolic process (GO:0046034)	172	2	1.7	+	1.17	0.689	1.0	GO:0046034
spindle organization (GO:0007051)	172	2	1.7	+	1.17	0.689	1.0	GO:0007051
morphogenesis of a branching epithelium (GO:0061138)	172	2	1.7	+	1.17	0.689	1.0	GO:0061138
amide metabolic process (GO:0043603)	431	5	4.27	+	1.17	0.621	1.0	GO:0043603
regulation of defense response (GO:0031347)	863	10	8.55	+	1.17	0.596	1.0	GO:0031347
regulation of muscle contraction (GO:0006937)	173	2	1.71	+	1.17	0.691	1.0	GO:0006937
cell-cell signaling (GO:0007267)	866	10	8.58	+	1.16	0.597	1.0	GO:0007267
gland development (GO:0048732)	433	5	4.29	+	1.16	0.623	1.0	GO:0048732
cell projection morphogenesis (GO:0048858)	520	6	5.15	+	1.16	0.651	1.0	GO:0048858
autophagy (GO:0006914)	347	4	3.44	+	1.16	0.78	1.0	GO:0006914
detection of stimulus (GO:0051606)	694	8	6.88	+	1.16	0.561	1.0	GO:0051606
process utilizing autophagic mechanism (GO:0061919)	347	4	3.44	+	1.16	0.78	1.0	GO:0061919
positive regulation of cell differentiation (GO:0045597)	870	10	8.62	+	1.16	0.598	1.0	GO:0045597
negative regulation of lymphocyte activation (GO:0051250)	174	2	1.72	+	1.16	0.692	1.0	GO:0051250
regulation of lymphocyte activation (GO:0051249)	522	6	5.17	+	1.16	0.651	1.0	GO:0051249
lymphocyte activation (GO:0046649)	522	6	5.17	+	1.16	0.651	1.0	GO:0046649
embryonic morphogenesis (GO:0048598)	610	7	6.05	+	1.16	0.675	1.0	GO:0048598
system process (GO:0003008)	2179	25	21.6	+	1.16	0.423	1.0	GO:0003008
meiotic cell cycle (GO:0051321)	262	3	2.6	+	1.16	0.747	1.0	GO:0051321
positive regulation of apoptotic process (GO:0043065)	525	6	5.2	+	1.15	0.653	1.0	GO:0043065
purine nucleotide biosynthetic process (GO:0006164)	175	2	1.73	+	1.15	0.693	1.0	GO:0006164
mesenchymal cell differentiation (GO:0048762)	175	2	1.73	+	1.15	0.693	1.0	GO:0048762
regulation of cell differentiation (GO:0045595)	1577	18	15.63	+	1.15	0.508	1.0	GO:0045595
glycoprotein biosynthetic process (GO:0009101)	263	3	2.61	+	1.15	0.748	1.0	GO:0009101
cell division (GO:0051301)	527	6	5.22	+	1.15	0.654	1.0	GO:0051301
response to carbohydrate (GO:0009743)	176	2	1.74	+	1.15	0.694	1.0	GO:0009743
regulation of cell cycle G1/S phase transition (GO:1902806)	176	2	1.74	+	1.15	0.694	1.0	GO:1902806
regulation of response to stimulus (GO:0048583)	4142	47	41.06	+	1.14	0.293	1.0	GO:0048583
phosphate-containing compound metabolic process (GO:0006796)	1412	16	14.0	+	1.14	0.576	1.0	GO:0006796
regulation of actin cytoskeleton organization (GO:0032956)	353	4	3.5	+	1.14	0.782	1.0	GO:0032956
monoatomic cation transmembrane transport (GO:0098655)	706	8	7.0	+	1.14	0.696	1.0	GO:0098655
positive regulation of multicellular organismal process (GO:0051240)	1678	19	16.63	+	1.14	0.52	1.0	GO:0051240
phosphorus metabolic process (GO:0006793)	1415	16	14.03	+	1.14	0.577	1.0	GO:0006793
organelle fission (GO:0048285)	354	4	3.51	+	1.14	0.782	1.0	GO:0048285
negative regulation of Wnt signaling pathway (GO:0030178)	177	2	1.75	+	1.14	0.696	1.0	GO:0030178
RNA processing (GO:0006396)	886	10	8.78	+	1.14	0.603	1.0	GO:0006396
regulation of metal ion transport (GO:0010959)	355	4	3.52	+	1.14	0.783	1.0	GO:0010959
regulation of protein transport (GO:0051223)	444	5	4.4	+	1.14	0.631	1.0	GO:0051223
multicellular organismal process (GO:0032501)	6486	73	64.29	+	1.14	0.198	1.0	GO:0032501
response to endogenous stimulus (GO:0009719)	1244	14	12.33	+	1.14	0.556	1.0	GO:0009719
innate immune response (GO:0045087)	800	9	7.93	+	1.13	0.713	1.0	GO:0045087
neuron differentiation (GO:0030182)	1156	13	11.46	+	1.13	0.645	1.0	GO:0030182
carboxylic acid metabolic process (GO:0019752)	802	9	7.95	+	1.13	0.714	1.0	GO:0019752
primary metabolic process (GO:0044238)	6776	76	67.17	+	1.13	0.203	1.0	GO:0044238
small molecule catabolic process (GO:0044282)	357	4	3.54	+	1.13	0.783	1.0	GO:0044282
mRNA metabolic process (GO:0016071)	625	7	6.2	+	1.13	0.68	1.0	GO:0016071
regulation of intracellular transport (GO:0032386)	268	3	2.66	+	1.13	0.751	1.0	GO:0032386
activation of innate immune response (GO:0002218)	179	2	1.77	+	1.13	0.698	1.0	GO:0002218
regulation of mRNA stability (GO:0043488)	179	2	1.77	+	1.13	0.698	1.0	GO:0043488
positive regulation of cellular process (GO:0048522)	5828	65	57.77	+	1.13	0.274	1.0	GO:0048522
regulation of cellular component organization (GO:0051128)	2512	28	24.9	+	1.12	0.518	1.0	GO:0051128
organophosphate metabolic process (GO:0019637)	988	11	9.79	+	1.12	0.622	1.0	GO:0019637
defense response (GO:0006952)	1527	17	15.14	+	1.12	0.591	1.0	GO:0006952
metabolic process (GO:0008152)	7644	85	75.77	+	1.12	0.19	1.0	GO:0008152
lipid homeostasis (GO:0055088)	180	2	1.78	+	1.12	0.7	1.0	GO:0055088
regulation of cytoskeleton organization (GO:0051493)	544	6	5.39	+	1.11	0.663	1.0	GO:0051493
membraneless organelle assembly (GO:0140694)	363	4	3.6	+	1.11	0.785	1.0	GO:0140694
defense response to symbiont (GO:0140546)	908	10	9.0	+	1.11	0.73	1.0	GO:0140546
intracellular protein transport (GO:0006886)	545	6	5.4	+	1.11	0.663	1.0	GO:0006886
humoral immune response (GO:0006959)	273	3	2.71	+	1.11	0.754	1.0	GO:0006959
morphogenesis of a branching structure (GO:0001763)	182	2	1.8	+	1.11	0.702	1.0	GO:0001763
trans-synaptic signaling (GO:0099537)	455	5	4.51	+	1.11	0.808	1.0	GO:0099537
regulation of carbohydrate metabolic process (GO:0006109)	182	2	1.8	+	1.11	0.702	1.0	GO:0006109
response to wounding (GO:0009611)	457	5	4.53	+	1.10	0.808	1.0	GO:0009611
carbohydrate derivative biosynthetic process (GO:1901137)	549	6	5.44	+	1.10	0.825	1.0	GO:1901137
positive regulation of programmed cell death (GO:0043068)	549	6	5.44	+	1.10	0.825	1.0	GO:0043068
oxoacid metabolic process (GO:0043436)	824	9	8.17	+	1.10	0.718	1.0	GO:0043436
macromolecule metabolic process (GO:0043170)	5404	59	53.57	+	1.10	0.38	1.0	GO:0043170
negative regulation of cell development (GO:0010721)	275	3	2.73	+	1.10	0.755	1.0	GO:0010721
vascular process in circulatory system (GO:0003018)	276	3	2.74	+	1.10	0.756	1.0	GO:0003018
plasma membrane bounded cell projection organization (GO:0120036)	1197	13	11.87	+	1.10	0.653	1.0	GO:0120036
anatomical structure morphogenesis (GO:0009653)	2303	25	22.83	+	1.10	0.578	1.0	GO:0009653
positive regulation of biological process (GO:0048518)	6174	67	61.2	+	1.09	0.398	1.0	GO:0048518
phosphorylation (GO:0016310)	369	4	3.66	+	1.09	0.788	1.0	GO:0016310
leukocyte activation (GO:0045321)	646	7	6.4	+	1.09	0.688	1.0	GO:0045321
regulation of cell development (GO:0060284)	831	9	8.24	+	1.09	0.72	1.0	GO:0060284
regulation of protein metabolic process (GO:0051246)	1479	16	14.66	+	1.09	0.682	1.0	GO:0051246
protein transport (GO:0015031)	1110	12	11.0	+	1.09	0.754	1.0	GO:0015031
proton transmembrane transport (GO:1902600)	185	2	1.83	+	1.09	0.706	1.0	GO:1902600
organic acid metabolic process (GO:0006082)	833	9	8.26	+	1.09	0.721	1.0	GO:0006082
protein complex oligomerization (GO:0051259)	278	3	2.76	+	1.09	0.757	1.0	GO:0051259
chromatin remodeling (GO:0006338)	649	7	6.43	+	1.09	0.69	1.0	GO:0006338
synapse organization (GO:0050808)	371	4	3.68	+	1.09	0.788	1.0	GO:0050808
purine nucleotide metabolic process (GO:0006163)	372	4	3.69	+	1.08	0.789	1.0	GO:0006163
cellular process (GO:0009987)	15556	167	154.2	+	1.08	0.0402	1.0	GO:0009987
mRNA processing (GO:0006397)	466	5	4.62	+	1.08	0.811	1.0	GO:0006397
regulation of cell junction assembly (GO:1901888)	280	3	2.78	+	1.08	0.759	1.0	GO:1901888
generation of precursor metabolites and energy (GO:0006091)	374	4	3.71	+	1.08	0.79	1.0	GO:0006091
negative regulation of cell projection organization (GO:0031345)	187	2	1.85	+	1.08	0.709	1.0	GO:0031345
regulation of cellular process (GO:0050794)	11414	122	113.14	+	1.08	0.229	1.0	GO:0050794
cellular response to peptide hormone stimulus (GO:0071375)	282	3	2.8	+	1.07	0.76	1.0	GO:0071375
regulation of pattern recognition receptor signaling pathway (GO:0062207)	188	2	1.86	+	1.07	0.711	1.0	GO:0062207
cell development (GO:0048468)	2351	25	23.3	+	1.07	0.659	1.0	GO:0048468
system development (GO:0048731)	3670	39	36.38	+	1.07	0.646	1.0	GO:0048731
anatomical structure development (GO:0048856)	5370	57	53.23	+	1.07	0.575	1.0	GO:0048856
monoatomic ion transport (GO:0006811)	1037	11	10.28	+	1.07	0.748	1.0	GO:0006811
response to stimulus (GO:0050896)	8315	88	82.42	+	1.07	0.431	1.0	GO:0050896
negative regulation of developmental process (GO:0051093)	946	10	9.38	+	1.07	0.738	1.0	GO:0051093
regulation of phosphate metabolic process (GO:0019220)	568	6	5.63	+	1.07	0.828	1.0	GO:0019220
positive regulation of transport (GO:0051050)	853	9	8.46	+	1.06	0.859	1.0	GO:0051050
regulation of phosphorus metabolic process (GO:0051174)	569	6	5.64	+	1.06	0.828	1.0	GO:0051174
glycosylation (GO:0070085)	190	2	1.88	+	1.06	0.713	1.0	GO:0070085
metal ion transport (GO:0030001)	665	7	6.59	+	1.06	0.841	1.0	GO:0030001
skin development (GO:0043588)	286	3	2.83	+	1.06	0.763	1.0	GO:0043588
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	191	2	1.89	+	1.06	0.715	1.0	GO:0070374
regulation of biological process (GO:0050789)	11842	124	117.38	+	1.06	0.356	1.0	GO:0050789
biological regulation (GO:0065007)	12243	128	121.36	+	1.05	0.352	1.0	GO:0065007
axonogenesis (GO:0007409)	383	4	3.8	+	1.05	0.793	1.0	GO:0007409
transport (GO:0006810)	3735	39	37.02	+	1.05	0.715	1.0	GO:0006810
regulation of T cell differentiation (GO:0045580)	192	2	1.9	+	1.05	0.716	1.0	GO:0045580
regulation of RNA stability (GO:0043487)	192	2	1.9	+	1.05	0.716	1.0	GO:0043487
monoatomic ion transmembrane transport (GO:0034220)	864	9	8.56	+	1.05	0.86	1.0	GO:0034220
regulation of response to biotic stimulus (GO:0002831)	576	6	5.71	+	1.05	0.83	1.0	GO:0002831
cell projection organization (GO:0030030)	1252	13	12.41	+	1.05	0.77	1.0	GO:0030030
glycerophospholipid biosynthetic process (GO:0046474)	193	2	1.91	+	1.05	0.717	1.0	GO:0046474
regulation of innate immune response (GO:0045088)	483	5	4.79	+	1.04	0.815	1.0	GO:0045088
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	290	3	2.87	+	1.04	0.766	1.0	GO:0002768
multicellular organism development (GO:0007275)	4074	42	40.38	+	1.04	0.791	1.0	GO:0007275
regulation of response to stress (GO:0080134)	1455	15	14.42	+	1.04	0.89	1.0	GO:0080134
regulation of neuron differentiation (GO:0045664)	194	2	1.92	+	1.04	0.719	1.0	GO:0045664
cell activation (GO:0001775)	776	8	7.69	+	1.04	0.853	1.0	GO:0001775
stem cell differentiation (GO:0048863)	194	2	1.92	+	1.04	0.719	1.0	GO:0048863
regulation of protein ubiquitination (GO:0031396)	194	2	1.92	+	1.04	0.719	1.0	GO:0031396
cellular component organization (GO:0016043)	5732	59	56.82	+	1.04	0.754	1.0	GO:0016043
defense response to virus (GO:0051607)	292	3	2.89	+	1.04	0.767	1.0	GO:0051607
cellular component assembly (GO:0022607)	2531	26	25.09	+	1.04	0.83	1.0	GO:0022607
cellular response to growth factor stimulus (GO:0071363)	487	5	4.83	+	1.04	0.817	1.0	GO:0071363
microtubule cytoskeleton organization (GO:0000226)	585	6	5.8	+	1.03	0.832	1.0	GO:0000226
regulation of supramolecular fiber organization (GO:1902903)	390	4	3.87	+	1.03	0.797	1.0	GO:1902903
translation (GO:0006412)	391	4	3.88	+	1.03	0.797	1.0	GO:0006412
apoptotic process (GO:0006915)	1076	11	10.67	+	1.03	0.874	1.0	GO:0006915
positive regulation of macromolecule metabolic process (GO:0010604)	3136	32	31.09	+	1.03	0.845	1.0	GO:0010604
biosynthetic process (GO:0009058)	4024	41	39.89	+	1.03	0.859	1.0	GO:0009058
macromolecule biosynthetic process (GO:0009059)	2945	30	29.19	+	1.03	0.841	1.0	GO:0009059
RNA metabolic process (GO:0016070)	1572	16	15.58	+	1.03	0.894	1.0	GO:0016070
positive regulation of catalytic activity (GO:0043085)	295	3	2.92	+	1.03	0.769	1.0	GO:0043085
regulation of leukocyte activation (GO:0002694)	590	6	5.85	+	1.03	0.833	1.0	GO:0002694
developmental process (GO:0032502)	5903	60	58.51	+	1.03	0.816	1.0	GO:0032502
positive regulation of immune response (GO:0050778)	689	7	6.83	+	1.02	0.845	1.0	GO:0050778
RNA catabolic process (GO:0006401)	197	2	1.95	+	1.02	0.723	1.0	GO:0006401
inorganic cation transmembrane transport (GO:0098662)	690	7	6.84	+	1.02	0.845	1.0	GO:0098662
gene expression (GO:0010467)	2566	26	25.44	+	1.02	0.915	1.0	GO:0010467
positive regulation of leukocyte differentiation (GO:1902107)	198	2	1.96	+	1.02	0.724	1.0	GO:1902107
purine ribonucleotide metabolic process (GO:0009150)	297	3	2.94	+	1.02	0.771	1.0	GO:0009150
positive regulation of hemopoiesis (GO:1903708)	198	2	1.96	+	1.02	0.724	1.0	GO:1903708
cellular component organization or biogenesis (GO:0071840)	5942	60	58.9	+	1.02	0.877	1.0	GO:0071840
establishment of localization (GO:0051234)	3962	40	39.27	+	1.02	0.859	1.0	GO:0051234
positive regulation of metabolic process (GO:0009893)	3467	35	34.37	+	1.02	0.925	1.0	GO:0009893
cell maturation (GO:0048469)	199	2	1.97	+	1.01	0.726	1.0	GO:0048469
nucleoside phosphate biosynthetic process (GO:1901293)	299	3	2.96	+	1.01	0.772	1.0	GO:1901293
pallium development (GO:0021543)	200	2	1.98	+	1.01	1.0	1.0	GO:0021543
negative regulation of cell adhesion (GO:0007162)	300	3	2.97	+	1.01	0.773	1.0	GO:0007162
regulation of protein polymerization (GO:0032271)	200	2	1.98	+	1.01	1.0	1.0	GO:0032271
response to virus (GO:0009615)	400	4	3.97	+	1.01	0.801	1.0	GO:0009615
negative regulation of cell migration (GO:0030336)	300	3	2.97	+	1.01	0.773	1.0	GO:0030336
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	10	9.92	+	1.01	0.871	1.0	GO:0048646
inflammatory response (GO:0006954)	601	6	5.96	+	1.01	0.836	1.0	GO:0006954
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	22	21.87	+	1.01	0.91	1.0	GO:0010558
biological_process (GO:0008150)	17753	177	175.98	+	1.01	0.919	1.0	GO:0008150
regulation of mRNA catabolic process (GO:0061013)	201	2	1.99	+	1.00	1.0	1.0	GO:0061013
negative regulation of leukocyte activation (GO:0002695)	201	2	1.99	+	1.00	1.0	1.0	GO:0002695
nervous system process (GO:0050877)	1513	15	15.0	+	1.00	1.0	1.0	GO:0050877
RNA biosynthetic process (GO:0032774)	1414	14	14.02	-	1.00	1.0	1.0	GO:0032774
regulation of lymphocyte mediated immunity (GO:0002706)	202	2	2.0	-	1.00	1.0	1.0	GO:0002706
regulation of multicellular organismal development (GO:2000026)	1419	14	14.07	-	1.00	1.0	1.0	GO:2000026
lipid metabolic process (GO:0006629)	1217	12	12.06	-	.99	1.0	1.0	GO:0006629
activation of immune response (GO:0002253)	406	4	4.02	-	.99	1.0	1.0	GO:0002253
B cell activation (GO:0042113)	203	2	2.01	-	.99	1.0	1.0	GO:0042113
regulation of proteasomal protein catabolic process (GO:0061136)	203	2	2.01	-	.99	1.0	1.0	GO:0061136
purine-containing compound metabolic process (GO:0072521)	509	5	5.05	-	.99	1.0	1.0	GO:0072521
regulation of response to external stimulus (GO:0032101)	1122	11	11.12	-	.99	1.0	1.0	GO:0032101
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051897)	204	2	2.02	-	.99	1.0	1.0	GO:0051897
negative regulation of cell-cell adhesion (GO:0022408)	204	2	2.02	-	.99	1.0	1.0	GO:0022408
programmed cell death (GO:0012501)	1123	11	11.13	-	.99	1.0	1.0	GO:0012501
regulation of cell growth (GO:0001558)	409	4	4.05	-	.99	1.0	1.0	GO:0001558
positive regulation of cellular component organization (GO:0051130)	1127	11	11.17	-	.98	1.0	1.0	GO:0051130
aerobic respiration (GO:0009060)	205	2	2.03	-	.98	1.0	1.0	GO:0009060
cell death (GO:0008219)	1128	11	11.18	-	.98	1.0	1.0	GO:0008219
homeostatic process (GO:0042592)	1539	15	15.26	-	.98	1.0	1.0	GO:0042592
cellular component biogenesis (GO:0044085)	2774	27	27.5	-	.98	1.0	1.0	GO:0044085
positive regulation of developmental process (GO:0051094)	1337	13	13.25	-	.98	1.0	1.0	GO:0051094
regulation of endocytosis (GO:0030100)	309	3	3.06	-	.98	1.0	1.0	GO:0030100
negative regulation of macromolecule metabolic process (GO:0010605)	2577	25	25.54	-	.98	1.0	1.0	GO:0010605
regulation of developmental process (GO:0050793)	2475	24	24.53	-	.98	1.0	1.0	GO:0050793
alcohol metabolic process (GO:0006066)	310	3	3.07	-	.98	1.0	1.0	GO:0006066
energy derivation by oxidation of organic compounds (GO:0015980)	310	3	3.07	-	.98	1.0	1.0	GO:0015980
protein-containing complex organization (GO:0043933)	1449	14	14.36	-	.97	1.0	1.0	GO:0043933
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	207	2	2.05	-	.97	1.0	1.0	GO:0002822
regulation of immune effector process (GO:0002697)	414	4	4.1	-	.97	1.0	1.0	GO:0002697
epithelium development (GO:0060429)	1139	11	11.29	-	.97	1.0	1.0	GO:0060429
regulation of macromolecule metabolic process (GO:0060255)	5699	55	56.49	-	.97	0.875	1.0	GO:0060255
response to growth factor (GO:0070848)	519	5	5.14	-	.97	1.0	1.0	GO:0070848
negative regulation of biosynthetic process (GO:0009890)	2284	22	22.64	-	.97	1.0	1.0	GO:0009890
chromatin organization (GO:0006325)	832	8	8.25	-	.97	1.0	1.0	GO:0006325
inner ear development (GO:0048839)	208	2	2.06	-	.97	1.0	1.0	GO:0048839
response to abiotic stimulus (GO:0009628)	1146	11	11.36	-	.97	1.0	1.0	GO:0009628
cell morphogenesis (GO:0000902)	730	7	7.24	-	.97	1.0	1.0	GO:0000902
intracellular protein localization (GO:0008104)	1879	18	18.63	-	.97	1.0	1.0	GO:0008104
small molecule metabolic process (GO:0044281)	1567	15	15.53	-	.97	1.0	1.0	GO:0044281
regulation of cellular component biogenesis (GO:0044087)	1045	10	10.36	-	.97	1.0	1.0	GO:0044087
intracellular transport (GO:0046907)	1254	12	12.43	-	.97	1.0	1.0	GO:0046907
forebrain development (GO:0030900)	418	4	4.14	-	.97	1.0	1.0	GO:0030900
Unclassified (UNCLASSIFIED)	2827	27	28.02	-	.96	0.919	1.0	UNCLASSIFIED
negative regulation of DNA-templated transcription (GO:0045892)	1366	13	13.54	-	.96	1.0	1.0	GO:0045892
chemical homeostasis (GO:0048878)	946	9	9.38	-	.96	1.0	1.0	GO:0048878
monocarboxylic acid metabolic process (GO:0032787)	526	5	5.21	-	.96	1.0	1.0	GO:0032787
macromolecule localization (GO:0033036)	2316	22	22.96	-	.96	0.912	1.0	GO:0033036
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	19	19.88	-	.96	1.0	1.0	GO:0045935
negative regulation of gene expression (GO:0010629)	1056	10	10.47	-	.96	1.0	1.0	GO:0010629
epithelial tube morphogenesis (GO:0060562)	317	3	3.14	-	.95	1.0	1.0	GO:0060562
cell differentiation (GO:0030154)	3806	36	37.73	-	.95	0.856	1.0	GO:0030154
negative regulation of RNA biosynthetic process (GO:1902679)	1375	13	13.63	-	.95	1.0	1.0	GO:1902679
cellular developmental process (GO:0048869)	3809	36	37.76	-	.95	0.856	1.0	GO:0048869
immune system process (GO:0002376)	2436	23	24.15	-	.95	0.913	1.0	GO:0002376
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	17	17.86	-	.95	1.0	1.0	GO:0034654
nucleotide biosynthetic process (GO:0009165)	212	2	2.1	-	.95	1.0	1.0	GO:0009165
negative regulation of RNA metabolic process (GO:0051253)	1486	14	14.73	-	.95	1.0	1.0	GO:0051253
localization (GO:0051179)	4565	43	45.25	-	.95	0.799	1.0	GO:0051179
in utero embryonic development (GO:0001701)	425	4	4.21	-	.95	1.0	1.0	GO:0001701
ribonucleotide metabolic process (GO:0009259)	319	3	3.16	-	.95	1.0	1.0	GO:0009259
muscle structure development (GO:0061061)	533	5	5.28	-	.95	1.0	1.0	GO:0061061
positive regulation of catabolic process (GO:0009896)	535	5	5.3	-	.94	1.0	1.0	GO:0009896
nucleic acid biosynthetic process (GO:0141187)	1504	14	14.91	-	.94	1.0	1.0	GO:0141187
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	15	16.01	-	.94	0.896	1.0	GO:0045934
protein-containing complex assembly (GO:0065003)	1293	12	12.82	-	.94	1.0	1.0	GO:0065003
regulation of molecular function (GO:0065009)	862	8	8.54	-	.94	1.0	1.0	GO:0065009
regulation of organelle organization (GO:0033043)	1186	11	11.76	-	.94	1.0	1.0	GO:0033043
cellular response to endogenous stimulus (GO:0071495)	971	9	9.63	-	.94	1.0	1.0	GO:0071495
regulation of establishment of protein localization (GO:0070201)	540	5	5.35	-	.93	1.0	1.0	GO:0070201
glycerolipid biosynthetic process (GO:0045017)	216	2	2.14	-	.93	1.0	1.0	GO:0045017
regulation of cell activation (GO:0050865)	649	6	6.43	-	.93	1.0	1.0	GO:0050865
chemical synaptic transmission (GO:0007268)	433	4	4.29	-	.93	1.0	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	4	4.29	-	.93	1.0	1.0	GO:0098916
rRNA processing (GO:0006364)	217	2	2.15	-	.93	1.0	1.0	GO:0006364
nucleotide metabolic process (GO:0009117)	434	4	4.3	-	.93	1.0	1.0	GO:0009117
glucose homeostasis (GO:0042593)	217	2	2.15	-	.93	1.0	1.0	GO:0042593
cellular response to oxygen-containing compound (GO:1901701)	1086	10	10.77	-	.93	1.0	1.0	GO:1901701
protein phosphorylation (GO:0006468)	326	3	3.23	-	.93	1.0	1.0	GO:0006468
ribose phosphate metabolic process (GO:0019693)	326	3	3.23	-	.93	1.0	1.0	GO:0019693
animal organ development (GO:0048513)	2935	27	29.09	-	.93	0.763	1.0	GO:0048513
regulation of cell cycle phase transition (GO:1901987)	435	4	4.31	-	.93	1.0	1.0	GO:1901987
carbohydrate homeostasis (GO:0033500)	218	2	2.16	-	.93	1.0	1.0	GO:0033500
regulation of gene expression (GO:0010468)	4913	45	48.7	-	.92	0.62	1.0	GO:0010468
negative regulation of immune system process (GO:0002683)	546	5	5.41	-	.92	1.0	1.0	GO:0002683
regulation of mitotic cell cycle phase transition (GO:1901990)	329	3	3.26	-	.92	1.0	1.0	GO:1901990
regulation of metabolic process (GO:0019222)	6255	57	62.0	-	.92	0.491	1.0	GO:0019222
regulation of primary metabolic process (GO:0080090)	5163	47	51.18	-	.92	0.57	1.0	GO:0080090
nucleic acid metabolic process (GO:0090304)	2201	20	21.82	-	.92	0.82	1.0	GO:0090304
glycoprotein metabolic process (GO:0009100)	331	3	3.28	-	.91	1.0	1.0	GO:0009100
organelle localization (GO:0051640)	552	5	5.47	-	.91	1.0	1.0	GO:0051640
establishment of protein localization (GO:0045184)	1325	12	13.13	-	.91	0.886	1.0	GO:0045184
nitrogen compound transport (GO:0071705)	1546	14	15.32	-	.91	0.893	1.0	GO:0071705
cell cycle (GO:0007049)	994	9	9.85	-	.91	1.0	1.0	GO:0007049
regulation of adaptive immune response (GO:0002819)	221	2	2.19	-	.91	1.0	1.0	GO:0002819
regulation of protein kinase activity (GO:0045859)	221	2	2.19	-	.91	1.0	1.0	GO:0045859
behavior (GO:0007610)	664	6	6.58	-	.91	1.0	1.0	GO:0007610
protein maturation (GO:0051604)	554	5	5.49	-	.91	1.0	1.0	GO:0051604
nucleobase-containing compound metabolic process (GO:0006139)	2773	25	27.49	-	.91	0.681	1.0	GO:0006139
nucleic acid catabolic process (GO:0141188)	222	2	2.2	-	.91	1.0	1.0	GO:0141188
supramolecular fiber organization (GO:0097435)	555	5	5.5	-	.91	1.0	1.0	GO:0097435
intracellular monoatomic ion homeostasis (GO:0006873)	445	4	4.41	-	.91	1.0	1.0	GO:0006873
negative regulation of cell activation (GO:0050866)	223	2	2.21	-	.90	1.0	1.0	GO:0050866
regulation of macromolecule biosynthetic process (GO:0010556)	5019	45	49.75	-	.90	0.462	1.0	GO:0010556
inorganic ion transmembrane transport (GO:0098660)	782	7	7.75	-	.90	1.0	1.0	GO:0098660
carbohydrate derivative metabolic process (GO:1901135)	894	8	8.86	-	.90	1.0	1.0	GO:1901135
protein targeting (GO:0006605)	224	2	2.22	-	.90	1.0	1.0	GO:0006605
double-strand break repair (GO:0006302)	224	2	2.22	-	.90	1.0	1.0	GO:0006302
microtubule-based process (GO:0007017)	897	8	8.89	-	.90	1.0	1.0	GO:0007017
localization within membrane (GO:0051668)	562	5	5.57	-	.90	1.0	1.0	GO:0051668
regulation of lymphocyte differentiation (GO:0045619)	225	2	2.23	-	.90	1.0	1.0	GO:0045619
negative regulation of metabolic process (GO:0009892)	2815	25	27.9	-	.90	0.609	1.0	GO:0009892
multicellular organismal reproductive process (GO:0048609)	1014	9	10.05	-	.90	0.871	1.0	GO:0048609
cellular response to hormone stimulus (GO:0032870)	564	5	5.59	-	.89	1.0	1.0	GO:0032870
response to insulin (GO:0032868)	226	2	2.24	-	.89	1.0	1.0	GO:0032868
wound healing (GO:0042060)	339	3	3.36	-	.89	1.0	1.0	GO:0042060
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	35	39.27	-	.89	0.477	1.0	GO:0019219
regulation of Wnt signaling pathway (GO:0030111)	340	3	3.37	-	.89	1.0	1.0	GO:0030111
organelle assembly (GO:0070925)	910	8	9.02	-	.89	0.865	1.0	GO:0070925
ribonucleoprotein complex biogenesis (GO:0022613)	457	4	4.53	-	.88	1.0	1.0	GO:0022613
organophosphate biosynthetic process (GO:0090407)	572	5	5.67	-	.88	1.0	1.0	GO:0090407
response to ketone (GO:1901654)	229	2	2.27	-	.88	1.0	1.0	GO:1901654
multicellular organismal-level homeostasis (GO:0048871)	691	6	6.85	-	.88	1.0	1.0	GO:0048871
regulation of cytokine production (GO:0001817)	807	7	8.0	-	.88	0.857	1.0	GO:0001817
epidermis development (GO:0008544)	346	3	3.43	-	.87	1.0	1.0	GO:0008544
cellular respiration (GO:0045333)	231	2	2.29	-	.87	1.0	1.0	GO:0045333
regulation of biosynthetic process (GO:0009889)	5204	45	51.58	-	.87	0.331	1.0	GO:0009889
head development (GO:0060322)	812	7	8.05	-	.87	0.857	1.0	GO:0060322
establishment of organelle localization (GO:0051656)	348	3	3.45	-	.87	1.0	1.0	GO:0051656
chordate embryonic development (GO:0043009)	698	6	6.92	-	.87	1.0	1.0	GO:0043009
